address,unixTime,value,timestamp
41EaZbiAtiBM2TEbbDFyp4rLY8q78Xiegiw2KMqRpump,1730157720,4.091628276915411e-05,2024-10-28 23:22:00
41EaZbiAtiBM2TEbbDFyp4rLY8q78Xiegiw2KMqRpump,1730157780,6.043265014642614e-05,2024-10-28 23:23:00
41EaZbiAtiBM2TEbbDFyp4rLY8q78Xiegiw2KMqRpump,1730157840,3.493346104841725e-05,2024-10-28 23:24:00
41EaZbiAtiBM2TEbbDFyp4rLY8q78Xiegiw2KMqRpump,1730157900,5.4923402530472885e-05,2024-10-28 23:25:00
41EaZbiAtiBM2TEbbDFyp4rLY8q78Xiegiw2KMqRpump,1730157960,8.804307637432909e-05,2024-10-28 23:26:00
41EaZbiAtiBM2TEbbDFyp4rLY8q78Xiegiw2KMqRpump,1730158020,7.551362645850816e-05,2024-10-28 23:27:00
41EaZbiAtiBM2TEbbDFyp4rLY8q78Xiegiw2KMqRpump,1730158080,5.7621419347742616e-05,2024-10-28 23:28:00
41EaZbiAtiBM2TEbbDFyp4rLY8q78Xiegiw2KMqRpump,1730158140,7.287646211905217e-05,2024-10-28 23:29:00
41EaZbiAtiBM2TEbbDFyp4rLY8q78Xiegiw2KMqRpump,1730158200,7.400059143448928e-05,2024-10-28 23:30:00
41EaZbiAtiBM2TEbbDFyp4rLY8q78Xiegiw2KMqRpump,1730158260,2.5066864563562425e-05,2024-10-28 23:31:00
41EaZbiAtiBM2TEbbDFyp4rLY8q78Xiegiw2KMqRpump,1730158320,2.320567159916122e-05,2024-10-28 23:32:00
41EaZbiAtiBM2TEbbDFyp4rLY8q78Xiegiw2KMqRpump,1730158380,1.3080229596969834e-05,2024-10-28 23:33:00
41EaZbiAtiBM2TEbbDFyp4rLY8q78Xiegiw2KMqRpump,1730158440,1.795457915912946e-05,2024-10-28 23:34:00
41EaZbiAtiBM2TEbbDFyp4rLY8q78Xiegiw2KMqRpump,1730158500,2.877813827893616e-05,2024-10-28 23:35:00
41EaZbiAtiBM2TEbbDFyp4rLY8q78Xiegiw2KMqRpump,1730158560,2.595958007414019e-05,2024-10-28 23:36:00
41EaZbiAtiBM2TEbbDFyp4rLY8q78Xiegiw2KMqRpump,1730158620,2.01604261556912e-05,2024-10-28 23:37:00
41EaZbiAtiBM2TEbbDFyp4rLY8q78Xiegiw2KMqRpump,1730158680,1.6890885310610926e-05,2024-10-28 23:38:00
41EaZbiAtiBM2TEbbDFyp4rLY8q78Xiegiw2KMqRpump,1730158740,1.4110850329048035e-05,2024-10-28 23:39:00
41EaZbiAtiBM2TEbbDFyp4rLY8q78Xiegiw2KMqRpump,1730158800,1.764824293874097e-05,2024-10-28 23:40:00
41EaZbiAtiBM2TEbbDFyp4rLY8q78Xiegiw2KMqRpump,1730158860,2.2091471681068565e-05,2024-10-28 23:41:00
41EaZbiAtiBM2TEbbDFyp4rLY8q78Xiegiw2KMqRpump,1730158920,1.536569962563548e-05,2024-10-28 23:42:00
41EaZbiAtiBM2TEbbDFyp4rLY8q78Xiegiw2KMqRpump,1730158980,2.188719616570484e-05,2024-10-28 23:43:00
41EaZbiAtiBM2TEbbDFyp4rLY8q78Xiegiw2KMqRpump,1730159040,1.964319080722678e-05,2024-10-28 23:44:00
