token_address,spike_time,price_change_10m,volume_momentum_10m,volume_momentum_5m,trade_interval_std_10m,trend_consistency_15m,trend_consistency_10m,volume_acceleration_5m,avg_trade_interval_5m,price_change_5m,rsi_14,rsi_14_slope,trade_interval_std_3m,holder_count,avg_trade_interval_3m,trend_consistency_3m,trend_consistency_5m,volatility_3m,buy_pressure_volatility_15m,price_volume_correlation_3m,liquidity,volatility_adjusted_momentum_15m,order_imbalance_3m,max_trade_size_10m,rsi_trend_strength_7,buy_pressure_volatility_10m,volume_total,volatility_adjusted_momentum_10m,trend_strength_15m,min_trade_size_10m,min_trade_size_3m,buy_pressure_volatility_5m,buy_sell_imbalance_5m,trend_strength_5m,avg_trade_size_3m,volatility_adjusted_momentum_5m,avg_trade_size_5m,buy_sell_ratio_5m,buy_sell_imbalance_3m,trend_strength_3m,min_trade_size_5m,price_std,max_trade_size_5m,trend_strength_10m,trade_size_skew,trade_size_median,trades_per_holder,trend_consistency_2m,price_min,trade_size_trend_3m,trade_size_concentration_5m,volume_1m,buy_pressure_volatility_3m,order_imbalance_1m,trade_size_concentration_3m,market_count,price_volume_correlation_10m,market_impact_1m,unique_wallets_24h,volatility_adjusted_return_10m,price_volume_correlation_5m,active_ratio,market_impact_3m,buy_sell_imbalance_1m,rsi_trend_strength_14,trend_strength_2m,volume_acceleration_10m,macd,price_change_15m
ohyRE8Gj46Y9JeVe6CuRgateGewCJgPi2pNAu5Npump,2024-09-27T13:47:00,0.392385969441165,15.526544153477964,16.978135183680997,7013.156453726414,0.8,0.7,22.529430599734038,3547.75,0.4927985198630146,74.90069042796283,4.77632300849924,318.90515831513295,1506,2866.5,1.0,0.8,0.005668689434349051,0.0,-0.999342072498388,17387.0268690327,0.5609896442173312,-1.0,13400212.675937,1.2264715900222187,0.0,27470566.844779,0.4215536164144879,0.5177700847377367,48764.979248,123979.693352,0.0,-1.0,2.923725498011492,2893414.448175,0.4961819167302656,2373022.1249574,0.0,-1.0,2.4355652708030133,48764.979248,0.00025026566037509825,8381503.51988,0.36106361655497177,1.8964033510922544,360580.0532075,0.004648074369189907,1.0,0.0007847333795968,1.5561970570912673,4.293438297167537,8381503.51988,0.0,-1.0,1.9323370207493042,1,-0.6058114297317948,75.06803698075916,11,3.2143855245937663,-0.8745648507906127,0.0073041168658698535,116.54494455369378,-1.0,7.329832445945198,13.255181301470001,8.400553012181923,,0.884907462529589
ohyRE8Gj46Y9JeVe6CuRgateGewCJgPi2pNAu5Npump,2024-09-27T13:47:00,0.392385969441165,15.526544153477964,16.978135183680997,7013.156453726414,0.8,0.7,22.529430599734038,3547.75,0.4927985198630146,74.90069042796283,4.77632300849924,318.90515831513295,1506,2866.5,1.0,0.8,0.005668689434349051,0.0,-0.999342072498388,17387.0268690327,0.5609896442173312,-1.0,13400212.675937,1.2264715900222187,0.0,27470566.844779,0.4215536164144879,0.5177700847377367,48764.979248,123979.693352,0.0,-1.0,2.923725498011492,2893414.448175,0.4961819167302656,2373022.1249574,0.0,-1.0,2.4355652708030133,48764.979248,0.00025026566037509825,8381503.51988,0.36106361655497177,1.8964033510922544,360580.0532075,0.004648074369189907,1.0,0.0007847333795968,1.5561970570912673,4.293438297167537,8381503.51988,0.0,-1.0,1.9323370207493042,1,-0.6058114297317948,75.06803698075916,11,3.2143855245937663,-0.8745648507906127,0.0073041168658698535,116.54494455369378,-1.0,7.329832445945198,13.255181301470001,8.400553012181923,,0.884907462529589
ohyRE8Gj46Y9JeVe6CuRgateGewCJgPi2pNAu5Npump,2024-09-27T13:47:00,0.392385969441165,15.526544153477964,16.978135183680997,7013.156453726414,0.8,0.7,22.529430599734038,3547.75,0.4927985198630146,74.90069042796283,4.77632300849924,318.90515831513295,1506,2866.5,1.0,0.8,0.005668689434349051,0.0,-0.999342072498388,17387.0268690327,0.5609896442173312,-1.0,13400212.675937,1.2264715900222187,0.0,27470566.844779,0.4215536164144879,0.5177700847377367,48764.979248,123979.693352,0.0,-1.0,2.923725498011492,2893414.448175,0.4961819167302656,2373022.1249574,0.0,-1.0,2.4355652708030133,48764.979248,0.00025026566037509825,8381503.51988,0.36106361655497177,1.8964033510922544,360580.0532075,0.004648074369189907,1.0,0.0007847333795968,1.5561970570912673,4.293438297167537,8381503.51988,0.0,-1.0,1.9323370207493042,1,-0.6058114297317948,75.06803698075916,11,3.2143855245937663,-0.8745648507906127,0.0073041168658698535,116.54494455369378,-1.0,7.329832445945198,13.255181301470001,8.400553012181923,,0.884907462529589
ohyRE8Gj46Y9JeVe6CuRgateGewCJgPi2pNAu5Npump,2024-09-27T13:47:00,0.392385969441165,15.526544153477964,16.978135183680997,7013.156453726414,0.8,0.7,22.529430599734038,3547.75,0.4927985198630146,74.90069042796283,4.77632300849924,318.90515831513295,1506,2866.5,1.0,0.8,0.005668689434349051,0.0,-0.999342072498388,17387.0268690327,0.5609896442173312,-1.0,13400212.675937,1.2264715900222187,0.0,27470566.844779,0.4215536164144879,0.5177700847377367,48764.979248,123979.693352,0.0,-1.0,2.923725498011492,2893414.448175,0.4961819167302656,2373022.1249574,0.0,-1.0,2.4355652708030133,48764.979248,0.00025026566037509825,8381503.51988,0.36106361655497177,1.8964033510922544,360580.0532075,0.004648074369189907,1.0,0.0007847333795968,1.5561970570912673,4.293438297167537,8381503.51988,0.0,-1.0,1.9323370207493042,1,-0.6058114297317948,75.06803698075916,11,3.2143855245937663,-0.8745648507906127,0.0073041168658698535,116.54494455369378,-1.0,7.329832445945198,13.255181301470001,8.400553012181923,,0.884907462529589
ohyRE8Gj46Y9JeVe6CuRgateGewCJgPi2pNAu5Npump,2024-09-27T13:47:00,0.392385969441165,15.526544153477964,16.978135183680997,7013.156453726414,0.8,0.7,22.529430599734038,3547.75,0.4927985198630146,74.90069042796283,4.77632300849924,318.90515831513295,1506,2866.5,1.0,0.8,0.005668689434349051,0.0,-0.999342072498388,17387.0268690327,0.5609896442173312,-1.0,13400212.675937,1.2264715900222187,0.0,27470566.844779,0.4215536164144879,0.5177700847377367,48764.979248,123979.693352,0.0,-1.0,2.923725498011492,2893414.448175,0.4961819167302656,2373022.1249574,0.0,-1.0,2.4355652708030133,48764.979248,0.00025026566037509825,8381503.51988,0.36106361655497177,1.8964033510922544,360580.0532075,0.004648074369189907,1.0,0.0007847333795968,1.5561970570912673,4.293438297167537,8381503.51988,0.0,-1.0,1.9323370207493042,1,-0.6058114297317948,75.06803698075916,11,3.2143855245937663,-0.8745648507906127,0.0073041168658698535,116.54494455369378,-1.0,7.329832445945198,13.255181301470001,8.400553012181923,,0.884907462529589
ohyRE8Gj46Y9JeVe6CuRgateGewCJgPi2pNAu5Npump,2024-09-27T13:47:00,0.392385969441165,15.526544153477964,16.978135183680997,7013.156453726414,0.8,0.7,22.529430599734038,3547.75,0.4927985198630146,74.90069042796283,4.77632300849924,318.90515831513295,1506,2866.5,1.0,0.8,0.005668689434349051,0.0,-0.999342072498388,17387.0268690327,0.5609896442173312,-1.0,13400212.675937,1.2264715900222187,0.0,27470566.844779,0.4215536164144879,0.5177700847377367,48764.979248,123979.693352,0.0,-1.0,2.923725498011492,2893414.448175,0.4961819167302656,2373022.1249574,0.0,-1.0,2.4355652708030133,48764.979248,0.00025026566037509825,8381503.51988,0.36106361655497177,1.8964033510922544,360580.0532075,0.004648074369189907,1.0,0.0007847333795968,1.5561970570912673,4.293438297167537,8381503.51988,0.0,-1.0,1.9323370207493042,1,-0.6058114297317948,75.06803698075916,11,3.2143855245937663,-0.8745648507906127,0.0073041168658698535,116.54494455369378,-1.0,7.329832445945198,13.255181301470001,8.400553012181923,,0.884907462529589
ohyRE8Gj46Y9JeVe6CuRgateGewCJgPi2pNAu5Npump,2024-09-27T13:47:00,0.392385969441165,15.526544153477964,16.978135183680997,7013.156453726414,0.8,0.7,22.529430599734038,3547.75,0.4927985198630146,74.90069042796283,4.77632300849924,318.90515831513295,1506,2866.5,1.0,0.8,0.005668689434349051,0.0,-0.999342072498388,17387.0268690327,0.5609896442173312,-1.0,13400212.675937,1.2264715900222187,0.0,27470566.844779,0.4215536164144879,0.5177700847377367,48764.979248,123979.693352,0.0,-1.0,2.923725498011492,2893414.448175,0.4961819167302656,2373022.1249574,0.0,-1.0,2.4355652708030133,48764.979248,0.00025026566037509825,8381503.51988,0.36106361655497177,1.8964033510922544,360580.0532075,0.004648074369189907,1.0,0.0007847333795968,1.5561970570912673,4.293438297167537,8381503.51988,0.0,-1.0,1.9323370207493042,1,-0.6058114297317948,75.06803698075916,11,3.2143855245937663,-0.8745648507906127,0.0073041168658698535,116.54494455369378,-1.0,7.329832445945198,13.255181301470001,8.400553012181923,,0.884907462529589
ohyRE8Gj46Y9JeVe6CuRgateGewCJgPi2pNAu5Npump,2024-09-27T13:47:00,0.392385969441165,15.526544153477964,16.978135183680997,7013.156453726414,0.8,0.7,22.529430599734038,3547.75,0.4927985198630146,74.90069042796283,4.77632300849924,318.90515831513295,1506,2866.5,1.0,0.8,0.005668689434349051,0.0,-0.999342072498388,17387.0268690327,0.5609896442173312,-1.0,13400212.675937,1.2264715900222187,0.0,27470566.844779,0.4215536164144879,0.5177700847377367,48764.979248,123979.693352,0.0,-1.0,2.923725498011492,2893414.448175,0.4961819167302656,2373022.1249574,0.0,-1.0,2.4355652708030133,48764.979248,0.00025026566037509825,8381503.51988,0.36106361655497177,1.8964033510922544,360580.0532075,0.004648074369189907,1.0,0.0007847333795968,1.5561970570912673,4.293438297167537,8381503.51988,0.0,-1.0,1.9323370207493042,1,-0.6058114297317948,75.06803698075916,11,3.2143855245937663,-0.8745648507906127,0.0073041168658698535,116.54494455369378,-1.0,7.329832445945198,13.255181301470001,8.400553012181923,,0.884907462529589
ohyRE8Gj46Y9JeVe6CuRgateGewCJgPi2pNAu5Npump,2024-09-27T13:47:00,0.392385969441165,15.526544153477964,16.978135183680997,7013.156453726414,0.8,0.7,22.529430599734038,3547.75,0.4927985198630146,74.90069042796283,4.77632300849924,318.90515831513295,1506,2866.5,1.0,0.8,0.005668689434349051,0.0,-0.999342072498388,17387.0268690327,0.5609896442173312,-1.0,13400212.675937,1.2264715900222187,0.0,27470566.844779,0.4215536164144879,0.5177700847377367,48764.979248,123979.693352,0.0,-1.0,2.923725498011492,2893414.448175,0.4961819167302656,2373022.1249574,0.0,-1.0,2.4355652708030133,48764.979248,0.00025026566037509825,8381503.51988,0.36106361655497177,1.8964033510922544,360580.0532075,0.004648074369189907,1.0,0.0007847333795968,1.5561970570912673,4.293438297167537,8381503.51988,0.0,-1.0,1.9323370207493042,1,-0.6058114297317948,75.06803698075916,11,3.2143855245937663,-0.8745648507906127,0.0073041168658698535,116.54494455369378,-1.0,7.329832445945198,13.255181301470001,8.400553012181923,,0.884907462529589
ohyRE8Gj46Y9JeVe6CuRgateGewCJgPi2pNAu5Npump,2024-09-27T13:47:00,0.392385969441165,15.526544153477964,16.978135183680997,7013.156453726414,0.8,0.7,22.529430599734038,3547.75,0.4927985198630146,74.90069042796283,4.77632300849924,318.90515831513295,1506,2866.5,1.0,0.8,0.005668689434349051,0.0,-0.999342072498388,17387.0268690327,0.5609896442173312,-1.0,13400212.675937,1.2264715900222187,0.0,27470566.844779,0.4215536164144879,0.5177700847377367,48764.979248,123979.693352,0.0,-1.0,2.923725498011492,2893414.448175,0.4961819167302656,2373022.1249574,0.0,-1.0,2.4355652708030133,48764.979248,0.00025026566037509825,8381503.51988,0.36106361655497177,1.8964033510922544,360580.0532075,0.004648074369189907,1.0,0.0007847333795968,1.5561970570912673,4.293438297167537,8381503.51988,0.0,-1.0,1.9323370207493042,1,-0.6058114297317948,75.06803698075916,11,3.2143855245937663,-0.8745648507906127,0.0073041168658698535,116.54494455369378,-1.0,7.329832445945198,13.255181301470001,8.400553012181923,,0.884907462529589
