address,unixTime,value,timestamp
D1RHzBk3rQeCgT9ZdDjEYhfQ8pUTpRj1r2daUExutXTt,1730232000,1.416601491856626e-05,2024-10-29 20:00:00
D1RHzBk3rQeCgT9ZdDjEYhfQ8pUTpRj1r2daUExutXTt,1730232900,2.0505198352189648e-05,2024-10-29 20:15:00
D1RHzBk3rQeCgT9ZdDjEYhfQ8pUTpRj1r2daUExutXTt,1730233800,3.9994406362045084e-05,2024-10-29 20:30:00
D1RHzBk3rQeCgT9ZdDjEYhfQ8pUTpRj1r2daUExutXTt,1730234700,4.812437904898854e-05,2024-10-29 20:45:00
D1RHzBk3rQeCgT9ZdDjEYhfQ8pUTpRj1r2daUExutXTt,1730235600,3.913701013264172e-05,2024-10-29 21:00:00
D1RHzBk3rQeCgT9ZdDjEYhfQ8pUTpRj1r2daUExutXTt,1730236500,5.95396597980331e-05,2024-10-29 21:15:00
D1RHzBk3rQeCgT9ZdDjEYhfQ8pUTpRj1r2daUExutXTt,1730237400,7.152581146048978e-05,2024-10-29 21:30:00
D1RHzBk3rQeCgT9ZdDjEYhfQ8pUTpRj1r2daUExutXTt,1730238300,9.685913543423779e-05,2024-10-29 21:45:00
D1RHzBk3rQeCgT9ZdDjEYhfQ8pUTpRj1r2daUExutXTt,1730239200,7.537444959325656e-05,2024-10-29 22:00:00
D1RHzBk3rQeCgT9ZdDjEYhfQ8pUTpRj1r2daUExutXTt,1730240100,9.087707609733323e-05,2024-10-29 22:15:00
D1RHzBk3rQeCgT9ZdDjEYhfQ8pUTpRj1r2daUExutXTt,1730241000,5.677826205029032e-05,2024-10-29 22:30:00
D1RHzBk3rQeCgT9ZdDjEYhfQ8pUTpRj1r2daUExutXTt,1730241900,5.825203532370396e-05,2024-10-29 22:45:00
D1RHzBk3rQeCgT9ZdDjEYhfQ8pUTpRj1r2daUExutXTt,1730242800,4.7230415712555796e-05,2024-10-29 23:00:00
D1RHzBk3rQeCgT9ZdDjEYhfQ8pUTpRj1r2daUExutXTt,1730243700,5.124104959910969e-05,2024-10-29 23:15:00
D1RHzBk3rQeCgT9ZdDjEYhfQ8pUTpRj1r2daUExutXTt,1730244600,3.042097436024209e-05,2024-10-29 23:30:00
D1RHzBk3rQeCgT9ZdDjEYhfQ8pUTpRj1r2daUExutXTt,1730245500,5.649121365582031e-06,2024-10-29 23:45:00
D1RHzBk3rQeCgT9ZdDjEYhfQ8pUTpRj1r2daUExutXTt,1730246400,6.05079239288543e-06,2024-10-30 00:00:00
D1RHzBk3rQeCgT9ZdDjEYhfQ8pUTpRj1r2daUExutXTt,1730247300,5.703796595504246e-06,2024-10-30 00:15:00
