address,unixTime,value,timestamp
ExffBfDNutj92PvrVLswsxx9JM6mjZ21dv3t9VWFkW5r,1730229300,6.423107434450412e-06,2024-10-29 19:15:00
ExffBfDNutj92PvrVLswsxx9JM6mjZ21dv3t9VWFkW5r,1730230200,1.273047151238229e-05,2024-10-29 19:30:00
ExffBfDNutj92PvrVLswsxx9JM6mjZ21dv3t9VWFkW5r,1730231100,1.7578558446207755e-06,2024-10-29 19:45:00
ExffBfDNutj92PvrVLswsxx9JM6mjZ21dv3t9VWFkW5r,1730232000,1.448227828755002e-06,2024-10-29 20:00:00
ExffBfDNutj92PvrVLswsxx9JM6mjZ21dv3t9VWFkW5r,1730232900,1.448227828755002e-06,2024-10-29 20:15:00
ExffBfDNutj92PvrVLswsxx9JM6mjZ21dv3t9VWFkW5r,1730233800,1.3826542205123663e-06,2024-10-29 20:30:00
ExffBfDNutj92PvrVLswsxx9JM6mjZ21dv3t9VWFkW5r,1730234700,1.3826542205123663e-06,2024-10-29 20:45:00
ExffBfDNutj92PvrVLswsxx9JM6mjZ21dv3t9VWFkW5r,1730235600,1.3826542205123663e-06,2024-10-29 21:00:00
ExffBfDNutj92PvrVLswsxx9JM6mjZ21dv3t9VWFkW5r,1730236500,1.342378709615164e-06,2024-10-29 21:15:00
ExffBfDNutj92PvrVLswsxx9JM6mjZ21dv3t9VWFkW5r,1730237400,1.342378709615164e-06,2024-10-29 21:30:00
ExffBfDNutj92PvrVLswsxx9JM6mjZ21dv3t9VWFkW5r,1730238300,1.342378709615164e-06,2024-10-29 21:45:00
ExffBfDNutj92PvrVLswsxx9JM6mjZ21dv3t9VWFkW5r,1730239200,1.3063738734904199e-06,2024-10-29 22:00:00
ExffBfDNutj92PvrVLswsxx9JM6mjZ21dv3t9VWFkW5r,1730240100,1.3063738734904199e-06,2024-10-29 22:15:00
ExffBfDNutj92PvrVLswsxx9JM6mjZ21dv3t9VWFkW5r,1730241000,1.3003034203453e-06,2024-10-29 22:30:00
ExffBfDNutj92PvrVLswsxx9JM6mjZ21dv3t9VWFkW5r,1730241900,1.5498281180227546e-06,2024-10-29 22:45:00
ExffBfDNutj92PvrVLswsxx9JM6mjZ21dv3t9VWFkW5r,1730242800,1.4216205085866876e-06,2024-10-29 23:00:00
ExffBfDNutj92PvrVLswsxx9JM6mjZ21dv3t9VWFkW5r,1730243700,1.5187890457807324e-06,2024-10-29 23:15:00
ExffBfDNutj92PvrVLswsxx9JM6mjZ21dv3t9VWFkW5r,1730244600,1.5187890457807324e-06,2024-10-29 23:30:00
ExffBfDNutj92PvrVLswsxx9JM6mjZ21dv3t9VWFkW5r,1730245500,1.5187890457807324e-06,2024-10-29 23:45:00
ExffBfDNutj92PvrVLswsxx9JM6mjZ21dv3t9VWFkW5r,1730246400,1.5187890457807324e-06,2024-10-30 00:00:00
