address,unixTime,value,timestamp
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730186100,0.00010057427971803533,2024-10-29 07:15:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730187000,0.0002474707514967155,2024-10-29 07:30:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730187900,0.00033161346615304317,2024-10-29 07:45:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730188800,0.00033052648385572056,2024-10-29 08:00:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730189700,0.00031282520960492605,2024-10-29 08:15:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730190600,0.0006391594667199597,2024-10-29 08:30:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730191500,0.0007706006153376219,2024-10-29 08:45:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730192400,0.0010476833854282587,2024-10-29 09:00:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730193300,0.0008843365340871893,2024-10-29 09:15:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730194200,0.0009242482353307524,2024-10-29 09:30:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730195100,0.0007103405482933604,2024-10-29 09:45:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730196000,0.0006509064851389466,2024-10-29 10:00:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730196900,0.0006935045528769257,2024-10-29 10:15:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730197800,0.0004874993375737674,2024-10-29 10:30:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730198700,0.0007338585347810434,2024-10-29 10:45:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730199600,0.0007260718283232807,2024-10-29 11:00:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730200500,0.0005451781764472458,2024-10-29 11:15:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730201400,0.0005756057440883253,2024-10-29 11:30:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730202300,0.00044898328626192337,2024-10-29 11:45:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730203200,0.00037858070142572425,2024-10-29 12:00:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730204100,0.00043606236152261894,2024-10-29 12:15:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730205000,0.0005215943534948265,2024-10-29 12:30:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730205900,0.00043009151040552477,2024-10-29 12:45:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730206800,0.0006446933659113725,2024-10-29 13:00:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730207700,0.0005875625093743889,2024-10-29 13:15:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730208600,0.00043519383656632127,2024-10-29 13:30:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730209500,0.00040406564078749186,2024-10-29 13:45:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730210400,0.0001928485650137724,2024-10-29 14:00:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730211300,0.00017677754073600058,2024-10-29 14:15:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730212200,0.0002698953165421239,2024-10-29 14:30:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730213100,0.0003372888756260677,2024-10-29 14:45:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730214000,0.0002271921834547173,2024-10-29 15:00:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730214900,0.0002515945722472359,2024-10-29 15:15:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730215800,0.00024897968657673354,2024-10-29 15:30:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730216700,0.00017826749064936716,2024-10-29 15:45:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730217600,0.00013778988530155557,2024-10-29 16:00:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730218500,0.00013041528098866283,2024-10-29 16:15:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730219400,0.00014508610392450922,2024-10-29 16:30:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730220300,0.00014548874210775094,2024-10-29 16:45:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730221200,0.00018380873238694963,2024-10-29 17:00:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730222100,0.0002383199663361238,2024-10-29 17:15:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730223000,0.00017933073596124874,2024-10-29 17:30:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730223900,0.000128182177632662,2024-10-29 17:45:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730224800,8.466592773381618e-05,2024-10-29 18:00:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730225700,0.00010619652425983408,2024-10-29 18:15:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730226600,0.00011584481094564456,2024-10-29 18:30:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730227500,6.43362405448926e-05,2024-10-29 18:45:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730228400,5.47524460288946e-05,2024-10-29 19:00:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730229300,4.412688321253939e-05,2024-10-29 19:15:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730230200,5.647253870112546e-05,2024-10-29 19:30:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730231100,3.8594119008357006e-05,2024-10-29 19:45:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730232000,4.091464758862733e-05,2024-10-29 20:00:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730232900,5.772139116648324e-05,2024-10-29 20:15:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730233800,6.374404463727304e-05,2024-10-29 20:30:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730234700,6.84909849483192e-05,2024-10-29 20:45:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730235600,6.519592354119202e-05,2024-10-29 21:00:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730236500,8.623504136479666e-05,2024-10-29 21:15:00
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,1730237400,8.524596831980581e-05,2024-10-29 21:30:00
