token_address,spike_time,start_time,price_increase,start_price,end_price
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27 23:27:00,2024-09-27 22:45:00,25.06197805011176,1.953521784260216e-05,0.000489591200775447
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27 23:27:00,2024-09-27 22:46:00,24.400770097343006,2.0064579880975086e-05,0.000489591200775447
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27 23:27:00,2024-09-27 22:47:00,18.44321372188731,2.6545872544676378e-05,0.000489591200775447
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27 23:27:00,2024-09-27 22:48:00,18.958899763403213,2.5823819255615025e-05,0.000489591200775447
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27 23:27:00,2024-09-27 22:49:00,12.495191069118192,3.9182370086798384e-05,0.000489591200775447
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27 23:27:00,2024-09-27 22:50:00,12.015667250274248,4.0746068493555567e-05,0.000489591200775447
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27 23:27:00,2024-09-27 22:51:00,7.601593935109533,6.440638699657039e-05,0.000489591200775447
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27 23:27:00,2024-09-27 22:52:00,9.411995491094203,5.201778955787929e-05,0.000489591200775447
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27 23:27:00,2024-09-27 22:53:00,7.915400325385375,6.185299298195766e-05,0.000489591200775447
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27 23:27:00,2024-09-27 22:54:00,6.873263539098619,7.123125688261526e-05,0.000489591200775447
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27 23:27:00,2024-09-27 22:55:00,5.593449158938948,8.752939141192091e-05,0.000489591200775447
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-28 01:27:00,2024-09-28 00:31:00,5.188648326437833,6.591093408658347e-05,0.00034198865784230563
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-28 01:27:00,2024-09-28 00:33:00,5.360867934184037,6.379352411604573e-05,0.00034198865784230563
iQuoGfqmXh6J3PShHDntayXGVixfp44wzGkVaH8r8RE,2024-09-24 12:57:00,2024-09-24 12:44:00,6.831417356468875,4.923566719307271e-05,0.00033634939142008206
GFhZ4RNnfvPt7MRaUosZtmp1TedwMUcHgu31AuFWgv5h,2024-09-29 22:11:00,2024-09-29 21:35:00,5.481619285663002,1.1553214857014495e-05,6.333032537161898e-05
GFhZ4RNnfvPt7MRaUosZtmp1TedwMUcHgu31AuFWgv5h,2024-09-29 22:11:00,2024-09-29 21:36:00,5.640601576483458,1.1227583532163116e-05,6.333032537161898e-05
GFhZ4RNnfvPt7MRaUosZtmp1TedwMUcHgu31AuFWgv5h,2024-09-29 22:11:00,2024-09-29 21:37:00,5.824156818872132,1.087373285801791e-05,6.333032537161898e-05
GFhZ4RNnfvPt7MRaUosZtmp1TedwMUcHgu31AuFWgv5h,2024-09-29 22:11:00,2024-09-29 21:38:00,5.928443199138193,1.0682454608121267e-05,6.333032537161898e-05
GFhZ4RNnfvPt7MRaUosZtmp1TedwMUcHgu31AuFWgv5h,2024-09-29 22:11:00,2024-09-29 21:39:00,5.928443199138193,1.0682454608121267e-05,6.333032537161898e-05
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29 15:21:00,2024-09-29 14:22:00,5.01718799579101,0.05367834538606383,0.2693143501048832
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29 15:22:00,2024-09-29 14:23:00,5.147267950998456,0.05367834538606383,0.2762968268683122
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29 15:22:00,2024-09-29 14:24:00,5.147267950998456,0.05367834538606383,0.2762968268683122
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29 15:22:00,2024-09-29 14:25:00,5.147267950998456,0.05367834538606383,0.2762968268683122
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29 15:22:00,2024-09-29 14:26:00,5.147267950998456,0.05367834538606383,0.2762968268683122
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29 15:22:00,2024-09-29 14:27:00,5.147267950998456,0.05367834538606383,0.2762968268683122
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29 15:22:00,2024-09-29 14:28:00,5.147267950998456,0.05367834538606383,0.2762968268683122
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29 15:22:00,2024-09-29 14:29:00,5.147267950998456,0.05367834538606383,0.2762968268683122
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29 15:29:00,2024-09-29 14:30:00,5.4121993710548555,0.05352265236224629,0.28967526545213707
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29 15:30:00,2024-09-29 14:31:00,5.647209482629601,0.05352265236224629,0.3022536299555649
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29 15:30:00,2024-09-29 14:32:00,5.647209482629601,0.05352265236224629,0.3022536299555649
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29 15:30:00,2024-09-29 14:33:00,5.647209482629601,0.05352265236224629,0.3022536299555649
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29 15:30:00,2024-09-29 14:34:00,5.647209482629601,0.05352265236224629,0.3022536299555649
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29 15:30:00,2024-09-29 14:35:00,5.647209482629601,0.05352265236224629,0.3022536299555649
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29 15:30:00,2024-09-29 14:36:00,5.647209482629601,0.05352265236224629,0.3022536299555649
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29 15:36:00,2024-09-29 14:37:00,5.981696340160781,0.05352265236224629,0.3201562537509464
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29 15:37:00,2024-09-29 14:38:00,6.387927965098861,0.05352265236224629,0.34189884779105767
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29 15:38:00,2024-09-29 14:39:00,6.963772577226279,0.05352265236224629,0.37271957878062606
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29 15:38:00,2024-09-29 14:40:00,6.963772577226279,0.05352265236224629,0.37271957878062606
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29 15:38:00,2024-09-29 14:41:00,6.963772577226279,0.05352265236224629,0.37271957878062606
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29 15:38:00,2024-09-29 14:42:00,6.963772577226279,0.05352265236224629,0.37271957878062606
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29 15:38:00,2024-09-29 14:43:00,6.963772577226279,0.05352265236224629,0.37271957878062606
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29 15:38:00,2024-09-29 14:44:00,6.963772577226279,0.05352265236224629,0.37271957878062606
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29 15:38:00,2024-09-29 14:45:00,6.963772577226279,0.05352265236224629,0.37271957878062606
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29 15:38:00,2024-09-29 14:46:00,6.963772577226279,0.05352265236224629,0.37271957878062606
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29 15:38:00,2024-09-29 14:47:00,6.963772577226279,0.05352265236224629,0.37271957878062606
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29 15:38:00,2024-09-29 14:48:00,6.963772577226279,0.05352265236224629,0.37271957878062606
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29 15:48:00,2024-09-29 14:49:00,7.282529386271493,0.05352265236224629,0.38978028865925196
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29 15:49:00,2024-09-29 14:50:00,7.827212277001796,0.05352265236224629,0.41893316166747335
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29 15:50:00,2024-09-29 14:51:00,8.248234570243017,0.05352265236224629,0.44146739150537895
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29 15:50:00,2024-09-29 14:52:00,8.248234570243017,0.05352265236224629,0.44146739150537895
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29 15:50:00,2024-09-29 14:53:00,8.248234570243017,0.05352265236224629,0.44146739150537895
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29 15:50:00,2024-09-29 14:54:00,8.248234570243017,0.05352265236224629,0.44146739150537895
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29 15:50:00,2024-09-29 14:55:00,8.248234570243017,0.05352265236224629,0.44146739150537895
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29 15:50:00,2024-09-29 14:56:00,8.248234570243017,0.05352265236224629,0.44146739150537895
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29 15:50:00,2024-09-29 14:57:00,8.248234570243017,0.05352265236224629,0.44146739150537895
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29 15:50:00,2024-09-29 14:58:00,8.248234570243017,0.05352265236224629,0.44146739150537895
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29 13:58:00,2024-09-29 12:59:00,5.214494772570357,0.04171328709559967,0.217513717506731
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29 13:58:00,2024-09-29 13:00:00,5.5127785303183785,0.03945627714055275,0.217513717506731
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29 13:58:00,2024-09-29 13:01:00,5.9615023203727695,0.03648639316358263,0.217513717506731
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29 13:58:00,2024-09-29 13:02:00,5.904056670398131,0.036841400692731376,0.217513717506731
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29 13:58:00,2024-09-29 13:03:00,6.030655135896043,0.03606800797015108,0.217513717506731
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29 13:58:00,2024-09-29 13:04:00,6.179399379978086,0.03519981540786936,0.217513717506731
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29 13:58:00,2024-09-29 13:05:00,6.588912294977326,0.03301208268814565,0.217513717506731
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29 13:58:00,2024-09-29 13:06:00,7.182185717655647,0.030285170289042613,0.217513717506731
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29 13:58:00,2024-09-29 13:07:00,7.16890155408552,0.030341289507982025,0.217513717506731
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29 13:58:00,2024-09-29 13:08:00,7.476900802013852,0.029091427486659334,0.217513717506731
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29 13:58:00,2024-09-29 13:09:00,8.114986304487664,0.02680395374006286,0.217513717506731
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29 13:58:00,2024-09-29 13:10:00,8.76894949409856,0.024804991481946176,0.217513717506731
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29 13:58:00,2024-09-29 13:11:00,9.732248250603167,0.02234979132321767,0.217513717506731
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29 13:58:00,2024-09-29 13:12:00,10.83454912572379,0.02007593624641951,0.217513717506731
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29 13:58:00,2024-09-29 13:13:00,12.121123376687398,0.017945013077341986,0.217513717506731
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29 13:58:00,2024-09-29 13:14:00,14.217141016048304,0.015299399313912805,0.217513717506731
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29 13:58:00,2024-09-29 13:15:00,8.267776906012871,0.026308609917684248,0.217513717506731
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29 13:58:00,2024-09-29 13:16:00,8.861828529290245,0.024545015375529045,0.217513717506731
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29 13:58:00,2024-09-29 13:17:00,9.875380974216158,0.022025855820108835,0.217513717506731
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29 13:58:00,2024-09-29 13:18:00,11.545076974646367,0.01884038694453084,0.217513717506731
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29 13:58:00,2024-09-29 13:19:00,12.470130827037064,0.017442777507604774,0.217513717506731
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29 13:58:00,2024-09-29 13:20:00,12.982061405301312,0.016754944435704782,0.217513717506731
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29 13:58:00,2024-09-29 13:21:00,13.92914083036161,0.015615731088927772,0.217513717506731
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29 13:58:00,2024-09-29 13:22:00,13.923979697859522,0.015621519294528168,0.217513717506731
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29 13:58:00,2024-09-29 13:23:00,13.923979697859522,0.015621519294528168,0.217513717506731
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29 13:58:00,2024-09-29 13:24:00,13.923979697859522,0.015621519294528168,0.217513717506731
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29 13:58:00,2024-09-29 13:25:00,13.923979697859522,0.015621519294528168,0.217513717506731
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29 13:58:00,2024-09-29 13:26:00,13.923979697859522,0.015621519294528168,0.217513717506731
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29 13:58:00,2024-09-29 13:27:00,13.923979697859522,0.015621519294528168,0.217513717506731
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29 13:58:00,2024-09-29 13:28:00,13.78473980434846,0.01577931252921548,0.217513717506731
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29 13:58:00,2024-09-29 13:29:00,9.209147689952127,0.02361931036724005,0.217513717506731
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29 13:58:00,2024-09-29 13:30:00,6.924927469891787,0.03141025208602365,0.217513717506731
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29 20:55:00,2024-09-29 20:44:00,5.384049791175754,0.04001485561648342,0.21544197502585552
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29 20:55:00,2024-09-29 20:45:00,5.704076123136011,0.03776982816761725,0.21544197502585552
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29 20:55:00,2024-09-29 20:46:00,5.7402969416639715,0.03753150354681899,0.21544197502585552
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29 20:55:00,2024-09-29 20:47:00,5.750386980361723,0.03746564809666137,0.21544197502585552
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29 20:55:00,2024-09-29 20:48:00,5.8026193457111,0.03712840050159339,0.21544197502585552
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29 20:55:00,2024-09-29 20:49:00,6.0927752915802875,0.035360236462943014,0.21544197502585552
6bpjeELchA92GxGkpcb9EHX1mQA1EhW7uRL49oP8dgtw,2024-09-30 05:59:00,2024-09-30 05:00:00,6.588702608927078,0.00017277451944650797,0.0011383599270333293
6bpjeELchA92GxGkpcb9EHX1mQA1EhW7uRL49oP8dgtw,2024-09-30 06:00:00,2024-09-30 05:01:00,17.757226659895966,0.00017281725998179536,0.003068755256238909
6bpjeELchA92GxGkpcb9EHX1mQA1EhW7uRL49oP8dgtw,2024-09-30 06:00:00,2024-09-30 05:02:00,17.036736733536596,0.00018012576611564957,0.003068755256238909
6bpjeELchA92GxGkpcb9EHX1mQA1EhW7uRL49oP8dgtw,2024-09-30 06:00:00,2024-09-30 05:03:00,20.841655127695883,0.00014724143727725956,0.003068755256238909
6bpjeELchA92GxGkpcb9EHX1mQA1EhW7uRL49oP8dgtw,2024-09-30 06:00:00,2024-09-30 05:04:00,22.372514283594903,0.00013716631118609388,0.003068755256238909
6bpjeELchA92GxGkpcb9EHX1mQA1EhW7uRL49oP8dgtw,2024-09-30 06:00:00,2024-09-30 05:05:00,22.03251321108306,0.0001392830326181412,0.003068755256238909
6bpjeELchA92GxGkpcb9EHX1mQA1EhW7uRL49oP8dgtw,2024-09-30 06:00:00,2024-09-30 05:06:00,13.973374894709142,0.00021961446532153502,0.003068755256238909
6bpjeELchA92GxGkpcb9EHX1mQA1EhW7uRL49oP8dgtw,2024-09-30 06:00:00,2024-09-30 05:07:00,11.3285110237219,0.00027088778479474805,0.003068755256238909
6bpjeELchA92GxGkpcb9EHX1mQA1EhW7uRL49oP8dgtw,2024-09-30 06:00:00,2024-09-30 05:08:00,18.520227017883464,0.00016569749675723002,0.003068755256238909
6bpjeELchA92GxGkpcb9EHX1mQA1EhW7uRL49oP8dgtw,2024-09-30 06:00:00,2024-09-30 05:09:00,27.037459937098053,0.00011350013142426426,0.003068755256238909
6bpjeELchA92GxGkpcb9EHX1mQA1EhW7uRL49oP8dgtw,2024-09-30 06:00:00,2024-09-30 05:10:00,34.4008886882755,8.920569709830784e-05,0.003068755256238909
6bpjeELchA92GxGkpcb9EHX1mQA1EhW7uRL49oP8dgtw,2024-09-30 06:00:00,2024-09-30 05:11:00,45.74638611678047,6.708191655631662e-05,0.003068755256238909
6bpjeELchA92GxGkpcb9EHX1mQA1EhW7uRL49oP8dgtw,2024-09-30 06:00:00,2024-09-30 05:12:00,37.78642801402396,8.121316084970981e-05,0.003068755256238909
6bpjeELchA92GxGkpcb9EHX1mQA1EhW7uRL49oP8dgtw,2024-09-30 06:00:00,2024-09-30 05:13:00,37.31437882071066,8.224055587214151e-05,0.003068755256238909
6bpjeELchA92GxGkpcb9EHX1mQA1EhW7uRL49oP8dgtw,2024-09-30 06:00:00,2024-09-30 05:14:00,37.076275659045514,8.276870321224466e-05,0.003068755256238909
6bpjeELchA92GxGkpcb9EHX1mQA1EhW7uRL49oP8dgtw,2024-09-30 06:00:00,2024-09-30 05:15:00,37.076275659045514,8.276870321224466e-05,0.003068755256238909
6bpjeELchA92GxGkpcb9EHX1mQA1EhW7uRL49oP8dgtw,2024-09-30 06:00:00,2024-09-30 05:16:00,36.88416808993539,8.319979587871692e-05,0.003068755256238909
6bpjeELchA92GxGkpcb9EHX1mQA1EhW7uRL49oP8dgtw,2024-09-30 06:00:00,2024-09-30 05:17:00,38.02109118192271,8.071191964364141e-05,0.003068755256238909
6bpjeELchA92GxGkpcb9EHX1mQA1EhW7uRL49oP8dgtw,2024-09-30 06:00:00,2024-09-30 05:18:00,52.18888958151362,5.880093025251729e-05,0.003068755256238909
6bpjeELchA92GxGkpcb9EHX1mQA1EhW7uRL49oP8dgtw,2024-09-30 06:00:00,2024-09-30 05:19:00,52.18888958151362,5.880093025251729e-05,0.003068755256238909
6bpjeELchA92GxGkpcb9EHX1mQA1EhW7uRL49oP8dgtw,2024-09-30 06:00:00,2024-09-30 05:20:00,52.18888958151362,5.880093025251729e-05,0.003068755256238909
6bpjeELchA92GxGkpcb9EHX1mQA1EhW7uRL49oP8dgtw,2024-09-30 06:00:00,2024-09-30 05:21:00,52.18888958151362,5.880093025251729e-05,0.003068755256238909
6bpjeELchA92GxGkpcb9EHX1mQA1EhW7uRL49oP8dgtw,2024-09-30 06:00:00,2024-09-30 05:22:00,52.18888958151362,5.880093025251729e-05,0.003068755256238909
6bpjeELchA92GxGkpcb9EHX1mQA1EhW7uRL49oP8dgtw,2024-09-30 06:00:00,2024-09-30 05:23:00,35.82075350665947,8.566975721681549e-05,0.003068755256238909
6bpjeELchA92GxGkpcb9EHX1mQA1EhW7uRL49oP8dgtw,2024-09-30 06:00:00,2024-09-30 05:24:00,63.10329604432455,4.863066509368031e-05,0.003068755256238909
6bpjeELchA92GxGkpcb9EHX1mQA1EhW7uRL49oP8dgtw,2024-09-30 06:00:00,2024-09-30 05:25:00,76.58820369334116,4.006824952477267e-05,0.003068755256238909
6bpjeELchA92GxGkpcb9EHX1mQA1EhW7uRL49oP8dgtw,2024-09-30 06:00:00,2024-09-30 05:26:00,65.80798266268071,4.6631960623512324e-05,0.003068755256238909
6bpjeELchA92GxGkpcb9EHX1mQA1EhW7uRL49oP8dgtw,2024-09-30 06:00:00,2024-09-30 05:27:00,84.78044243979156,3.619649966344825e-05,0.003068755256238909
6bpjeELchA92GxGkpcb9EHX1mQA1EhW7uRL49oP8dgtw,2024-09-30 06:00:00,2024-09-30 05:28:00,82.78234183595916,3.7070167238321555e-05,0.003068755256238909
6bpjeELchA92GxGkpcb9EHX1mQA1EhW7uRL49oP8dgtw,2024-09-30 06:00:00,2024-09-30 05:29:00,93.79886192724476,3.2716337844474e-05,0.003068755256238909
6bpjeELchA92GxGkpcb9EHX1mQA1EhW7uRL49oP8dgtw,2024-09-30 06:00:00,2024-09-30 05:30:00,96.13453927552077,3.192146422467249e-05,0.003068755256238909
6bpjeELchA92GxGkpcb9EHX1mQA1EhW7uRL49oP8dgtw,2024-09-30 06:00:00,2024-09-30 05:31:00,123.72327625979923,2.4803378547744e-05,0.003068755256238909
6bpjeELchA92GxGkpcb9EHX1mQA1EhW7uRL49oP8dgtw,2024-09-30 06:00:00,2024-09-30 05:32:00,123.08253626188805,2.4932499357255566e-05,0.003068755256238909
6bpjeELchA92GxGkpcb9EHX1mQA1EhW7uRL49oP8dgtw,2024-09-30 06:00:00,2024-09-30 05:33:00,139.43936014213062,2.2007812235447186e-05,0.003068755256238909
6bpjeELchA92GxGkpcb9EHX1mQA1EhW7uRL49oP8dgtw,2024-09-30 06:00:00,2024-09-30 05:34:00,139.43936014213062,2.2007812235447186e-05,0.003068755256238909
