token_address,spike_time,volatility_3m,volume_momentum_5m,price_change_15m
ohyRE8Gj46Y9JeVe6CuRgateGewCJgPi2pNAu5Npump,2024-09-27T13:47:00,0.0725623989155747,16.978135154363414,0.884907462529589
ohyRE8Gj46Y9JeVe6CuRgateGewCJgPi2pNAu5Npump,2024-09-27T13:47:00,0.0725623989155747,16.978135154363414,0.884907462529589
ohyRE8Gj46Y9JeVe6CuRgateGewCJgPi2pNAu5Npump,2024-09-27T13:47:00,0.0725623989155747,16.978135154363414,0.884907462529589
ohyRE8Gj46Y9JeVe6CuRgateGewCJgPi2pNAu5Npump,2024-09-27T13:47:00,0.0725623989155747,16.978135154363414,0.884907462529589
ohyRE8Gj46Y9JeVe6CuRgateGewCJgPi2pNAu5Npump,2024-09-27T13:47:00,0.0725623989155747,16.978135154363414,0.884907462529589
ohyRE8Gj46Y9JeVe6CuRgateGewCJgPi2pNAu5Npump,2024-09-27T13:47:00,0.0725623989155747,16.978135154363414,0.884907462529589
ohyRE8Gj46Y9JeVe6CuRgateGewCJgPi2pNAu5Npump,2024-09-27T13:47:00,0.0725623989155747,16.978135154363414,0.884907462529589
ohyRE8Gj46Y9JeVe6CuRgateGewCJgPi2pNAu5Npump,2024-09-27T13:47:00,0.0725623989155747,16.978135154363414,0.884907462529589
ohyRE8Gj46Y9JeVe6CuRgateGewCJgPi2pNAu5Npump,2024-09-27T13:47:00,0.0725623989155747,16.978135154363414,0.884907462529589
ohyRE8Gj46Y9JeVe6CuRgateGewCJgPi2pNAu5Npump,2024-09-27T13:47:00,0.0725623989155747,16.978135154363414,0.884907462529589
ohyRE8Gj46Y9JeVe6CuRgateGewCJgPi2pNAu5Npump,2024-09-27T13:47:00,0.0725623989155747,16.978135154363414,0.884907462529589
ohyRE8Gj46Y9JeVe6CuRgateGewCJgPi2pNAu5Npump,2024-09-27T14:05:00,0.05888738048020437,16.978135154363414,0.17034955542642022
ohyRE8Gj46Y9JeVe6CuRgateGewCJgPi2pNAu5Npump,2024-09-27T14:06:00,0.06868485206816867,16.978135154363414,0.26639535712276924
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27T23:27:00,0.11286658517262556,1.2719328160334282,0.12224918913762138
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27T23:27:00,0.11286658517262556,1.2719328160334282,0.12224918913762138
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27T23:27:00,0.11286658517262556,1.2719328160334282,0.12224918913762138
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27T23:27:00,0.11286658517262556,1.2719328160334282,0.12224918913762138
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27T23:27:00,0.11286658517262556,1.2719328160334282,0.12224918913762138
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27T23:27:00,0.11286658517262556,1.2719328160334282,0.12224918913762138
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27T23:27:00,0.11286658517262556,1.2719328160334282,0.12224918913762138
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27T23:27:00,0.11286658517262556,1.2719328160334282,0.12224918913762138
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27T23:27:00,0.11286658517262556,1.2719328160334282,0.12224918913762138
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27T23:27:00,0.11286658517262556,1.2719328160334282,0.12224918913762138
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27T23:27:00,0.11286658517262556,1.2719328160334282,0.12224918913762138
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27T23:27:00,0.11286658517262556,1.2719328160334282,0.12224918913762138
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27T23:27:00,0.11286658517262556,1.2719328160334282,0.12224918913762138
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27T23:27:00,0.11286658517262556,1.2719328160334282,0.12224918913762138
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27T23:27:00,0.11286658517262556,1.2719328160334282,0.12224918913762138
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-28T01:27:00,0.0394090794126513,1.2719328160334282,0.7454472533451203
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-28T01:27:00,0.0394090794126513,1.2719328160334282,0.7454472533451203
iQuoGfqmXh6J3PShHDntayXGVixfp44wzGkVaH8r8RE,2024-09-24T12:57:00,0.04397847141701364,-0.20728647236036413,5.831417356467208
GFhZ4RNnfvPt7MRaUosZtmp1TedwMUcHgu31AuFWgv5h,2024-09-29T22:11:00,0.12243718437261139,0.09838907442290978,0.1289562127802032
GFhZ4RNnfvPt7MRaUosZtmp1TedwMUcHgu31AuFWgv5h,2024-09-29T22:11:00,0.12243718437261139,0.09838907442290978,0.1289562127802032
GFhZ4RNnfvPt7MRaUosZtmp1TedwMUcHgu31AuFWgv5h,2024-09-29T22:11:00,0.12243718437261139,0.09838907442290978,0.1289562127802032
GFhZ4RNnfvPt7MRaUosZtmp1TedwMUcHgu31AuFWgv5h,2024-09-29T22:11:00,0.12243718437261139,0.09838907442290978,0.1289562127802032
GFhZ4RNnfvPt7MRaUosZtmp1TedwMUcHgu31AuFWgv5h,2024-09-29T22:11:00,0.12243718437261139,0.09838907442290978,0.1289562127802032
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29T15:21:00,0.045664208723066334,3.001441558676783,0.28201971147895377
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29T15:22:00,0.037280930619265906,3.001441558676783,0.230292751450977
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29T15:22:00,0.037280930619265906,3.001441558676783,0.230292751450977
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29T15:22:00,0.037280930619265906,3.001441558676783,0.230292751450977
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29T15:22:00,0.037280930619265906,3.001441558676783,0.230292751450977
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29T15:22:00,0.037280930619265906,3.001441558676783,0.230292751450977
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29T15:22:00,0.037280930619265906,3.001441558676783,0.230292751450977
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29T15:22:00,0.037280930619265906,3.001441558676783,0.230292751450977
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29T15:29:00,0.05077650589868735,3.001441558676783,0.2633584985802908
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29T15:30:00,0.047687143767988285,3.001441558676783,0.29370369384803763
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29T15:30:00,0.047687143767988285,3.001441558676783,0.29370369384803763
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29T15:30:00,0.047687143767988285,3.001441558676783,0.29370369384803763
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29T15:30:00,0.047687143767988285,3.001441558676783,0.29370369384803763
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29T15:30:00,0.047687143767988285,3.001441558676783,0.29370369384803763
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29T15:30:00,0.047687143767988285,3.001441558676783,0.29370369384803763
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29T15:36:00,0.08253211874817933,3.001441558676783,0.1587402482314369
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29T15:37:00,0.07001845947871285,3.001441558676783,0.29004035182522675
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29T15:38:00,0.0765731782758421,3.001441558676783,0.4609534942209873
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29T15:38:00,0.0765731782758421,3.001441558676783,0.4609534942209873
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29T15:38:00,0.0765731782758421,3.001441558676783,0.4609534942209873
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29T15:38:00,0.0765731782758421,3.001441558676783,0.4609534942209873
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29T15:38:00,0.0765731782758421,3.001441558676783,0.4609534942209873
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29T15:38:00,0.0765731782758421,3.001441558676783,0.4609534942209873
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29T15:38:00,0.0765731782758421,3.001441558676783,0.4609534942209873
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29T15:38:00,0.0765731782758421,3.001441558676783,0.4609534942209873
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29T15:38:00,0.0765731782758421,3.001441558676783,0.4609534942209873
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29T15:38:00,0.0765731782758421,3.001441558676783,0.4609534942209873
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29T15:48:00,0.057192331388721505,3.001441558676783,0.43675377062932713
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29T15:49:00,0.07277954693196916,3.001441558676783,0.40992680363107076
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29T15:50:00,0.06218480219408102,3.001441558676783,0.37891228527680715
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29T15:50:00,0.06218480219408102,3.001441558676783,0.37891228527680715
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29T15:50:00,0.06218480219408102,3.001441558676783,0.37891228527680715
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29T15:50:00,0.06218480219408102,3.001441558676783,0.37891228527680715
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29T15:50:00,0.06218480219408102,3.001441558676783,0.37891228527680715
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29T15:50:00,0.06218480219408102,3.001441558676783,0.37891228527680715
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29T15:50:00,0.06218480219408102,3.001441558676783,0.37891228527680715
4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC,2024-09-29T15:50:00,0.06218480219408102,3.001441558676783,0.37891228527680715
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29T13:58:00,0.04392594054107531,10.165831125227479,0.2504409279242419
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29T13:58:00,0.04392594054107531,10.165831125227479,0.2504409279242419
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29T13:58:00,0.04392594054107531,10.165831125227479,0.2504409279242419
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29T13:58:00,0.04392594054107531,10.165831125227479,0.2504409279242419
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29T13:58:00,0.04392594054107531,10.165831125227479,0.2504409279242419
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29T13:58:00,0.04392594054107531,10.165831125227479,0.2504409279242419
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29T13:58:00,0.04392594054107531,10.165831125227479,0.2504409279242419
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29T13:58:00,0.04392594054107531,10.165831125227479,0.2504409279242419
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29T13:58:00,0.04392594054107531,10.165831125227479,0.2504409279242419
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29T13:58:00,0.04392594054107531,10.165831125227479,0.2504409279242419
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29T13:58:00,0.04392594054107531,10.165831125227479,0.2504409279242419
nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi,2024-09-29T13:58:00,0.04392594054107531,10.165831125227479,0.2504409279242419
