token_address,spike_time,price_mean,price_std,price_min,price_max,price_last,price_change_1m,volatility_1m,price_change_3m,volatility_3m,price_change_5m,volatility_5m,price_change_10m,volatility_10m,price_change_15m,volatility_15m,price_momentum,price_trend_slope,price_trend_r2,price_acceleration,volume_total,volume_mean,volume_std,volume_1m,trades_count_1m,buy_sell_ratio_1m,volume_3m,trades_count_3m,buy_sell_ratio_3m,volume_5m,trades_count_5m,buy_sell_ratio_5m,volume_10m,trades_count_10m,buy_sell_ratio_10m,volume_15m,trades_count_15m,buy_sell_ratio_15m,volume_trend_slope,volume_trend_r2,liquidity,holder_count,market_count,unique_wallets_24h,trades_24h,data_points_count,trades_count
ohyRE8Gj46Y9JeVe6CuRgateGewCJgPi2pNAu5Npump,2024-09-27T13:47:00,0.0011756333835518313,0.00025026566037509825,0.0007847333795968,0.0016102077215022,0.0016102077215022,0.0,,0.15590889075917835,0.0725623989155747,0.4927985198630146,0.15651972935878422,0.392385969441165,0.13088797846841907,0.884907462529589,0.1959810666897194,"0           NaN
1           NaN
2           NaN
3           NaN
4           NaN
5     34.850371
6     35.372483
7     28.236770
8     55.591918
9     48.543187
10    18.498140
11    -6.726464
12     3.033683
13    -3.139080
14     2.025518
15    28.409188
Name: roc, dtype: float64",4.6047328841732214e-05,0.767350917269555,1.2109886968177779,27470569.747253165,2747056.9747253163,4549515.793187517,8381504.371547402,1,0.0,8680244.227076238,3,0.0,11865111.838909712,5,0.0,27470569.747253165,10,0.0,27470569.747253165,10,0.0,303790.4372583453,0.040872319362567786,17387.0268690327,1506,1,11,7,16,10
ohyRE8Gj46Y9JeVe6CuRgateGewCJgPi2pNAu5Npump,2024-09-27T14:05:00,0.0014534584116672313,0.00011777956225164575,0.0012505120519226,0.0017401604867427,0.0017401604867427,0.0,,0.1128509356655703,0.05888738048020437,0.25575510957539654,0.08969030752571731,0.318117981643506,0.08171232189903484,0.17034955542642022,0.08347142052235615,"0           NaN
1           NaN
2           NaN
3           NaN
4           NaN
5    -17.000204
6    -11.210561
7     -0.180527
8      4.239106
9     13.725346
10    11.212162
11     4.966165
12     0.463863
13     5.075773
14     6.454202
15    25.126454
Name: roc, dtype: float64",1.1924287427828381e-05,0.2323339403559616,2.1772790332999894,27470569.747253165,2747056.9747253163,4549515.793187517,8381504.371547402,1,0.0,8680244.227076238,3,0.0,11865111.838909712,5,0.0,27470569.747253165,10,0.0,27470569.747253165,10,0.0,303790.4372583453,0.040872319362567786,17387.0268690327,1506,1,11,7,16,10
ohyRE8Gj46Y9JeVe6CuRgateGewCJgPi2pNAu5Npump,2024-09-27T14:06:00,0.0014729107814443752,0.0001487732728804141,0.0012505120519226,0.0018178826435455,0.0018178826435455,0.0,,0.14588818846740598,0.06868485206816867,0.26282788972419163,0.09205319530616463,0.2686856753655258,0.09533973988462478,0.26639535712276924,0.10458480307867725,"0           NaN
1           NaN
2           NaN
3           NaN
4           NaN
5    -11.210561
6     -0.180527
7      4.239106
8     13.725346
9     11.212162
10     4.966165
11     0.463863
12     5.075773
13     6.454202
14    25.126454
15    31.184189
Name: roc, dtype: float64",2.129271513477176e-05,0.4643013125493913,2.3436900273228196,27470569.747253165,2747056.9747253163,4549515.793187517,8381504.371547402,1,0.0,8680244.227076238,3,0.0,11865111.838909712,5,0.0,27470569.747253165,10,0.0,27470569.747253165,10,0.0,303790.4372583453,0.040872319362567786,17387.0268690327,1506,1,11,7,16,10
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27T23:27:00,0.0004018671379302438,5.658793493420165e-05,0.0002960786312912,0.0004895912007754,0.0004895912007754,0.0,,0.2290917104952245,0.11286658517262556,0.4789307355315541,0.16290921268914937,0.08541866794946242,0.16771913199849775,0.12224918913762138,0.14426444071319608,"0           NaN
1           NaN
2           NaN
3           NaN
4           NaN
5     23.069577
6      3.393209
7     -7.962182
8      0.621554
9    -25.925865
10   -29.458343
11   -26.607877
12    -3.697131
13     7.092888
14    64.159020
15    49.170064
Name: roc, dtype: float64",5.734463816069117e-07,0.002327692463450432,2.3673812047742135,7014804.124658813,701480.4124658813,601862.0963298293,157850.007188964,1,0.0,2234806.2026572824,3,0.0,3388830.214155277,5,0.0,7014804.124658813,10,0.0,7014804.124658813,10,0.0,-17387.24905448634,0.007650312967786179,11293.568857692013,442,1,3,2,16,10
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27T23:27:00,0.0004018671379302438,5.658793493420165e-05,0.0002960786312912,0.0004895912007754,0.0004895912007754,0.0,,0.2290917104952245,0.11286658517262556,0.4789307355315541,0.16290921268914937,0.08541866794946242,0.16771913199849775,0.12224918913762138,0.14426444071319608,"0           NaN
1           NaN
2           NaN
3           NaN
4           NaN
5     23.069577
6      3.393209
7     -7.962182
8      0.621554
9    -25.925865
10   -29.458343
11   -26.607877
12    -3.697131
13     7.092888
14    64.159020
15    49.170064
Name: roc, dtype: float64",5.734463816069117e-07,0.002327692463450432,2.3673812047742135,7014804.124658813,701480.4124658813,601862.0963298293,157850.007188964,1,0.0,2234806.2026572824,3,0.0,3388830.214155277,5,0.0,7014804.124658813,10,0.0,7014804.124658813,10,0.0,-17387.24905448634,0.007650312967786179,11293.568857692013,442,1,3,2,16,10
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27T23:27:00,0.0004018671379302438,5.658793493420165e-05,0.0002960786312912,0.0004895912007754,0.0004895912007754,0.0,,0.2290917104952245,0.11286658517262556,0.4789307355315541,0.16290921268914937,0.08541866794946242,0.16771913199849775,0.12224918913762138,0.14426444071319608,"0           NaN
1           NaN
2           NaN
3           NaN
4           NaN
5     23.069577
6      3.393209
7     -7.962182
8      0.621554
9    -25.925865
10   -29.458343
11   -26.607877
12    -3.697131
13     7.092888
14    64.159020
15    49.170064
Name: roc, dtype: float64",5.734463816069117e-07,0.002327692463450432,2.3673812047742135,7014804.124658813,701480.4124658813,601862.0963298293,157850.007188964,1,0.0,2234806.2026572824,3,0.0,3388830.214155277,5,0.0,7014804.124658813,10,0.0,7014804.124658813,10,0.0,-17387.24905448634,0.007650312967786179,11293.568857692013,442,1,3,2,16,10
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27T23:27:00,0.0004018671379302438,5.658793493420165e-05,0.0002960786312912,0.0004895912007754,0.0004895912007754,0.0,,0.2290917104952245,0.11286658517262556,0.4789307355315541,0.16290921268914937,0.08541866794946242,0.16771913199849775,0.12224918913762138,0.14426444071319608,"0           NaN
1           NaN
2           NaN
3           NaN
4           NaN
5     23.069577
6      3.393209
7     -7.962182
8      0.621554
9    -25.925865
10   -29.458343
11   -26.607877
12    -3.697131
13     7.092888
14    64.159020
15    49.170064
Name: roc, dtype: float64",5.734463816069117e-07,0.002327692463450432,2.3673812047742135,7014804.124658813,701480.4124658813,601862.0963298293,157850.007188964,1,0.0,2234806.2026572824,3,0.0,3388830.214155277,5,0.0,7014804.124658813,10,0.0,7014804.124658813,10,0.0,-17387.24905448634,0.007650312967786179,11293.568857692013,442,1,3,2,16,10
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27T23:27:00,0.0004018671379302438,5.658793493420165e-05,0.0002960786312912,0.0004895912007754,0.0004895912007754,0.0,,0.2290917104952245,0.11286658517262556,0.4789307355315541,0.16290921268914937,0.08541866794946242,0.16771913199849775,0.12224918913762138,0.14426444071319608,"0           NaN
1           NaN
2           NaN
3           NaN
4           NaN
5     23.069577
6      3.393209
7     -7.962182
8      0.621554
9    -25.925865
10   -29.458343
11   -26.607877
12    -3.697131
13     7.092888
14    64.159020
15    49.170064
Name: roc, dtype: float64",5.734463816069117e-07,0.002327692463450432,2.3673812047742135,7014804.124658813,701480.4124658813,601862.0963298293,157850.007188964,1,0.0,2234806.2026572824,3,0.0,3388830.214155277,5,0.0,7014804.124658813,10,0.0,7014804.124658813,10,0.0,-17387.24905448634,0.007650312967786179,11293.568857692013,442,1,3,2,16,10
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27T23:27:00,0.0004018671379302438,5.658793493420165e-05,0.0002960786312912,0.0004895912007754,0.0004895912007754,0.0,,0.2290917104952245,0.11286658517262556,0.4789307355315541,0.16290921268914937,0.08541866794946242,0.16771913199849775,0.12224918913762138,0.14426444071319608,"0           NaN
1           NaN
2           NaN
3           NaN
4           NaN
5     23.069577
6      3.393209
7     -7.962182
8      0.621554
9    -25.925865
10   -29.458343
11   -26.607877
12    -3.697131
13     7.092888
14    64.159020
15    49.170064
Name: roc, dtype: float64",5.734463816069117e-07,0.002327692463450432,2.3673812047742135,7014804.124658813,701480.4124658813,601862.0963298293,157850.007188964,1,0.0,2234806.2026572824,3,0.0,3388830.214155277,5,0.0,7014804.124658813,10,0.0,7014804.124658813,10,0.0,-17387.24905448634,0.007650312967786179,11293.568857692013,442,1,3,2,16,10
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27T23:27:00,0.0004018671379302438,5.658793493420165e-05,0.0002960786312912,0.0004895912007754,0.0004895912007754,0.0,,0.2290917104952245,0.11286658517262556,0.4789307355315541,0.16290921268914937,0.08541866794946242,0.16771913199849775,0.12224918913762138,0.14426444071319608,"0           NaN
1           NaN
2           NaN
3           NaN
4           NaN
5     23.069577
6      3.393209
7     -7.962182
8      0.621554
9    -25.925865
10   -29.458343
11   -26.607877
12    -3.697131
13     7.092888
14    64.159020
15    49.170064
Name: roc, dtype: float64",5.734463816069117e-07,0.002327692463450432,2.3673812047742135,7014804.124658813,701480.4124658813,601862.0963298293,157850.007188964,1,0.0,2234806.2026572824,3,0.0,3388830.214155277,5,0.0,7014804.124658813,10,0.0,7014804.124658813,10,0.0,-17387.24905448634,0.007650312967786179,11293.568857692013,442,1,3,2,16,10
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27T23:27:00,0.0004018671379302438,5.658793493420165e-05,0.0002960786312912,0.0004895912007754,0.0004895912007754,0.0,,0.2290917104952245,0.11286658517262556,0.4789307355315541,0.16290921268914937,0.08541866794946242,0.16771913199849775,0.12224918913762138,0.14426444071319608,"0           NaN
1           NaN
2           NaN
3           NaN
4           NaN
5     23.069577
6      3.393209
7     -7.962182
8      0.621554
9    -25.925865
10   -29.458343
11   -26.607877
12    -3.697131
13     7.092888
14    64.159020
15    49.170064
Name: roc, dtype: float64",5.734463816069117e-07,0.002327692463450432,2.3673812047742135,7014804.124658813,701480.4124658813,601862.0963298293,157850.007188964,1,0.0,2234806.2026572824,3,0.0,3388830.214155277,5,0.0,7014804.124658813,10,0.0,7014804.124658813,10,0.0,-17387.24905448634,0.007650312967786179,11293.568857692013,442,1,3,2,16,10
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27T23:27:00,0.0004018671379302438,5.658793493420165e-05,0.0002960786312912,0.0004895912007754,0.0004895912007754,0.0,,0.2290917104952245,0.11286658517262556,0.4789307355315541,0.16290921268914937,0.08541866794946242,0.16771913199849775,0.12224918913762138,0.14426444071319608,"0           NaN
1           NaN
2           NaN
3           NaN
4           NaN
5     23.069577
6      3.393209
7     -7.962182
8      0.621554
9    -25.925865
10   -29.458343
11   -26.607877
12    -3.697131
13     7.092888
14    64.159020
15    49.170064
Name: roc, dtype: float64",5.734463816069117e-07,0.002327692463450432,2.3673812047742135,7014804.124658813,701480.4124658813,601862.0963298293,157850.007188964,1,0.0,2234806.2026572824,3,0.0,3388830.214155277,5,0.0,7014804.124658813,10,0.0,7014804.124658813,10,0.0,-17387.24905448634,0.007650312967786179,11293.568857692013,442,1,3,2,16,10
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27T23:27:00,0.0004018671379302438,5.658793493420165e-05,0.0002960786312912,0.0004895912007754,0.0004895912007754,0.0,,0.2290917104952245,0.11286658517262556,0.4789307355315541,0.16290921268914937,0.08541866794946242,0.16771913199849775,0.12224918913762138,0.14426444071319608,"0           NaN
1           NaN
2           NaN
3           NaN
4           NaN
5     23.069577
6      3.393209
7     -7.962182
8      0.621554
9    -25.925865
10   -29.458343
11   -26.607877
12    -3.697131
13     7.092888
14    64.159020
15    49.170064
Name: roc, dtype: float64",5.734463816069117e-07,0.002327692463450432,2.3673812047742135,7014804.124658813,701480.4124658813,601862.0963298293,157850.007188964,1,0.0,2234806.2026572824,3,0.0,3388830.214155277,5,0.0,7014804.124658813,10,0.0,7014804.124658813,10,0.0,-17387.24905448634,0.007650312967786179,11293.568857692013,442,1,3,2,16,10
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27T23:27:00,0.0004018671379302438,5.658793493420165e-05,0.0002960786312912,0.0004895912007754,0.0004895912007754,0.0,,0.2290917104952245,0.11286658517262556,0.4789307355315541,0.16290921268914937,0.08541866794946242,0.16771913199849775,0.12224918913762138,0.14426444071319608,"0           NaN
1           NaN
2           NaN
3           NaN
4           NaN
5     23.069577
6      3.393209
7     -7.962182
8      0.621554
9    -25.925865
10   -29.458343
11   -26.607877
12    -3.697131
13     7.092888
14    64.159020
15    49.170064
Name: roc, dtype: float64",5.734463816069117e-07,0.002327692463450432,2.3673812047742135,7014804.124658813,701480.4124658813,601862.0963298293,157850.007188964,1,0.0,2234806.2026572824,3,0.0,3388830.214155277,5,0.0,7014804.124658813,10,0.0,7014804.124658813,10,0.0,-17387.24905448634,0.007650312967786179,11293.568857692013,442,1,3,2,16,10
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27T23:27:00,0.0004018671379302438,5.658793493420165e-05,0.0002960786312912,0.0004895912007754,0.0004895912007754,0.0,,0.2290917104952245,0.11286658517262556,0.4789307355315541,0.16290921268914937,0.08541866794946242,0.16771913199849775,0.12224918913762138,0.14426444071319608,"0           NaN
1           NaN
2           NaN
3           NaN
4           NaN
5     23.069577
6      3.393209
7     -7.962182
8      0.621554
9    -25.925865
10   -29.458343
11   -26.607877
12    -3.697131
13     7.092888
14    64.159020
15    49.170064
Name: roc, dtype: float64",5.734463816069117e-07,0.002327692463450432,2.3673812047742135,7014804.124658813,701480.4124658813,601862.0963298293,157850.007188964,1,0.0,2234806.2026572824,3,0.0,3388830.214155277,5,0.0,7014804.124658813,10,0.0,7014804.124658813,10,0.0,-17387.24905448634,0.007650312967786179,11293.568857692013,442,1,3,2,16,10
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27T23:27:00,0.0004018671379302438,5.658793493420165e-05,0.0002960786312912,0.0004895912007754,0.0004895912007754,0.0,,0.2290917104952245,0.11286658517262556,0.4789307355315541,0.16290921268914937,0.08541866794946242,0.16771913199849775,0.12224918913762138,0.14426444071319608,"0           NaN
1           NaN
2           NaN
3           NaN
4           NaN
5     23.069577
6      3.393209
7     -7.962182
8      0.621554
9    -25.925865
10   -29.458343
11   -26.607877
12    -3.697131
13     7.092888
14    64.159020
15    49.170064
Name: roc, dtype: float64",5.734463816069117e-07,0.002327692463450432,2.3673812047742135,7014804.124658813,701480.4124658813,601862.0963298293,157850.007188964,1,0.0,2234806.2026572824,3,0.0,3388830.214155277,5,0.0,7014804.124658813,10,0.0,7014804.124658813,10,0.0,-17387.24905448634,0.007650312967786179,11293.568857692013,442,1,3,2,16,10
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27T23:27:00,0.0004018671379302438,5.658793493420165e-05,0.0002960786312912,0.0004895912007754,0.0004895912007754,0.0,,0.2290917104952245,0.11286658517262556,0.4789307355315541,0.16290921268914937,0.08541866794946242,0.16771913199849775,0.12224918913762138,0.14426444071319608,"0           NaN
1           NaN
2           NaN
3           NaN
4           NaN
5     23.069577
6      3.393209
7     -7.962182
8      0.621554
9    -25.925865
10   -29.458343
11   -26.607877
12    -3.697131
13     7.092888
14    64.159020
15    49.170064
Name: roc, dtype: float64",5.734463816069117e-07,0.002327692463450432,2.3673812047742135,7014804.124658813,701480.4124658813,601862.0963298293,157850.007188964,1,0.0,2234806.2026572824,3,0.0,3388830.214155277,5,0.0,7014804.124658813,10,0.0,7014804.124658813,10,0.0,-17387.24905448634,0.007650312967786179,11293.568857692013,442,1,3,2,16,10
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27T23:27:00,0.0004018671379302438,5.658793493420165e-05,0.0002960786312912,0.0004895912007754,0.0004895912007754,0.0,,0.2290917104952245,0.11286658517262556,0.4789307355315541,0.16290921268914937,0.08541866794946242,0.16771913199849775,0.12224918913762138,0.14426444071319608,"0           NaN
1           NaN
2           NaN
3           NaN
4           NaN
5     23.069577
6      3.393209
7     -7.962182
8      0.621554
9    -25.925865
10   -29.458343
11   -26.607877
12    -3.697131
13     7.092888
14    64.159020
15    49.170064
Name: roc, dtype: float64",5.734463816069117e-07,0.002327692463450432,2.3673812047742135,7014804.124658813,701480.4124658813,601862.0963298293,157850.007188964,1,0.0,2234806.2026572824,3,0.0,3388830.214155277,5,0.0,7014804.124658813,10,0.0,7014804.124658813,10,0.0,-17387.24905448634,0.007650312967786179,11293.568857692013,442,1,3,2,16,10
