quote,base,basePrice,quotePrice,txHash,source,blockUnixTime,txType,owner,side,alias,pricePair,from,to,tokenPrice,poolId,timestamp
"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 10800000, 'uiAmount': 0.0108, 'price': None, 'nearestPrice': 139.030115236776, 'changeAmount': -10800000, 'uiChangeAmount': -0.0108}","{'symbol': 'VogueMeow', 'decimals': 9, 'address': '4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC', 'amount': 31513033697522744, 'feeInfo': None, 'uiAmount': 31513033.697522745, 'price': 4.7647752957380824e-08, 'nearestPrice': 4.640673337955872e-08, 'changeAmount': 31513033697522744, 'uiChangeAmount': 31513033.697522745}",4.7647752957380824e-08,,52fRdxsjRymD1aHcP6RJ7fgjUCYiSrPJ2PTCucVQCPH6XfoMCeGZFHJt7Waa87w66cg4APYWVqTPtZKQmxG94BCH,raydium,1728518735,swap,4hqAnhn3n2C75PERuLXn4TTy8oKYREVf4qTZCxzdmLD4,buy,,3.4271533815701766e-10,"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 10800000, 'uiAmount': 0.0108, 'price': None, 'nearestPrice': 139.030115236776, 'changeAmount': -10800000, 'uiChangeAmount': -0.0108}","{'symbol': 'VogueMeow', 'decimals': 9, 'address': '4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC', 'amount': 31513033697522744, 'feeInfo': None, 'uiAmount': 31513033.697522745, 'price': 4.7647752957380824e-08, 'nearestPrice': 4.640673337955872e-08, 'changeAmount': 31513033697522744, 'uiChangeAmount': 31513033.697522745}",4.7647752957380824e-08,2XrtiyaxUfzU82LQV74kEaWuzLMiKM7keqgLTtRo29CE,2024-10-10 00:05:35
"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 1299879, 'feeInfo': None, 'uiAmount': 0.001299879, 'price': None, 'nearestPrice': 142.98292272383367, 'changeAmount': 1299879, 'uiChangeAmount': 0.001299879}","{'symbol': 'VogueMeow', 'decimals': 9, 'address': '4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC', 'amount': 4005033000000000, 'uiAmount': 4005033, 'price': 4.640673337955872e-08, 'nearestPrice': 4.8496995593833805e-08, 'changeAmount': -4005033000000000, 'uiChangeAmount': -4005033}",4.640673337955872e-08,,23cXa5Sra6dNUrK12KvreNg6NMSGrrYfEk5FvfzcehSgBhLEGkeMEwUo352caGsd4s1tFi42oZrvvfUfMNS2aN9q,raydium,1728374687,swap,9Po6vLynhvTxcwTavPgsnZYLqUawAQoyV5gQzoaxxxTX,sell,,3.245613706553729e-10,"{'symbol': 'VogueMeow', 'decimals': 9, 'address': '4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC', 'amount': 4005033000000000, 'uiAmount': 4005033, 'price': 4.640673337955872e-08, 'nearestPrice': 4.8496995593833805e-08, 'changeAmount': -4005033000000000, 'uiChangeAmount': -4005033}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 1299879, 'feeInfo': None, 'uiAmount': 0.001299879, 'price': None, 'nearestPrice': 142.98292272383367, 'changeAmount': 1299879, 'uiChangeAmount': 0.001299879}",4.640673337955872e-08,2XrtiyaxUfzU82LQV74kEaWuzLMiKM7keqgLTtRo29CE,2024-10-08 08:04:47
"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 3490966, 'feeInfo': None, 'uiAmount': 0.003490966, 'price': None, 'nearestPrice': 145.657016866159, 'changeAmount': 3490966, 'uiChangeAmount': 0.003490966}","{'symbol': 'VogueMeow', 'decimals': 9, 'address': '4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC', 'amount': 10484849366747974, 'uiAmount': 10484849.366747973, 'price': 4.8496995593833805e-08, 'nearestPrice': 4.668094290299402e-08, 'changeAmount': -10484849366747974, 'uiChangeAmount': -10484849.366747973}",4.8496995593833805e-08,,5Q8hywEeTT2wtRoGdSN3jaA3dkt6oHSi5GDGJDA6PgsmUGWFp8uLUiWqwdKtyBDsQs2iJbZeAF3eqZHy3DB2sMmS,raydium,1728239486,swap,CSgJd1JiTmnYwjonchciHPfVvCEmNmkPAv4oKBgeeqHT,sell,,3.329533766189693e-10,"{'symbol': 'VogueMeow', 'decimals': 9, 'address': '4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC', 'amount': 10484849366747974, 'uiAmount': 10484849.366747973, 'price': 4.8496995593833805e-08, 'nearestPrice': 4.668094290299402e-08, 'changeAmount': -10484849366747974, 'uiChangeAmount': -10484849.366747973}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 3490966, 'feeInfo': None, 'uiAmount': 0.003490966, 'price': None, 'nearestPrice': 145.657016866159, 'changeAmount': 3490966, 'uiChangeAmount': 0.003490966}",4.8496995593833805e-08,2XrtiyaxUfzU82LQV74kEaWuzLMiKM7keqgLTtRo29CE,2024-10-06 18:31:26
"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 481898, 'feeInfo': None, 'uiAmount': 0.000481898, 'price': None, 'nearestPrice': 142.68959248628926, 'changeAmount': 481898, 'uiChangeAmount': 0.000481898}","{'symbol': 'VogueMeow', 'decimals': 9, 'address': '4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC', 'amount': 1417215853859232, 'uiAmount': 1417215.853859232, 'price': None, 'nearestPrice': 4.668094290299402e-08, 'changeAmount': -1417215853859232, 'uiChangeAmount': -1417215.853859232}",,,2ZHqx1wEeA42paEmnCUkjzZUNotPJq3Ht6GaGKrftxcXBhDJ8HD6encgtByMwWYkBASQjihVmDsdnkDougMeeiT3,raydium,1728189322,swap,CaShxDq2Vbdp2XryjDdUZthbTzwYsvKuH6Knn9pPi4xU,sell,,3.4003147698901314e-10,"{'symbol': 'VogueMeow', 'decimals': 9, 'address': '4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC', 'amount': 1417215853859232, 'uiAmount': 1417215.853859232, 'price': None, 'nearestPrice': 4.668094290299402e-08, 'changeAmount': -1417215853859232, 'uiChangeAmount': -1417215.853859232}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 481898, 'feeInfo': None, 'uiAmount': 0.000481898, 'price': None, 'nearestPrice': 142.68959248628926, 'changeAmount': 481898, 'uiChangeAmount': 0.000481898}",,2XrtiyaxUfzU82LQV74kEaWuzLMiKM7keqgLTtRo29CE,2024-10-06 04:35:22
"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 1362101, 'feeInfo': None, 'uiAmount': 0.001362101, 'price': None, 'nearestPrice': 135.96487265653556, 'changeAmount': 1362101, 'uiChangeAmount': 0.001362101}","{'symbol': 'VogueMeow', 'decimals': 9, 'address': '4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC', 'amount': 3967312515413255, 'uiAmount': 3967312.515413255, 'price': 4.668094290299402e-08, 'nearestPrice': 5.261918291585384e-08, 'changeAmount': -3967312515413255, 'uiChangeAmount': -3967312.515413255}",4.668094290299402e-08,,41gidXarLxrwRGBCveJuU1jByz6KnUSPg9rN5DBYh4SB68dPiCjihb3ofVXEDTsbccMamKdkT6s4nbdsGBknVBW6,raydium,1727966467,swap,BedT3XFCTFTsjiAPHvziUakNuZCTpeALAobi3qPbATur,sell,,3.4333090592388505e-10,"{'symbol': 'VogueMeow', 'decimals': 9, 'address': '4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC', 'amount': 3967312515413255, 'uiAmount': 3967312.515413255, 'price': 4.668094290299402e-08, 'nearestPrice': 5.261918291585384e-08, 'changeAmount': -3967312515413255, 'uiChangeAmount': -3967312.515413255}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 1362101, 'feeInfo': None, 'uiAmount': 0.001362101, 'price': None, 'nearestPrice': 135.96487265653556, 'changeAmount': 1362101, 'uiChangeAmount': 0.001362101}",4.668094290299402e-08,2XrtiyaxUfzU82LQV74kEaWuzLMiKM7keqgLTtRo29CE,2024-10-03 14:41:07
"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 705915, 'feeInfo': None, 'uiAmount': 0.000705915, 'price': None, 'nearestPrice': 136.8676188519014, 'changeAmount': 705915, 'uiChangeAmount': 0.000705915}","{'symbol': 'VogueMeow', 'decimals': 9, 'address': '4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC', 'amount': 2034023943238576, 'uiAmount': 2034023.943238576, 'price': None, 'nearestPrice': 5.261918291585384e-08, 'changeAmount': -2034023943238576, 'uiChangeAmount': -2034023.943238576}",,,3s6kgrPtwDcgFG28ooWQbUPwgydR1hajFa3Wk3FkmQQDoybx9bGqSg9g2szmn9L8AjLKuQWkMxD1tZHkypxn39H7,raydium,1727944357,swap,ATomG2gRJcB2jNvwcjo2zBMoyLsHZzLgwqy651zzYoCq,sell,,3.4705343678307007e-10,"{'symbol': 'VogueMeow', 'decimals': 9, 'address': '4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC', 'amount': 2034023943238576, 'uiAmount': 2034023.943238576, 'price': None, 'nearestPrice': 5.261918291585384e-08, 'changeAmount': -2034023943238576, 'uiChangeAmount': -2034023.943238576}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 705915, 'feeInfo': None, 'uiAmount': 0.000705915, 'price': None, 'nearestPrice': 136.8676188519014, 'changeAmount': 705915, 'uiChangeAmount': 0.000705915}",,2XrtiyaxUfzU82LQV74kEaWuzLMiKM7keqgLTtRo29CE,2024-10-03 08:32:37
"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 7700000, 'uiAmount': 0.0077, 'price': None, 'nearestPrice': 156.5549111326106, 'changeAmount': -7700000, 'uiChangeAmount': -0.0077}","{'symbol': 'VogueMeow', 'decimals': 9, 'address': '4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC', 'amount': 22909379221050200, 'feeInfo': None, 'uiAmount': 22909379.2210502, 'price': 5.261918291585384e-08, 'nearestPrice': 5.219366915706072e-08, 'changeAmount': 22909379221050200, 'uiChangeAmount': 22909379.2210502}",5.261918291585384e-08,,3Cv4FLKjkRKMkH95c7W9fTCjj3yDbnR6zwQbQroxej4TS2VQWM8FeMukPz2SwDAGV7QLgCv8mnVZZZ48MZUDhrrj,raydium,1727708035,swap,792DCrmDwUe4372SEfSNwaWFuAE5N5VuhoAe8iJrcs5d,buy,,3.361068811906035e-10,"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 7700000, 'uiAmount': 0.0077, 'price': None, 'nearestPrice': 156.5549111326106, 'changeAmount': -7700000, 'uiChangeAmount': -0.0077}","{'symbol': 'VogueMeow', 'decimals': 9, 'address': '4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC', 'amount': 22909379221050200, 'feeInfo': None, 'uiAmount': 22909379.2210502, 'price': 5.261918291585384e-08, 'nearestPrice': 5.219366915706072e-08, 'changeAmount': 22909379221050200, 'uiChangeAmount': 22909379.2210502}",5.261918291585384e-08,2XrtiyaxUfzU82LQV74kEaWuzLMiKM7keqgLTtRo29CE,2024-09-30 14:53:55
"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 6437459, 'feeInfo': None, 'uiAmount': 0.006437459, 'price': None, 'nearestPrice': 157.06724088667704, 'changeAmount': 6437459, 'uiChangeAmount': 0.006437459}","{'symbol': 'VogueMeow', 'decimals': 9, 'address': '4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC', 'amount': 19372348021911856, 'uiAmount': 19372348.021911856, 'price': 5.219366915706072e-08, 'nearestPrice': 5.629049522078045e-08, 'changeAmount': -19372348021911856, 'uiChangeAmount': -19372348.021911856}",5.219366915706072e-08,,5GqEYcrE7h8ELQeses8sDPDozqpwZjtLEbxc5WCkPrCexJs5bamAWGCx8cftpTxDXvkm7EXAAYJA5uARJroGSR6k,raydium,1727702223,swap,J62CcBfFzjLU6cvUgi7qi7Bmer8hckpv4fi3HrumjQAK,sell,,3.3230143257382427e-10,"{'symbol': 'VogueMeow', 'decimals': 9, 'address': '4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC', 'amount': 19372348021911856, 'uiAmount': 19372348.021911856, 'price': 5.219366915706072e-08, 'nearestPrice': 5.629049522078045e-08, 'changeAmount': -19372348021911856, 'uiChangeAmount': -19372348.021911856}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 6437459, 'feeInfo': None, 'uiAmount': 0.006437459, 'price': None, 'nearestPrice': 157.06724088667704, 'changeAmount': 6437459, 'uiChangeAmount': 0.006437459}",5.219366915706072e-08,2XrtiyaxUfzU82LQV74kEaWuzLMiKM7keqgLTtRo29CE,2024-09-30 13:17:03
"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 100000, 'uiAmount': 0.0001, 'price': None, 'nearestPrice': 154.71162910565755, 'changeAmount': -100000, 'uiChangeAmount': -0.0001}","{'symbol': 'VogueMeow', 'decimals': 9, 'address': '4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC', 'amount': 289826903082875, 'feeInfo': None, 'uiAmount': 289826.903082875, 'price': None, 'nearestPrice': 5.629049522078045e-08, 'changeAmount': 289826903082875, 'uiChangeAmount': 289826.903082875}",,,T7buDX923NBH7gZzWoporPJS38FmSA6CzyzLMg34LrsWB9fSGQrumtDVLcyXq9tTPdiTxjMTitgNMTT3DFJaebd,raydium,1727690691,swap,DQeJQ91Uzcuyk4iAtpQ9FwD8Ddwr62NeWd8hoE1kgLLs,buy,,3.4503353186438094e-10,"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 100000, 'uiAmount': 0.0001, 'price': None, 'nearestPrice': 154.71162910565755, 'changeAmount': -100000, 'uiChangeAmount': -0.0001}","{'symbol': 'VogueMeow', 'decimals': 9, 'address': '4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC', 'amount': 289826903082875, 'feeInfo': None, 'uiAmount': 289826.903082875, 'price': None, 'nearestPrice': 5.629049522078045e-08, 'changeAmount': 289826903082875, 'uiChangeAmount': 289826.903082875}",,2XrtiyaxUfzU82LQV74kEaWuzLMiKM7keqgLTtRo29CE,2024-09-30 10:04:51
"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 100000, 'uiAmount': 0.0001, 'price': None, 'nearestPrice': 154.71162910565755, 'changeAmount': -100000, 'uiChangeAmount': -0.0001}","{'symbol': 'VogueMeow', 'decimals': 9, 'address': '4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC', 'amount': 289524910412237, 'feeInfo': None, 'uiAmount': 289524.910412237, 'price': None, 'nearestPrice': 5.629049522078045e-08, 'changeAmount': 289524910412237, 'uiChangeAmount': 289524.910412237}",,,2ZVxSJ2DRCPLK7Pd4WYw4f1ezqxxAjApNrFvS3MZatEdBhzjv3QrYwUbfwzdgqmaW5AF4673j5iWRxUnMSWZKqJw,raydium,1727690691,swap,CaShxDq2Vbdp2XryjDdUZthbTzwYsvKuH6Knn9pPi4xU,buy,,3.453934235144605e-10,"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 100000, 'uiAmount': 0.0001, 'price': None, 'nearestPrice': 154.71162910565755, 'changeAmount': -100000, 'uiChangeAmount': -0.0001}","{'symbol': 'VogueMeow', 'decimals': 9, 'address': '4CejUSxbgDXpLwFDyzgG8Ey8r6A3qwtCnLYwN4gRyRFC', 'amount': 289524910412237, 'feeInfo': None, 'uiAmount': 289524.910412237, 'price': None, 'nearestPrice': 5.629049522078045e-08, 'changeAmount': 289524910412237, 'uiChangeAmount': 289524.910412237}",,2XrtiyaxUfzU82LQV74kEaWuzLMiKM7keqgLTtRo29CE,2024-09-30 10:04:51
