quote,base,basePrice,quotePrice,txHash,source,blockUnixTime,txType,owner,side,alias,pricePair,from,to,tokenPrice,poolId,timestamp
"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 88524, 'feeInfo': None, 'uiAmount': 8.8524e-05, 'price': None, 'nearestPrice': 170.21191523348912, 'changeAmount': 88524, 'uiChangeAmount': 8.8524e-05}","{'symbol': 'Skibidi', 'decimals': 9, 'address': 'nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi', 'amount': 282265836430327, 'uiAmount': 282265.836430327, 'price': None, 'nearestPrice': 7.589386892827766e-06, 'changeAmount': -282265836430327, 'uiChangeAmount': -282265.836430327}",,,33ERFQJr5rVwdF239YH7AkNFp6Xw7Erg9adp6cPxVt5co5eUiBkLrQNtaU39ysfakwWTuzudFdAFzF6Xr9NoPrmw,raydium,1729711912,swap,DzYV9AFEbe9eGc8GRaNvsGjnt7coYiLDY7omCS1jykJU,sell,,3.1361925027668304e-10,"{'symbol': 'Skibidi', 'decimals': 9, 'address': 'nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi', 'amount': 282265836430327, 'uiAmount': 282265.836430327, 'price': None, 'nearestPrice': 7.589386892827766e-06, 'changeAmount': -282265836430327, 'uiChangeAmount': -282265.836430327}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 88524, 'feeInfo': None, 'uiAmount': 8.8524e-05, 'price': None, 'nearestPrice': 170.21191523348912, 'changeAmount': 88524, 'uiChangeAmount': 8.8524e-05}",,C6onSzgqn1CF2TAoNaLgXVBagG6yYkerja29hgcSRQMh,2024-10-23 19:31:52
"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 100000, 'uiAmount': 0.0001, 'price': None, 'nearestPrice': 170.45980081212792, 'changeAmount': -100000, 'uiChangeAmount': -0.0001}","{'symbol': 'Skibidi', 'decimals': 9, 'address': 'nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi', 'amount': 22791633127398464, 'feeInfo': None, 'uiAmount': 22791633.127398465, 'price': None, 'nearestPrice': 7.589386892827766e-06, 'changeAmount': 22791633127398464, 'uiChangeAmount': 22791633.127398465}",,,2Bd37HbEnU8S1FX6C5p5Vgq3LKefkZBdSCkHzuAUgP7ezRA9LnjYMkWwA5g4iiB4gqfebQH2xkA9Qsu4HDhheNSZ,raydium,1729711768,swap,4ikastT1qh9GkMmvR8MA2sNomNaMYho1DbBJVNFnUWku,buy,,4.3875750123314855e-12,"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 100000, 'uiAmount': 0.0001, 'price': None, 'nearestPrice': 170.45980081212792, 'changeAmount': -100000, 'uiChangeAmount': -0.0001}","{'symbol': 'Skibidi', 'decimals': 9, 'address': 'nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi', 'amount': 22791633127398464, 'feeInfo': None, 'uiAmount': 22791633.127398465, 'price': None, 'nearestPrice': 7.589386892827766e-06, 'changeAmount': 22791633127398464, 'uiChangeAmount': 22791633.127398465}",,C6onSzgqn1CF2TAoNaLgXVBagG6yYkerja29hgcSRQMh,2024-10-23 19:29:28
"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 6916, 'feeInfo': None, 'uiAmount': 6.916e-06, 'price': None, 'nearestPrice': 166.99245586063955, 'changeAmount': 6916, 'uiChangeAmount': 6.916e-06}","{'symbol': 'Skibidi', 'decimals': 9, 'address': 'nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi', 'amount': 22309841370843896, 'uiAmount': 22309841.370843895, 'price': None, 'nearestPrice': 7.589386892827766e-06, 'changeAmount': -22309841370843896, 'uiChangeAmount': -22309841.370843895}",,,4ZDsDfMRUw3MAmEa3NKkoHmbFf4WGJz1iBDpah4XPCBvXb8xPd3Wepu1ZmJqaUvs8gkt17tghhXHsG4EBSeurHC6,raydium,1729649251,swap,2hdS3qHp9ppFfjYr9J6HtYtk9ev4cKAScsb5S1Zx3ArT,sell,,3.0999772185912205e-13,"{'symbol': 'Skibidi', 'decimals': 9, 'address': 'nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi', 'amount': 22309841370843896, 'uiAmount': 22309841.370843895, 'price': None, 'nearestPrice': 7.589386892827766e-06, 'changeAmount': -22309841370843896, 'uiChangeAmount': -22309841.370843895}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 6916, 'feeInfo': None, 'uiAmount': 6.916e-06, 'price': None, 'nearestPrice': 166.99245586063955, 'changeAmount': 6916, 'uiChangeAmount': 6.916e-06}",,C6onSzgqn1CF2TAoNaLgXVBagG6yYkerja29hgcSRQMh,2024-10-23 02:07:31
"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 3539, 'uiAmount': 3.539e-06, 'price': None, 'nearestPrice': 153.6835359117554, 'changeAmount': -3539, 'uiChangeAmount': -3.539e-06}","{'symbol': 'Skibidi', 'decimals': 9, 'address': 'nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi', 'amount': 517487366788932, 'feeInfo': None, 'uiAmount': 517487.366788932, 'price': None, 'nearestPrice': 7.589386892827766e-06, 'changeAmount': 517487366788932, 'uiChangeAmount': 517487.366788932}",,,ye7RW3sjnfdui1iQyPzwgs6WttUK3sEwfAXk8e3bf5DyJSfp2yYny7QrhfZPDXPaanwdCMJ3qUunmHfRXkLbRMy,raydium,1729247308,swap,DzYV9AFEbe9eGc8GRaNvsGjnt7coYiLDY7omCS1jykJU,buy,,6.838814292143782e-12,"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 3539, 'uiAmount': 3.539e-06, 'price': None, 'nearestPrice': 153.6835359117554, 'changeAmount': -3539, 'uiChangeAmount': -3.539e-06}","{'symbol': 'Skibidi', 'decimals': 9, 'address': 'nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi', 'amount': 517487366788932, 'feeInfo': None, 'uiAmount': 517487.366788932, 'price': None, 'nearestPrice': 7.589386892827766e-06, 'changeAmount': 517487366788932, 'uiChangeAmount': 517487.366788932}",,C6onSzgqn1CF2TAoNaLgXVBagG6yYkerja29hgcSRQMh,2024-10-18 10:28:28
"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 97260, 'feeInfo': None, 'uiAmount': 9.726e-05, 'price': None, 'nearestPrice': 147.54021389767505, 'changeAmount': 97260, 'uiChangeAmount': 9.726e-05}","{'symbol': 'Skibidi', 'decimals': 9, 'address': 'nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi', 'amount': 1000000000000000, 'uiAmount': 1000000, 'price': None, 'nearestPrice': 7.589386892827766e-06, 'changeAmount': -1000000000000000, 'uiChangeAmount': -1000000}",,,44gPYFVj9JeaEHQjKRjJENe2VzQasexZdQyftbxG87TRcmiL31Hsci4rvSsTiWhoEzSeB9UDYiXi8fzSuVvcCPXc,raydium,1728864521,swap,2hdS3qHp9ppFfjYr9J6HtYtk9ev4cKAScsb5S1Zx3ArT,sell,,9.726e-11,"{'symbol': 'Skibidi', 'decimals': 9, 'address': 'nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi', 'amount': 1000000000000000, 'uiAmount': 1000000, 'price': None, 'nearestPrice': 7.589386892827766e-06, 'changeAmount': -1000000000000000, 'uiChangeAmount': -1000000}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 97260, 'feeInfo': None, 'uiAmount': 9.726e-05, 'price': None, 'nearestPrice': 147.54021389767505, 'changeAmount': 97260, 'uiChangeAmount': 9.726e-05}",,C6onSzgqn1CF2TAoNaLgXVBagG6yYkerja29hgcSRQMh,2024-10-14 00:08:41
"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 34955, 'feeInfo': None, 'uiAmount': 3.4955e-05, 'price': None, 'nearestPrice': 146.9084201881088, 'changeAmount': 34955, 'uiChangeAmount': 3.4955e-05}","{'symbol': 'Skibidi', 'decimals': 9, 'address': 'nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi', 'amount': 4245883111709731, 'uiAmount': 4245883.111709731, 'price': None, 'nearestPrice': 7.589386892827766e-06, 'changeAmount': -4245883111709731, 'uiChangeAmount': -4245883.111709731}",,,3jzD2trYMvKvk6APWZ4163EytNC84QGACWXzrRBq4yNh4uBDW9gaUVqhyyBzKiPQXSpSY2nBtQcye18Q2SRUwPcW,raydium,1728807799,swap,Cs7ikNnBt8Z9AF9y2w6TEktdorUPJeL14b24sFiUt8wS,sell,,8.232680712193306e-12,"{'symbol': 'Skibidi', 'decimals': 9, 'address': 'nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi', 'amount': 4245883111709731, 'uiAmount': 4245883.111709731, 'price': None, 'nearestPrice': 7.589386892827766e-06, 'changeAmount': -4245883111709731, 'uiChangeAmount': -4245883.111709731}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 34955, 'feeInfo': None, 'uiAmount': 3.4955e-05, 'price': None, 'nearestPrice': 146.9084201881088, 'changeAmount': 34955, 'uiChangeAmount': 3.4955e-05}",,C6onSzgqn1CF2TAoNaLgXVBagG6yYkerja29hgcSRQMh,2024-10-13 08:23:19
"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 20, 'feeInfo': None, 'uiAmount': 2e-08, 'price': None, 'nearestPrice': 146.9084201881088, 'changeAmount': 20, 'uiChangeAmount': 2e-08}","{'symbol': 'Skibidi', 'decimals': 9, 'address': 'nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi', 'amount': 110000000000000, 'uiAmount': 110000, 'price': None, 'nearestPrice': 7.589386892827766e-06, 'changeAmount': -110000000000000, 'uiChangeAmount': -110000}",,,3FQSk5zZo4Zqkc9hGeNhgqc8qncmP2xEq4AH343hw7BtYQQzGuPhx1fsg9Pm9vfBkQN9rKow3SMjiDuo46ammNPX,raydium,1728807799,swap,2zbCoJXdNMzA8z7T2sKX8AYQpMfeCDBW4UUh4WL93xL7,sell,,1.818181818181818e-13,"{'symbol': 'Skibidi', 'decimals': 9, 'address': 'nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi', 'amount': 110000000000000, 'uiAmount': 110000, 'price': None, 'nearestPrice': 7.589386892827766e-06, 'changeAmount': -110000000000000, 'uiChangeAmount': -110000}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 20, 'feeInfo': None, 'uiAmount': 2e-08, 'price': None, 'nearestPrice': 146.9084201881088, 'changeAmount': 20, 'uiChangeAmount': 2e-08}",,C6onSzgqn1CF2TAoNaLgXVBagG6yYkerja29hgcSRQMh,2024-10-13 08:23:19
"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 19, 'feeInfo': None, 'uiAmount': 1.9e-08, 'price': None, 'nearestPrice': 146.9084201881088, 'changeAmount': 19, 'uiChangeAmount': 1.9e-08}","{'symbol': 'Skibidi', 'decimals': 9, 'address': 'nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi', 'amount': 110000000000000, 'uiAmount': 110000, 'price': None, 'nearestPrice': 7.589386892827766e-06, 'changeAmount': -110000000000000, 'uiChangeAmount': -110000}",,,4jyZ6RBXVPUpLkSowHzyuMnMD9XuMvA5dGN9EP3x3wELWTqthRoqb96tWdEatzXjZwFwM5BDjWyZ452r5poQT38c,raydium,1728807799,swap,7fQy63n1L1z8VTcX9TCT6anQDumyeWD6KGBYrKhzdFe8,sell,,1.7272727272727273e-13,"{'symbol': 'Skibidi', 'decimals': 9, 'address': 'nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi', 'amount': 110000000000000, 'uiAmount': 110000, 'price': None, 'nearestPrice': 7.589386892827766e-06, 'changeAmount': -110000000000000, 'uiChangeAmount': -110000}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 19, 'feeInfo': None, 'uiAmount': 1.9e-08, 'price': None, 'nearestPrice': 146.9084201881088, 'changeAmount': 19, 'uiChangeAmount': 1.9e-08}",,C6onSzgqn1CF2TAoNaLgXVBagG6yYkerja29hgcSRQMh,2024-10-13 08:23:19
"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 100000, 'uiAmount': 0.0001, 'price': None, 'nearestPrice': 146.9084201881088, 'changeAmount': -100000, 'uiChangeAmount': -0.0001}","{'symbol': 'Skibidi', 'decimals': 9, 'address': 'nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi', 'amount': 4531085256761650, 'feeInfo': None, 'uiAmount': 4531085.25676165, 'price': None, 'nearestPrice': 7.589386892827766e-06, 'changeAmount': 4531085256761650, 'uiChangeAmount': 4531085.25676165}",,,5Gib6r7sjRCsfTdkZRmmPGN1urMqJdw4BigiyKsaRRPNUAa69tt2MNaSJgr4woaRcHhBBgtPTW2qfFqE8pSsvWar,raydium,1728807799,swap,4e5EFPoyZrsyRZGSPUwVZBpDu4CXWdU3SdBtWWPsUnqe,buy,,2.2069767910628466e-11,"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 100000, 'uiAmount': 0.0001, 'price': None, 'nearestPrice': 146.9084201881088, 'changeAmount': -100000, 'uiChangeAmount': -0.0001}","{'symbol': 'Skibidi', 'decimals': 9, 'address': 'nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi', 'amount': 4531085256761650, 'feeInfo': None, 'uiAmount': 4531085.25676165, 'price': None, 'nearestPrice': 7.589386892827766e-06, 'changeAmount': 4531085256761650, 'uiChangeAmount': 4531085.25676165}",,C6onSzgqn1CF2TAoNaLgXVBagG6yYkerja29hgcSRQMh,2024-10-13 08:23:19
"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 4010360, 'feeInfo': None, 'uiAmount': 0.00401036, 'price': None, 'nearestPrice': 146.9084201881088, 'changeAmount': 4010360, 'uiChangeAmount': 0.00401036}","{'symbol': 'Skibidi', 'decimals': 9, 'address': 'nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi', 'amount': 100600624829793, 'uiAmount': 100600.624829793, 'price': 5.8563816376129e-06, 'nearestPrice': 3.7315956165730824e-08, 'changeAmount': -100600624829793, 'uiChangeAmount': -100600.624829793}",5.8563816376129e-06,,2ubx9zGFQbrpRDe78xzaZ6sv1C3zExX5AMxCN52iAnJs81UvCRmVgb6kzdb2sQajEzCHaGSM27BmUJyG89tNrBwL,raydium,1728807798,swap,4e5EFPoyZrsyRZGSPUwVZBpDu4CXWdU3SdBtWWPsUnqe,sell,,3.9864165921286875e-08,"{'symbol': 'Skibidi', 'decimals': 9, 'address': 'nrq7aErKK5bHyVFMCKaoTXFHbq4oC9N6vsn1cLG3wHi', 'amount': 100600624829793, 'uiAmount': 100600.624829793, 'price': 5.8563816376129e-06, 'nearestPrice': 3.7315956165730824e-08, 'changeAmount': -100600624829793, 'uiChangeAmount': -100600.624829793}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 4010360, 'feeInfo': None, 'uiAmount': 0.00401036, 'price': None, 'nearestPrice': 146.9084201881088, 'changeAmount': 4010360, 'uiChangeAmount': 0.00401036}",5.8563816376129e-06,C6onSzgqn1CF2TAoNaLgXVBagG6yYkerja29hgcSRQMh,2024-10-13 08:23:18
