quote,base,basePrice,quotePrice,txHash,source,blockUnixTime,txType,owner,side,alias,pricePair,from,to,tokenPrice,poolId,timestamp
"{'symbol': 'HDMI', 'decimals': 6, 'address': 'mTEAro5WhhxUvAXmyK5yr1VQhkTRBZHhRQXS1ZTpump', 'amount': 758627319623, 'uiAmount': 758627.319623, 'price': 5.081881912354057e-05, 'nearestPrice': 5.086855991468909e-05, 'changeAmount': -758627319623, 'uiChangeAmount': -758627.319623}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 222125258, 'feeInfo': None, 'uiAmount': 0.222125258, 'price': None, 'nearestPrice': 173.56218237053272, 'changeAmount': 222125258, 'uiChangeAmount': 0.222125258}",,5.081881912354057e-05,5hLQKdsKVRCHaPyAwMeUDYN7bZTFFwxmeck1TAnbpAayJFpDCv1th3hiaNLPqbFYdtcUB1fYea6fa4rJS6Hos1jU,raydium,1729716289,swap,HEbT9SetrkhSV6kfVCKu8HrikjmYz1i9t8w973KSFVa8,sell,,2.9279891753751394e-07,"{'symbol': 'HDMI', 'decimals': 6, 'address': 'mTEAro5WhhxUvAXmyK5yr1VQhkTRBZHhRQXS1ZTpump', 'amount': 758627319623, 'uiAmount': 758627.319623, 'price': 5.081881912354057e-05, 'nearestPrice': 5.086855991468909e-05, 'changeAmount': -758627319623, 'uiChangeAmount': -758627.319623}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 222125258, 'feeInfo': None, 'uiAmount': 0.222125258, 'price': None, 'nearestPrice': 173.56218237053272, 'changeAmount': 222125258, 'uiChangeAmount': 0.222125258}",5.081881912354057e-05,B8GQhqU8SDm9u8qvug5Q4AQvtsiE48WbVTP4EyP3yxV9,2024-10-23 20:44:49
"{'symbol': 'HDMI', 'decimals': 6, 'address': 'mTEAro5WhhxUvAXmyK5yr1VQhkTRBZHhRQXS1ZTpump', 'amount': 203558072721, 'feeInfo': None, 'uiAmount': 203558.072721, 'price': 5.086855991468909e-05, 'nearestPrice': 4.8805585101982955e-05, 'changeAmount': 203558072721, 'uiChangeAmount': 203558.072721}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 60000000, 'uiAmount': 0.06, 'price': None, 'nearestPrice': 172.57843363878047, 'changeAmount': -60000000, 'uiChangeAmount': -0.06}",,5.086855991468909e-05,4Jd1pyLpb1oVvrQYjZPbh1m1DNeCn3k2sKgWkjngCPwXjZWoQYzrHTAhkQApzPi4PDGyej3ai58E4X6AUSfgKq7t,raydium,1729714356,swap,FFN8F1SW9iJfZbBjJwRPKXHtLa581x72AVqJpkvecDmq,buy,,2.947561803762849e-07,"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 60000000, 'uiAmount': 0.06, 'price': None, 'nearestPrice': 172.57843363878047, 'changeAmount': -60000000, 'uiChangeAmount': -0.06}","{'symbol': 'HDMI', 'decimals': 6, 'address': 'mTEAro5WhhxUvAXmyK5yr1VQhkTRBZHhRQXS1ZTpump', 'amount': 203558072721, 'feeInfo': None, 'uiAmount': 203558.072721, 'price': 5.086855991468909e-05, 'nearestPrice': 4.8805585101982955e-05, 'changeAmount': 203558072721, 'uiChangeAmount': 203558.072721}",5.086855991468909e-05,B8GQhqU8SDm9u8qvug5Q4AQvtsiE48WbVTP4EyP3yxV9,2024-10-23 20:12:36
"{'symbol': 'HDMI', 'decimals': 6, 'address': 'mTEAro5WhhxUvAXmyK5yr1VQhkTRBZHhRQXS1ZTpump', 'amount': 105176472326, 'uiAmount': 105176.472326, 'price': 4.8805585101982955e-05, 'nearestPrice': 4.8598571144890745e-05, 'changeAmount': -105176472326, 'uiChangeAmount': -105176.472326}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 30837497, 'feeInfo': None, 'uiAmount': 0.030837497, 'price': None, 'nearestPrice': 166.45966016090568, 'changeAmount': 30837497, 'uiChangeAmount': 0.030837497}",,4.8805585101982955e-05,2CCpCXERSLDYKfqPfiAmvbXD6vhgzTw6CpLVPBKX2VbUymkhZQCAJ3kTsjrmDmgsZwWbFCbYT49Tr1BKbfEF1Ujw,raydium,1729707803,swap,7JFyowVTMAwDRapk6YxB6gH48XMZnZrYfcnbhHy6aog8,sell,,2.9319767356731226e-07,"{'symbol': 'HDMI', 'decimals': 6, 'address': 'mTEAro5WhhxUvAXmyK5yr1VQhkTRBZHhRQXS1ZTpump', 'amount': 105176472326, 'uiAmount': 105176.472326, 'price': 4.8805585101982955e-05, 'nearestPrice': 4.8598571144890745e-05, 'changeAmount': -105176472326, 'uiChangeAmount': -105176.472326}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 30837497, 'feeInfo': None, 'uiAmount': 0.030837497, 'price': None, 'nearestPrice': 166.45966016090568, 'changeAmount': 30837497, 'uiChangeAmount': 0.030837497}",4.8805585101982955e-05,B8GQhqU8SDm9u8qvug5Q4AQvtsiE48WbVTP4EyP3yxV9,2024-10-23 18:23:23
"{'symbol': 'HDMI', 'decimals': 6, 'address': 'mTEAro5WhhxUvAXmyK5yr1VQhkTRBZHhRQXS1ZTpump', 'amount': 252237583638, 'uiAmount': 252237.583638, 'price': 4.8598571144890745e-05, 'nearestPrice': 4.8710841732825117e-05, 'changeAmount': -252237583638, 'uiChangeAmount': -252237.583638}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 74034776, 'feeInfo': None, 'uiAmount': 0.074034776, 'price': None, 'nearestPrice': 165.57605514801145, 'changeAmount': 74034776, 'uiChangeAmount': 0.074034776}",,4.8598571144890745e-05,5bsFcpgUnUdb6nTefCioYeKsbK2qEpZ9PMPLTCubDJrwDF4HGnkyi5Hy1UeNUh6zvAUbM9SsxAwUckBqDVGdNFEp,raydium,1729703220,swap,BMK3YqTXWHTXgxgP1b55CH85pGH6pY4nX91f5KYQtBJx,sell,,2.935120727538025e-07,"{'symbol': 'HDMI', 'decimals': 6, 'address': 'mTEAro5WhhxUvAXmyK5yr1VQhkTRBZHhRQXS1ZTpump', 'amount': 252237583638, 'uiAmount': 252237.583638, 'price': 4.8598571144890745e-05, 'nearestPrice': 4.8710841732825117e-05, 'changeAmount': -252237583638, 'uiChangeAmount': -252237.583638}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 74034776, 'feeInfo': None, 'uiAmount': 0.074034776, 'price': None, 'nearestPrice': 165.57605514801145, 'changeAmount': 74034776, 'uiChangeAmount': 0.074034776}",4.8598571144890745e-05,B8GQhqU8SDm9u8qvug5Q4AQvtsiE48WbVTP4EyP3yxV9,2024-10-23 17:07:00
"{'symbol': 'HDMI', 'decimals': 6, 'address': 'mTEAro5WhhxUvAXmyK5yr1VQhkTRBZHhRQXS1ZTpump', 'amount': 119296264498, 'uiAmount': 119296.264498, 'price': 4.8710841732825117e-05, 'nearestPrice': 4.790120855367429e-05, 'changeAmount': -119296264498, 'uiChangeAmount': -119296.264498}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 35053900, 'feeInfo': None, 'uiAmount': 0.0350539, 'price': None, 'nearestPrice': 165.77389275599356, 'changeAmount': 35053900, 'uiChangeAmount': 0.0350539}",,4.8710841732825117e-05,4m8G8KZ54rEZ5TodN21KPQeF9jN7KdSGerTPafnmutfwp5Ddyy2zVSGDXZJPvFS18mzTeLQwGxw188Xoohgmh3Qi,raydium,1729702482,swap,ZG98FUCjb8mJ824Gbs6RsgVmr1FhXb2oNiJHa2dwmPd,sell,,2.938390413774245e-07,"{'symbol': 'HDMI', 'decimals': 6, 'address': 'mTEAro5WhhxUvAXmyK5yr1VQhkTRBZHhRQXS1ZTpump', 'amount': 119296264498, 'uiAmount': 119296.264498, 'price': 4.8710841732825117e-05, 'nearestPrice': 4.790120855367429e-05, 'changeAmount': -119296264498, 'uiChangeAmount': -119296.264498}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 35053900, 'feeInfo': None, 'uiAmount': 0.0350539, 'price': None, 'nearestPrice': 165.77389275599356, 'changeAmount': 35053900, 'uiChangeAmount': 0.0350539}",4.8710841732825117e-05,B8GQhqU8SDm9u8qvug5Q4AQvtsiE48WbVTP4EyP3yxV9,2024-10-23 16:54:42
"{'symbol': 'HDMI', 'decimals': 6, 'address': 'mTEAro5WhhxUvAXmyK5yr1VQhkTRBZHhRQXS1ZTpump', 'amount': 10187449420871, 'feeInfo': None, 'uiAmount': 10187449.420871, 'price': 4.790120855367429e-05, 'nearestPrice': 4.608283182461053e-05, 'changeAmount': 10187449420871, 'uiChangeAmount': 10187449.420871}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 2920000000, 'uiAmount': 2.92, 'price': None, 'nearestPrice': 167.1202531983391, 'changeAmount': -2920000000, 'uiChangeAmount': -2.92}",,4.790120855367429e-05,5upciTYoEpxReKd5abUm4EBwN6oVQQXadCrYfzaA6zAdYekT6AwaqTVYuBC8EuZNe2JYTiGNcru5qq1FMEjoiL7x,raydium,1729700357,swap,9NSN8hj1wzFJEo25yprUY7XFgUSdUas858P9D28xUWKx,buy,,2.866271899242811e-07,"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 2920000000, 'uiAmount': 2.92, 'price': None, 'nearestPrice': 167.1202531983391, 'changeAmount': -2920000000, 'uiChangeAmount': -2.92}","{'symbol': 'HDMI', 'decimals': 6, 'address': 'mTEAro5WhhxUvAXmyK5yr1VQhkTRBZHhRQXS1ZTpump', 'amount': 10187449420871, 'feeInfo': None, 'uiAmount': 10187449.420871, 'price': 4.790120855367429e-05, 'nearestPrice': 4.608283182461053e-05, 'changeAmount': 10187449420871, 'uiChangeAmount': 10187449.420871}",4.790120855367429e-05,B8GQhqU8SDm9u8qvug5Q4AQvtsiE48WbVTP4EyP3yxV9,2024-10-23 16:19:17
"{'symbol': 'HDMI', 'decimals': 6, 'address': 'mTEAro5WhhxUvAXmyK5yr1VQhkTRBZHhRQXS1ZTpump', 'amount': 35391655818, 'uiAmount': 35391.655818, 'price': 4.608283182461053e-05, 'nearestPrice': 4.6817341954688296e-05, 'changeAmount': -35391655818, 'uiChangeAmount': -35391.655818}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 9794892, 'feeInfo': None, 'uiAmount': 0.009794892, 'price': None, 'nearestPrice': 166.51002614989454, 'changeAmount': 9794892, 'uiChangeAmount': 0.009794892}",,4.608283182461053e-05,4tbeMk6ZKoW4aQ2W9bq6gJZRsC9WAUk53ZEe5iGgtoc7f2fB9SmmwgXjYv7YkmjAm7F4v2RPjTVa8r5hDhLAuMtN,raydium,1729696707,swap,DZdn8b2d62H696RBQeT7m7ogoCMiW2yLFsTWUqCuY836,sell,,2.7675709919789544e-07,"{'symbol': 'HDMI', 'decimals': 6, 'address': 'mTEAro5WhhxUvAXmyK5yr1VQhkTRBZHhRQXS1ZTpump', 'amount': 35391655818, 'uiAmount': 35391.655818, 'price': 4.608283182461053e-05, 'nearestPrice': 4.6817341954688296e-05, 'changeAmount': -35391655818, 'uiChangeAmount': -35391.655818}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 9794892, 'feeInfo': None, 'uiAmount': 0.009794892, 'price': None, 'nearestPrice': 166.51002614989454, 'changeAmount': 9794892, 'uiChangeAmount': 0.009794892}",4.608283182461053e-05,B8GQhqU8SDm9u8qvug5Q4AQvtsiE48WbVTP4EyP3yxV9,2024-10-23 15:18:27
"{'symbol': 'HDMI', 'decimals': 6, 'address': 'mTEAro5WhhxUvAXmyK5yr1VQhkTRBZHhRQXS1ZTpump', 'amount': 540080365525, 'feeInfo': None, 'uiAmount': 540080.365525, 'price': 4.6817341954688296e-05, 'nearestPrice': 4.65337911426632e-05, 'changeAmount': 540080365525, 'uiChangeAmount': 540080.365525}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 150000000, 'uiAmount': 0.15, 'price': None, 'nearestPrice': 168.56751437197983, 'changeAmount': -150000000, 'uiChangeAmount': -0.15}",,4.6817341954688296e-05,FpBeWWnjiXZ7krVoAnFGqLjcrWq7X1dJ5NqqKVjZHfbT3NKK8bKM9WzojAvhUJPqHB5drk3T9oyKSCfekPBP628,raydium,1729694787,swap,5cDoqXLqfXZVVmR8gp5UUPqXrVPNS2grR5gbAopvN9u1,buy,,2.7773644363869504e-07,"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 150000000, 'uiAmount': 0.15, 'price': None, 'nearestPrice': 168.56751437197983, 'changeAmount': -150000000, 'uiChangeAmount': -0.15}","{'symbol': 'HDMI', 'decimals': 6, 'address': 'mTEAro5WhhxUvAXmyK5yr1VQhkTRBZHhRQXS1ZTpump', 'amount': 540080365525, 'feeInfo': None, 'uiAmount': 540080.365525, 'price': 4.6817341954688296e-05, 'nearestPrice': 4.65337911426632e-05, 'changeAmount': 540080365525, 'uiChangeAmount': 540080.365525}",4.6817341954688296e-05,B8GQhqU8SDm9u8qvug5Q4AQvtsiE48WbVTP4EyP3yxV9,2024-10-23 14:46:27
"{'symbol': 'HDMI', 'decimals': 6, 'address': 'mTEAro5WhhxUvAXmyK5yr1VQhkTRBZHhRQXS1ZTpump', 'amount': 1064054685673, 'uiAmount': 1064054.685673, 'price': 4.65337911426632e-05, 'nearestPrice': 4.739847986065665e-05, 'changeAmount': -1064054685673, 'uiChangeAmount': -1064054.685673}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 294500732, 'feeInfo': None, 'uiAmount': 0.294500732, 'price': None, 'nearestPrice': 168.13030708351354, 'changeAmount': 294500732, 'uiChangeAmount': 0.294500732}",,4.65337911426632e-05,5t6EGRFAU2biBBeSH9TNaxqHLdVoaE66cN4nCZiCaAHd5V5fhjhxYkT45XWq429McXpZLSktWCdFWU6nLWXTkYSi,raydium,1729693889,swap,2c9ocengxXttzPSfnofzwxXRKivrGgUgszJbXD5Pvrf9,sell,,2.767721771872395e-07,"{'symbol': 'HDMI', 'decimals': 6, 'address': 'mTEAro5WhhxUvAXmyK5yr1VQhkTRBZHhRQXS1ZTpump', 'amount': 1064054685673, 'uiAmount': 1064054.685673, 'price': 4.65337911426632e-05, 'nearestPrice': 4.739847986065665e-05, 'changeAmount': -1064054685673, 'uiChangeAmount': -1064054.685673}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 294500732, 'feeInfo': None, 'uiAmount': 0.294500732, 'price': None, 'nearestPrice': 168.13030708351354, 'changeAmount': 294500732, 'uiChangeAmount': 0.294500732}",4.65337911426632e-05,B8GQhqU8SDm9u8qvug5Q4AQvtsiE48WbVTP4EyP3yxV9,2024-10-23 14:31:29
"{'symbol': 'HDMI', 'decimals': 6, 'address': 'mTEAro5WhhxUvAXmyK5yr1VQhkTRBZHhRQXS1ZTpump', 'amount': 4275000000000, 'uiAmount': 4275000, 'price': 4.739847986065665e-05, 'nearestPrice': 4.7480539593617285e-05, 'changeAmount': -4275000000000, 'uiChangeAmount': -4275000}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 1201865009, 'feeInfo': None, 'uiAmount': 1.201865009, 'price': None, 'nearestPrice': 168.59505841916658, 'changeAmount': 1201865009, 'uiChangeAmount': 1.201865009}",,4.739847986065665e-05,AUDFtbp7RMAgGRYm9MfuPjSUz8Bv1ED2GpkkpXuZ4ZdLpejnSTVKFjhMg7NSCzJw6yrmZqqCANrAJKt1stS626G,raydium,1729692152,swap,EEbPhtPPyfaPpqH7j8YhgTYmo5rLgA4XcFSQsziGFhKS,sell,,2.811380138011696e-07,"{'symbol': 'HDMI', 'decimals': 6, 'address': 'mTEAro5WhhxUvAXmyK5yr1VQhkTRBZHhRQXS1ZTpump', 'amount': 4275000000000, 'uiAmount': 4275000, 'price': 4.739847986065665e-05, 'nearestPrice': 4.7480539593617285e-05, 'changeAmount': -4275000000000, 'uiChangeAmount': -4275000}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 1201865009, 'feeInfo': None, 'uiAmount': 1.201865009, 'price': None, 'nearestPrice': 168.59505841916658, 'changeAmount': 1201865009, 'uiChangeAmount': 1.201865009}",4.739847986065665e-05,B8GQhqU8SDm9u8qvug5Q4AQvtsiE48WbVTP4EyP3yxV9,2024-10-23 14:02:32
