quote,base,basePrice,quotePrice,txHash,source,blockUnixTime,txType,owner,side,alias,pricePair,from,to,tokenPrice,poolId,timestamp
"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 2785012, 'feeInfo': None, 'uiAmount': 0.002785012, 'price': None, 'nearestPrice': 159.257479223932, 'changeAmount': 2785012, 'uiChangeAmount': 0.002785012}","{'symbol': 'LDOG', 'decimals': 6, 'address': 'GFhZ4RNnfvPt7MRaUosZtmp1TedwMUcHgu31AuFWgv5h', 'amount': 337963439364, 'uiAmount': 337963.439364, 'price': 1.3123726979553478e-06, 'nearestPrice': 1.2760791262005073e-06, 'changeAmount': -337963439364, 'uiChangeAmount': -337963.439364}",1.3123726979553478e-06,,r2N77ZnhFNCyQPjEmdK8CK4HaXQ4M8WUmRhLDMzFYpTtkrTK3HukJr7YcEKDQMdWeBsm1NBVFkap485qspErUJC,raydium,1729379510,swap,G2sRNdHCaiNhUScAJC4p6YRhEQ8i7mRmmkd2GjkyDjRB,sell,,8.240571835938834e-09,"{'symbol': 'LDOG', 'decimals': 6, 'address': 'GFhZ4RNnfvPt7MRaUosZtmp1TedwMUcHgu31AuFWgv5h', 'amount': 337963439364, 'uiAmount': 337963.439364, 'price': 1.3123726979553478e-06, 'nearestPrice': 1.2760791262005073e-06, 'changeAmount': -337963439364, 'uiChangeAmount': -337963.439364}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 2785012, 'feeInfo': None, 'uiAmount': 0.002785012, 'price': None, 'nearestPrice': 159.257479223932, 'changeAmount': 2785012, 'uiChangeAmount': 0.002785012}",1.3123726979553478e-06,31cuDnLKZZD91yWojXeMx6PdF9QPMHoad4c3KmB66ez7,2024-10-19 23:11:50
"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 1417876, 'feeInfo': None, 'uiAmount': 0.001417876, 'price': None, 'nearestPrice': 154.75831683823395, 'changeAmount': 1417876, 'uiChangeAmount': 0.001417876}","{'symbol': 'LDOG', 'decimals': 6, 'address': 'GFhZ4RNnfvPt7MRaUosZtmp1TedwMUcHgu31AuFWgv5h', 'amount': 171954935035, 'uiAmount': 171954.935035, 'price': 1.2760791262005073e-06, 'nearestPrice': 1.3527058177962874e-06, 'changeAmount': -171954935035, 'uiChangeAmount': -171954.935035}",1.2760791262005073e-06,,3N1coWvGLMbzWLpraEHeAafyE1fpqGn4f6UtBaYdQnoQAZz2dv9a2fKzrXSpi876dTnL9ygXTmUf9i93LwNKqWYs,raydium,1729104009,swap,4pfvHC9BEKvq5okCR4aXkvHRhuC3GtBHf56E3gT7w1zB,sell,,8.245625516426167e-09,"{'symbol': 'LDOG', 'decimals': 6, 'address': 'GFhZ4RNnfvPt7MRaUosZtmp1TedwMUcHgu31AuFWgv5h', 'amount': 171954935035, 'uiAmount': 171954.935035, 'price': 1.2760791262005073e-06, 'nearestPrice': 1.3527058177962874e-06, 'changeAmount': -171954935035, 'uiChangeAmount': -171954.935035}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 1417876, 'feeInfo': None, 'uiAmount': 0.001417876, 'price': None, 'nearestPrice': 154.75831683823395, 'changeAmount': 1417876, 'uiChangeAmount': 0.001417876}",1.2760791262005073e-06,31cuDnLKZZD91yWojXeMx6PdF9QPMHoad4c3KmB66ez7,2024-10-16 18:40:09
"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 375995309, 'feeInfo': None, 'uiAmount': 0.375995309, 'price': None, 'nearestPrice': 155.47659814749903, 'changeAmount': 375995309, 'uiChangeAmount': 0.375995309}","{'symbol': 'LDOG', 'decimals': 6, 'address': 'GFhZ4RNnfvPt7MRaUosZtmp1TedwMUcHgu31AuFWgv5h', 'amount': 43215953382956, 'uiAmount': 43215953.382956, 'price': 1.3527058177962874e-06, 'nearestPrice': 1.4693773463928448e-06, 'changeAmount': -43215953382956, 'uiChangeAmount': -43215953.382956}",1.3527058177962874e-06,,5i8D7gb9DzytnwWQY3gNxGf9kZSthR51U8k6c7qwQmL6YNdH9T4JwTPMhHJYrkMM8q8RXK5iKxU3RixTcdgvvV88,raydium,1729016037,swap,AmkjU1LXo4C2uFQT4sMrq2LP8EhtMk83ZGD9fw93sQmi,sell,,8.700382140552043e-09,"{'symbol': 'LDOG', 'decimals': 6, 'address': 'GFhZ4RNnfvPt7MRaUosZtmp1TedwMUcHgu31AuFWgv5h', 'amount': 43215953382956, 'uiAmount': 43215953.382956, 'price': 1.3527058177962874e-06, 'nearestPrice': 1.4693773463928448e-06, 'changeAmount': -43215953382956, 'uiChangeAmount': -43215953.382956}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 375995309, 'feeInfo': None, 'uiAmount': 0.375995309, 'price': None, 'nearestPrice': 155.47659814749903, 'changeAmount': 375995309, 'uiChangeAmount': 0.375995309}",1.3527058177962874e-06,31cuDnLKZZD91yWojXeMx6PdF9QPMHoad4c3KmB66ez7,2024-10-15 18:13:57
"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 215298864, 'feeInfo': None, 'uiAmount': 0.215298864, 'price': None, 'nearestPrice': 155.47659814749903, 'changeAmount': 215298864, 'uiChangeAmount': 0.215298864}","{'symbol': 'LDOG', 'decimals': 6, 'address': 'GFhZ4RNnfvPt7MRaUosZtmp1TedwMUcHgu31AuFWgv5h', 'amount': 22781033777277, 'uiAmount': 22781033.777277, 'price': 1.4693773463928448e-06, 'nearestPrice': 1.4378301920005593e-06, 'changeAmount': -22781033777277, 'uiChangeAmount': -22781033.777277}",1.4693773463928448e-06,,3pwZwXbaQpPkLKZTgZsrSxzYe4vbCHJAmmQGxuLF4ispB2GySrmHb6yHrp6VRe9iWqs6SrcPLE9rwN7iaBvxN3bv,raydium,1729016035,swap,7dC68UsFVNffqKSoGvY6G34htRbwSn3e8NxHu5wdEmdE,sell,,9.450794292520228e-09,"{'symbol': 'LDOG', 'decimals': 6, 'address': 'GFhZ4RNnfvPt7MRaUosZtmp1TedwMUcHgu31AuFWgv5h', 'amount': 22781033777277, 'uiAmount': 22781033.777277, 'price': 1.4693773463928448e-06, 'nearestPrice': 1.4378301920005593e-06, 'changeAmount': -22781033777277, 'uiChangeAmount': -22781033.777277}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 215298864, 'feeInfo': None, 'uiAmount': 0.215298864, 'price': None, 'nearestPrice': 155.47659814749903, 'changeAmount': 215298864, 'uiChangeAmount': 0.215298864}",1.4693773463928448e-06,31cuDnLKZZD91yWojXeMx6PdF9QPMHoad4c3KmB66ez7,2024-10-15 18:13:55
"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 400000000, 'uiAmount': 0.4, 'price': None, 'nearestPrice': 155.3430063752571, 'changeAmount': -400000000, 'uiChangeAmount': -0.4}","{'symbol': 'LDOG', 'decimals': 6, 'address': 'GFhZ4RNnfvPt7MRaUosZtmp1TedwMUcHgu31AuFWgv5h', 'amount': 43215953382956, 'feeInfo': None, 'uiAmount': 43215953.382956, 'price': 1.4378301920005593e-06, 'nearestPrice': 1.3747447609402213e-06, 'changeAmount': 43215953382956, 'uiChangeAmount': 43215953.382956}",1.4378301920005593e-06,,e6rPn3JwF6eD6Pbts2wm9gixaqUf2rdbxGCNe4qMjJdUBpqSvBF3PoBVtJ3FQ9gNaAdCWnm2vdwcmw8WZKmYbgR,raydium,1729016014,swap,AmkjU1LXo4C2uFQT4sMrq2LP8EhtMk83ZGD9fw93sQmi,buy,,9.255841157903428e-09,"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 400000000, 'uiAmount': 0.4, 'price': None, 'nearestPrice': 155.3430063752571, 'changeAmount': -400000000, 'uiChangeAmount': -0.4}","{'symbol': 'LDOG', 'decimals': 6, 'address': 'GFhZ4RNnfvPt7MRaUosZtmp1TedwMUcHgu31AuFWgv5h', 'amount': 43215953382956, 'feeInfo': None, 'uiAmount': 43215953.382956, 'price': 1.4378301920005593e-06, 'nearestPrice': 1.3747447609402213e-06, 'changeAmount': 43215953382956, 'uiChangeAmount': 43215953.382956}",1.4378301920005593e-06,31cuDnLKZZD91yWojXeMx6PdF9QPMHoad4c3KmB66ez7,2024-10-15 18:13:34
"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 102802493, 'uiAmount': 0.102802493, 'price': None, 'nearestPrice': 155.32822455177418, 'changeAmount': -102802493, 'uiChangeAmount': -0.102802493}","{'symbol': 'LDOG', 'decimals': 6, 'address': 'GFhZ4RNnfvPt7MRaUosZtmp1TedwMUcHgu31AuFWgv5h', 'amount': 12225865783540, 'feeInfo': None, 'uiAmount': 12225865.78354, 'price': 1.3060938995980555e-06, 'nearestPrice': 1.2829406395439948e-06, 'changeAmount': 12225865783540, 'uiChangeAmount': 12225865.78354}",1.3060938995980555e-06,,3rz9XxJjWBxP326Q3XwWRJPPdMMyeTMJZTpYLAdEMwzfiFq9mHuWnGyNwQd4c6tYMpfR2CrJFwyCRpJQEoHYr9nZ,raydium,1729016009,swap,AD65fgYti96iSSzSPaNazV9Bs29m7JbNomGjG4Cp5WFS,buy,,8.408606377669028e-09,"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 102802493, 'uiAmount': 0.102802493, 'price': None, 'nearestPrice': 155.32822455177418, 'changeAmount': -102802493, 'uiChangeAmount': -0.102802493}","{'symbol': 'LDOG', 'decimals': 6, 'address': 'GFhZ4RNnfvPt7MRaUosZtmp1TedwMUcHgu31AuFWgv5h', 'amount': 12225865783540, 'feeInfo': None, 'uiAmount': 12225865.78354, 'price': 1.3060938995980555e-06, 'nearestPrice': 1.2829406395439948e-06, 'changeAmount': 12225865783540, 'uiChangeAmount': 12225865.78354}",1.3060938995980555e-06,31cuDnLKZZD91yWojXeMx6PdF9QPMHoad4c3KmB66ez7,2024-10-15 18:13:29
"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 200000000, 'uiAmount': 0.2, 'price': None, 'nearestPrice': 155.32822455177418, 'changeAmount': -200000000, 'uiChangeAmount': -0.2}","{'symbol': 'LDOG', 'decimals': 6, 'address': 'GFhZ4RNnfvPt7MRaUosZtmp1TedwMUcHgu31AuFWgv5h', 'amount': 22781033777277, 'feeInfo': None, 'uiAmount': 22781033.777277, 'price': 1.3636626508732603e-06, 'nearestPrice': 1.3060938995980555e-06, 'changeAmount': 22781033777277, 'uiChangeAmount': 22781033.777277}",1.3636626508732603e-06,,5ARyfVWWFVCXUbxntJ2JSjXGH5ouna1ZJ5M8sQg1xzuiMArB5g5MJkHyLuXdQS9MdEwuRTUuDDaCCnUwYxtrhVpA,raydium,1729016009,swap,7dC68UsFVNffqKSoGvY6G34htRbwSn3e8NxHu5wdEmdE,buy,,8.779232845854893e-09,"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 200000000, 'uiAmount': 0.2, 'price': None, 'nearestPrice': 155.32822455177418, 'changeAmount': -200000000, 'uiChangeAmount': -0.2}","{'symbol': 'LDOG', 'decimals': 6, 'address': 'GFhZ4RNnfvPt7MRaUosZtmp1TedwMUcHgu31AuFWgv5h', 'amount': 22781033777277, 'feeInfo': None, 'uiAmount': 22781033.777277, 'price': 1.3636626508732603e-06, 'nearestPrice': 1.3060938995980555e-06, 'changeAmount': 22781033777277, 'uiChangeAmount': 22781033.777277}",1.3636626508732603e-06,31cuDnLKZZD91yWojXeMx6PdF9QPMHoad4c3KmB66ez7,2024-10-15 18:13:29
"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 108205994, 'feeInfo': None, 'uiAmount': 0.108205994, 'price': None, 'nearestPrice': 155.32822455177418, 'changeAmount': 108205994, 'uiChangeAmount': 0.108205994}","{'symbol': 'LDOG', 'decimals': 6, 'address': 'GFhZ4RNnfvPt7MRaUosZtmp1TedwMUcHgu31AuFWgv5h', 'amount': 12225865783540, 'uiAmount': 12225865.78354, 'price': 1.3747447609402213e-06, 'nearestPrice': 1.3636626508732603e-06, 'changeAmount': -12225865783540, 'uiChangeAmount': -12225865.78354}",1.3747447609402213e-06,,5fEpJ1Q3n72opgTf5tAJ16NrzjLY1kHZxxFp847P927J7qogWnFJwXjV2aSfVeW8rsYencRVXt3p8Cz76RSVxqfq,raydium,1729016009,swap,AD65fgYti96iSSzSPaNazV9Bs29m7JbNomGjG4Cp5WFS,sell,,8.850579248602626e-09,"{'symbol': 'LDOG', 'decimals': 6, 'address': 'GFhZ4RNnfvPt7MRaUosZtmp1TedwMUcHgu31AuFWgv5h', 'amount': 12225865783540, 'uiAmount': 12225865.78354, 'price': 1.3747447609402213e-06, 'nearestPrice': 1.3636626508732603e-06, 'changeAmount': -12225865783540, 'uiChangeAmount': -12225865.78354}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 108205994, 'feeInfo': None, 'uiAmount': 0.108205994, 'price': None, 'nearestPrice': 155.32822455177418, 'changeAmount': 108205994, 'uiChangeAmount': 0.108205994}",1.3747447609402213e-06,31cuDnLKZZD91yWojXeMx6PdF9QPMHoad4c3KmB66ez7,2024-10-15 18:13:29
"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 1922801, 'feeInfo': None, 'uiAmount': 0.001922801, 'price': None, 'nearestPrice': 155.5894376229831, 'changeAmount': 1922801, 'uiChangeAmount': 0.001922801}","{'symbol': 'LDOG', 'decimals': 6, 'address': 'GFhZ4RNnfvPt7MRaUosZtmp1TedwMUcHgu31AuFWgv5h', 'amount': 233188907600, 'uiAmount': 233188.9076, 'price': 1.2829406395439948e-06, 'nearestPrice': 1.2124705825701235e-06, 'changeAmount': -233188907600, 'uiChangeAmount': -233188.9076}",1.2829406395439948e-06,,52NCsFNsCEKaPkSNYtj8kNgQKP61Qa2q86SbAutPMtLbRCmNZqE45e2SLaDrizphfkZrtwRh6h6BxbhALRUDPxWh,raydium,1728928240,swap,46ApeUtWf5nEzGUYtdbj8JgRTKY9LFAmLFS9tfMbyuz5,sell,,8.24567952133586e-09,"{'symbol': 'LDOG', 'decimals': 6, 'address': 'GFhZ4RNnfvPt7MRaUosZtmp1TedwMUcHgu31AuFWgv5h', 'amount': 233188907600, 'uiAmount': 233188.9076, 'price': 1.2829406395439948e-06, 'nearestPrice': 1.2124705825701235e-06, 'changeAmount': -233188907600, 'uiChangeAmount': -233188.9076}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 1922801, 'feeInfo': None, 'uiAmount': 0.001922801, 'price': None, 'nearestPrice': 155.5894376229831, 'changeAmount': 1922801, 'uiChangeAmount': 0.001922801}",1.2829406395439948e-06,31cuDnLKZZD91yWojXeMx6PdF9QPMHoad4c3KmB66ez7,2024-10-14 17:50:40
"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 1129594, 'feeInfo': None, 'uiAmount': 0.001129594, 'price': None, 'nearestPrice': 146.977751510368, 'changeAmount': 1129594, 'uiChangeAmount': 0.001129594}","{'symbol': 'LDOG', 'decimals': 6, 'address': 'GFhZ4RNnfvPt7MRaUosZtmp1TedwMUcHgu31AuFWgv5h', 'amount': 136931310851, 'uiAmount': 136931.310851, 'price': 1.2124705825701235e-06, 'nearestPrice': 1.2051130017771866e-06, 'changeAmount': -136931310851, 'uiChangeAmount': -136931.310851}",1.2124705825701235e-06,,X5bYbn48YoKyVZu7UnmaVoCMv2VYWXYTKfgPUaxSQyPESX7U5Y9e683X3Lt61kqdgrXRxu3Tr3T2DEejijxvsu4,raydium,1728829808,swap,7TuDwQE4r9dxyJXmF441jEQgYG3UoajsFq3ATuMeede8,sell,,8.249347742162148e-09,"{'symbol': 'LDOG', 'decimals': 6, 'address': 'GFhZ4RNnfvPt7MRaUosZtmp1TedwMUcHgu31AuFWgv5h', 'amount': 136931310851, 'uiAmount': 136931.310851, 'price': 1.2124705825701235e-06, 'nearestPrice': 1.2051130017771866e-06, 'changeAmount': -136931310851, 'uiChangeAmount': -136931.310851}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 1129594, 'feeInfo': None, 'uiAmount': 0.001129594, 'price': None, 'nearestPrice': 146.977751510368, 'changeAmount': 1129594, 'uiChangeAmount': 0.001129594}",1.2124705825701235e-06,31cuDnLKZZD91yWojXeMx6PdF9QPMHoad4c3KmB66ez7,2024-10-13 14:30:08
