quote,base,basePrice,quotePrice,txHash,source,blockUnixTime,txType,owner,side,alias,pricePair,from,to,tokenPrice,poolId,timestamp
"{'symbol': 'UKI', 'decimals': 6, 'address': 'JCmiuEvazeTRhmL57NjjFedQYbQLYeRDDua9dSohpump', 'amount': 2961000000000, 'uiAmount': 2961000, 'price': 3.2180615679051415e-05, 'nearestPrice': 3.232738609456612e-05, 'changeAmount': -2961000000000, 'uiChangeAmount': -2961000}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 554767894, 'feeInfo': None, 'uiAmount': 0.554767894, 'price': None, 'nearestPrice': 171.75976486063777, 'changeAmount': 554767894, 'uiChangeAmount': 0.554767894}",,3.2180615679051415e-05,2GPus8gjFuWNHsFTkFc12qhMWPUTUga1VhXyQe89oxYxszGtXF6hNy7ju443gPXSWykj1cpw2hjWVN4v2ay649VC,raydium,1729719868,swap,Yea1DUkiX7SY6MCpHVvRkdgnnHTS2VRuVGBiZJiEz9c,sell,,1.8735828909152315e-07,"{'symbol': 'UKI', 'decimals': 6, 'address': 'JCmiuEvazeTRhmL57NjjFedQYbQLYeRDDua9dSohpump', 'amount': 2961000000000, 'uiAmount': 2961000, 'price': 3.2180615679051415e-05, 'nearestPrice': 3.232738609456612e-05, 'changeAmount': -2961000000000, 'uiChangeAmount': -2961000}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 554767894, 'feeInfo': None, 'uiAmount': 0.554767894, 'price': None, 'nearestPrice': 171.75976486063777, 'changeAmount': 554767894, 'uiChangeAmount': 0.554767894}",3.2180615679051415e-05,21thnatAJu6QWtDLqjpk4xvS2MQ3XtMdi9PbVgXBfxbr,2024-10-23 21:44:28
"{'symbol': 'UKI', 'decimals': 6, 'address': 'JCmiuEvazeTRhmL57NjjFedQYbQLYeRDDua9dSohpump', 'amount': 3442760535252, 'feeInfo': None, 'uiAmount': 3442760.535252, 'price': 3.232738609456612e-05, 'nearestPrice': 3.2245924030180605e-05, 'changeAmount': 3442760535252, 'uiChangeAmount': 3442760.535252}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 647642579, 'uiAmount': 0.647642579, 'price': None, 'nearestPrice': 171.84702282248574, 'changeAmount': -647642579, 'uiChangeAmount': -0.647642579}",,3.232738609456612e-05,3Yiur83oXzbp94VUc1Dy6Fp8MfHE4xXyCiJSms8znabpPwZJpEzjqbEuGUY1RAC3yHabpRpPY4YT5eA3NN6BfTqB,raydium,1729719661,swap,Yea1DUkiX7SY6MCpHVvRkdgnnHTS2VRuVGBiZJiEz9c,buy,,1.8811723103262377e-07,"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 647642579, 'uiAmount': 0.647642579, 'price': None, 'nearestPrice': 171.84702282248574, 'changeAmount': -647642579, 'uiChangeAmount': -0.647642579}","{'symbol': 'UKI', 'decimals': 6, 'address': 'JCmiuEvazeTRhmL57NjjFedQYbQLYeRDDua9dSohpump', 'amount': 3442760535252, 'feeInfo': None, 'uiAmount': 3442760.535252, 'price': 3.232738609456612e-05, 'nearestPrice': 3.2245924030180605e-05, 'changeAmount': 3442760535252, 'uiChangeAmount': 3442760.535252}",3.232738609456612e-05,21thnatAJu6QWtDLqjpk4xvS2MQ3XtMdi9PbVgXBfxbr,2024-10-23 21:41:01
"{'symbol': 'UKI', 'decimals': 6, 'address': 'JCmiuEvazeTRhmL57NjjFedQYbQLYeRDDua9dSohpump', 'amount': 3518561564832, 'uiAmount': 3518561.564832, 'price': 3.2245924030180605e-05, 'nearestPrice': 3.1354646877235146e-05, 'changeAmount': -3518561564832, 'uiChangeAmount': -3518561.564832}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 658693948, 'feeInfo': None, 'uiAmount': 0.658693948, 'price': None, 'nearestPrice': 172.248840693897, 'changeAmount': 658693948, 'uiChangeAmount': 0.658693948}",,3.2245924030180605e-05,LBySQrGwTVBoLVUM2hNBjc756tpmyLBLVZvto429nEZ1K1LrKnVFrikDtKiDnt95ybiVpkao3rAxAJMniHZP5QK,raydium,1729718600,swap,Yea1DUkiX7SY6MCpHVvRkdgnnHTS2VRuVGBiZJiEz9c,sell,,1.8720546333014086e-07,"{'symbol': 'UKI', 'decimals': 6, 'address': 'JCmiuEvazeTRhmL57NjjFedQYbQLYeRDDua9dSohpump', 'amount': 3518561564832, 'uiAmount': 3518561.564832, 'price': 3.2245924030180605e-05, 'nearestPrice': 3.1354646877235146e-05, 'changeAmount': -3518561564832, 'uiChangeAmount': -3518561.564832}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 658693948, 'feeInfo': None, 'uiAmount': 0.658693948, 'price': None, 'nearestPrice': 172.248840693897, 'changeAmount': 658693948, 'uiChangeAmount': 0.658693948}",3.2245924030180605e-05,21thnatAJu6QWtDLqjpk4xvS2MQ3XtMdi9PbVgXBfxbr,2024-10-23 21:23:20
"{'symbol': 'UKI', 'decimals': 6, 'address': 'JCmiuEvazeTRhmL57NjjFedQYbQLYeRDDua9dSohpump', 'amount': 372788456922, 'uiAmount': 372788.456922, 'price': 3.1354646877235146e-05, 'nearestPrice': 3.133896592760599e-05, 'changeAmount': -372788456922, 'uiChangeAmount': -372788.456922}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 70316322, 'feeInfo': None, 'uiAmount': 0.070316322, 'price': None, 'nearestPrice': 166.22954805142817, 'changeAmount': 70316322, 'uiChangeAmount': 0.070316322}",,3.1354646877235146e-05,5knS72aAvqdKNW8o5fQJNJG5cmRhjeczZaku64xxsbEEWDwAdqMhoZocMgovWywTi4ix9mCmyr54L8ZFTeJ21tkr,raydium,1729705302,swap,7QfnQkuJQkcsZteLusRHnR8wQ2nCzGH81NXUKoatxw86,sell,,1.8862258391952455e-07,"{'symbol': 'UKI', 'decimals': 6, 'address': 'JCmiuEvazeTRhmL57NjjFedQYbQLYeRDDua9dSohpump', 'amount': 372788456922, 'uiAmount': 372788.456922, 'price': 3.1354646877235146e-05, 'nearestPrice': 3.133896592760599e-05, 'changeAmount': -372788456922, 'uiChangeAmount': -372788.456922}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 70316322, 'feeInfo': None, 'uiAmount': 0.070316322, 'price': None, 'nearestPrice': 166.22954805142817, 'changeAmount': 70316322, 'uiChangeAmount': 0.070316322}",3.1354646877235146e-05,21thnatAJu6QWtDLqjpk4xvS2MQ3XtMdi9PbVgXBfxbr,2024-10-23 17:41:42
"{'symbol': 'UKI', 'decimals': 6, 'address': 'JCmiuEvazeTRhmL57NjjFedQYbQLYeRDDua9dSohpump', 'amount': 84884000000, 'uiAmount': 84884, 'price': 3.133896592760599e-05, 'nearestPrice': 3.1290441735199194e-05, 'changeAmount': -84884000000, 'uiChangeAmount': -84884}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 16025300, 'feeInfo': None, 'uiAmount': 0.0160253, 'price': None, 'nearestPrice': 165.9985637584886, 'changeAmount': 16025300, 'uiChangeAmount': 0.0160253}",,3.133896592760599e-05,4agZftGLsVKNL2kwRS54QJDFeedtsab7L7WH5VMnPjxsRT13Xc4gviBvongpyZo1Ga8TY8uwzhcgwBBAF9xhjX2c,raydium,1729703706,swap,5UwVqgypGxeWnDZbrTFCddFDvaAZ3aMXyrC8MmG5tTLS,sell,,1.8879058479807737e-07,"{'symbol': 'UKI', 'decimals': 6, 'address': 'JCmiuEvazeTRhmL57NjjFedQYbQLYeRDDua9dSohpump', 'amount': 84884000000, 'uiAmount': 84884, 'price': 3.133896592760599e-05, 'nearestPrice': 3.1290441735199194e-05, 'changeAmount': -84884000000, 'uiChangeAmount': -84884}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 16025300, 'feeInfo': None, 'uiAmount': 0.0160253, 'price': None, 'nearestPrice': 165.9985637584886, 'changeAmount': 16025300, 'uiChangeAmount': 0.0160253}",3.133896592760599e-05,21thnatAJu6QWtDLqjpk4xvS2MQ3XtMdi9PbVgXBfxbr,2024-10-23 17:15:06
"{'symbol': 'UKI', 'decimals': 6, 'address': 'JCmiuEvazeTRhmL57NjjFedQYbQLYeRDDua9dSohpump', 'amount': 118816348453, 'uiAmount': 118816.348453, 'price': 3.1290441735199194e-05, 'nearestPrice': 3.149928471483141e-05, 'changeAmount': -118816348453, 'uiChangeAmount': -118816.348453}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 22440311, 'feeInfo': None, 'uiAmount': 0.022440311, 'price': None, 'nearestPrice': 165.67578000401693, 'changeAmount': 22440311, 'uiChangeAmount': 0.022440311}",,3.1290441735199194e-05,JQztvLdLSb1ZjjifouvFd42ZvnV42gPhJ7SweGR4dptY9WrcxVphY9ecZf57ZkaueitSZgDnWzos7JNeoTZeRop,raydium,1729702590,swap,CGJQ7vSfxLEB21s62PhuRTGawJtTGcoURBxW9iiT4228,sell,,1.8886551633823927e-07,"{'symbol': 'UKI', 'decimals': 6, 'address': 'JCmiuEvazeTRhmL57NjjFedQYbQLYeRDDua9dSohpump', 'amount': 118816348453, 'uiAmount': 118816.348453, 'price': 3.1290441735199194e-05, 'nearestPrice': 3.149928471483141e-05, 'changeAmount': -118816348453, 'uiChangeAmount': -118816.348453}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 22440311, 'feeInfo': None, 'uiAmount': 0.022440311, 'price': None, 'nearestPrice': 165.67578000401693, 'changeAmount': 22440311, 'uiChangeAmount': 0.022440311}",3.1290441735199194e-05,21thnatAJu6QWtDLqjpk4xvS2MQ3XtMdi9PbVgXBfxbr,2024-10-23 16:56:30
"{'symbol': 'UKI', 'decimals': 6, 'address': 'JCmiuEvazeTRhmL57NjjFedQYbQLYeRDDua9dSohpump', 'amount': 1002713900956, 'feeInfo': None, 'uiAmount': 1002713.900956, 'price': 3.149928471483141e-05, 'nearestPrice': 3.134394383245846e-05, 'changeAmount': 1002713900956, 'uiChangeAmount': 1002713.900956}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 190000000, 'uiAmount': 0.19, 'price': None, 'nearestPrice': 166.2356350196437, 'changeAmount': -190000000, 'uiChangeAmount': -0.19}",,3.149928471483141e-05,5omABgbrb2CxWjKyLpneQqcQqu2aWCdWdsMg5D8xBwt2JSy3QVsYfsaToZ3ViophEY2MLQBKikZAaaLXzVDQ4V6D,raydium,1729702188,swap,3dwxysne7bsh616Q47FuuiUxmdJGjQpXHkapJFD2yq7G,buy,,1.894857544299043e-07,"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 190000000, 'uiAmount': 0.19, 'price': None, 'nearestPrice': 166.2356350196437, 'changeAmount': -190000000, 'uiChangeAmount': -0.19}","{'symbol': 'UKI', 'decimals': 6, 'address': 'JCmiuEvazeTRhmL57NjjFedQYbQLYeRDDua9dSohpump', 'amount': 1002713900956, 'feeInfo': None, 'uiAmount': 1002713.900956, 'price': 3.149928471483141e-05, 'nearestPrice': 3.134394383245846e-05, 'changeAmount': 1002713900956, 'uiChangeAmount': 1002713.900956}",3.149928471483141e-05,21thnatAJu6QWtDLqjpk4xvS2MQ3XtMdi9PbVgXBfxbr,2024-10-23 16:49:48
"{'symbol': 'UKI', 'decimals': 6, 'address': 'JCmiuEvazeTRhmL57NjjFedQYbQLYeRDDua9dSohpump', 'amount': 1200037163848, 'uiAmount': 1200037.163848, 'price': 3.134394383245846e-05, 'nearestPrice': 3.154723367032119e-05, 'changeAmount': -1200037163848, 'uiChangeAmount': -1200037.163848}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 226341532, 'feeInfo': None, 'uiAmount': 0.226341532, 'price': None, 'nearestPrice': 166.1820397173704, 'changeAmount': 226341532, 'uiChangeAmount': 0.226341532}",,3.134394383245846e-05,29UzJQPpMx7kMFHgNyT9k4jvbZpmzJY3P34zQu6h8vYxpCBZ5AAibAJXZWHzze2tgWFWG9deQ2icAvJmfATyEwiV,raydium,1729680531,swap,H45t9ug5Q6vamUhMFNwYkdZgSoTX6Fq8ArizzXNbFEjc,sell,,1.88612102040424e-07,"{'symbol': 'UKI', 'decimals': 6, 'address': 'JCmiuEvazeTRhmL57NjjFedQYbQLYeRDDua9dSohpump', 'amount': 1200037163848, 'uiAmount': 1200037.163848, 'price': 3.134394383245846e-05, 'nearestPrice': 3.154723367032119e-05, 'changeAmount': -1200037163848, 'uiChangeAmount': -1200037.163848}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 226341532, 'feeInfo': None, 'uiAmount': 0.226341532, 'price': None, 'nearestPrice': 166.1820397173704, 'changeAmount': 226341532, 'uiChangeAmount': 0.226341532}",3.134394383245846e-05,21thnatAJu6QWtDLqjpk4xvS2MQ3XtMdi9PbVgXBfxbr,2024-10-23 10:48:51
"{'symbol': 'UKI', 'decimals': 6, 'address': 'JCmiuEvazeTRhmL57NjjFedQYbQLYeRDDua9dSohpump', 'amount': 56655971978, 'feeInfo': None, 'uiAmount': 56655.971978, 'price': 3.154723367032119e-05, 'nearestPrice': 3.137689895752934e-05, 'changeAmount': 56655971978, 'uiChangeAmount': 56655.971978}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 10763525, 'uiAmount': 0.010763525, 'price': None, 'nearestPrice': 166.05518980158783, 'changeAmount': -10763525, 'uiChangeAmount': -0.010763525}",,3.154723367032119e-05,3mVz7ZMmEDpS7EgVgtktfrmw1eUgYZvDAgpRr9JMwjSbNA86g7rX1iKQzCF45f3yfpQdBUFggd1bW5yGmBeSGkVc,raydium,1729678815,swap,DuS5RXy5aKfMKSAmdy7hy5tmQgE52FAcsGCK7xbjUWqo,buy,,1.899804137890277e-07,"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 10763525, 'uiAmount': 0.010763525, 'price': None, 'nearestPrice': 166.05518980158783, 'changeAmount': -10763525, 'uiChangeAmount': -0.010763525}","{'symbol': 'UKI', 'decimals': 6, 'address': 'JCmiuEvazeTRhmL57NjjFedQYbQLYeRDDua9dSohpump', 'amount': 56655971978, 'feeInfo': None, 'uiAmount': 56655.971978, 'price': 3.154723367032119e-05, 'nearestPrice': 3.137689895752934e-05, 'changeAmount': 56655971978, 'uiChangeAmount': 56655.971978}",3.154723367032119e-05,21thnatAJu6QWtDLqjpk4xvS2MQ3XtMdi9PbVgXBfxbr,2024-10-23 10:20:15
"{'symbol': 'UKI', 'decimals': 6, 'address': 'JCmiuEvazeTRhmL57NjjFedQYbQLYeRDDua9dSohpump', 'amount': 99128810298, 'uiAmount': 99128.810298, 'price': 3.137689895752934e-05, 'nearestPrice': 3.144152456839871e-05, 'changeAmount': -99128810298, 'uiChangeAmount': -99128.810298}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 18740040, 'feeInfo': None, 'uiAmount': 0.01874004, 'price': None, 'nearestPrice': 165.97374736128845, 'changeAmount': 18740040, 'uiChangeAmount': 0.01874004}",,3.137689895752934e-05,4PGkrY6vqdsFP9Jnj6Vi54ydRUtW46y2UqQzdwWY4wRL5eNodTKYSCAT57XsnPn3X5FJ5WcuAmiKC8nyagJbPaqM,raydium,1729678277,swap,4byucrY35QE8HLhMBFNaUqh9uMQ48ayqQ6nBPjy49zPH,sell,,1.8904736114217337e-07,"{'symbol': 'UKI', 'decimals': 6, 'address': 'JCmiuEvazeTRhmL57NjjFedQYbQLYeRDDua9dSohpump', 'amount': 99128810298, 'uiAmount': 99128.810298, 'price': 3.137689895752934e-05, 'nearestPrice': 3.144152456839871e-05, 'changeAmount': -99128810298, 'uiChangeAmount': -99128.810298}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 18740040, 'feeInfo': None, 'uiAmount': 0.01874004, 'price': None, 'nearestPrice': 165.97374736128845, 'changeAmount': 18740040, 'uiChangeAmount': 0.01874004}",3.137689895752934e-05,21thnatAJu6QWtDLqjpk4xvS2MQ3XtMdi9PbVgXBfxbr,2024-10-23 10:11:17
