future_price_increase,rsi_14,trend_strength_15m,large_trade_ratio_15m,volume_trend_r2,rsi_14_slope,momentum_5m,volatility_15m,price_change_15m,price_change_10m,momentum_15m,momentum_10m,volume_trend_strength,price_change_5m,volume_15m,buy_sell_imbalance_15m,buy_sell_ratio_15m
53.41849209734633,34.219233020413355,3.4854341746789683,0.1,0.0004055635535789,2.5106312629490617,0.0018365585867123,0.0404241384452224,-0.1408956736189323,-0.069800179663373,-0.0100267646585805,-0.0073496742048005,0.0066515634819243,0.0065008821179382,72138205518.0,-0.2065301623601166,0.657646084941434
47.72457779018089,34.219233020413355,3.4854341746789683,0.1,0.0004055635535789,2.5106312629490617,0.0018365585867123,0.0404241384452224,-0.1408956736189323,-0.069800179663373,-0.0100267646585805,-0.0073496742048005,0.0066515634819243,0.0065008821179382,72138205518.0,-0.2065301623601166,0.657646084941434
55.82955540852137,24.02557946158167,5.883437965169824,0.1,0.0004055635535789,-8.352763003159978,-0.0247926861266804,0.0335428729669286,-0.1973474122744964,-0.1249095838187883,-0.0150592189404697,-0.014367697404469,0.0066515634819243,-0.0959641090605818,72138205518.0,-0.2065301623601166,0.657646084941434
38.58286933205575,40.39957536700447,1.922222976997653,0.1,0.0004055635535789,16.373995905422802,0.0031762262750466,0.0426296302543831,-0.0819436547758895,-0.0449987251706635,-0.0052612378069573,-0.0042221996725113,0.0066515634819243,0.0073082080149748,72138205518.0,-0.2065301623601166,0.657646084941434
13.877935413605645,40.39957536700447,1.922222976997653,0.1,0.0004055635535789,16.373995905422802,0.0031762262750466,0.0426296302543831,-0.0819436547758895,-0.0449987251706635,-0.0052612378069573,-0.0042221996725113,0.0066515634819243,0.0073082080149748,72138205518.0,-0.2065301623601166,0.657646084941434
9.779828890352553,40.39957536700447,1.922222976997653,0.1,0.0004055635535789,16.373995905422802,0.0031762262750466,0.0426296302543831,-0.0819436547758895,-0.0449987251706635,-0.0052612378069573,-0.0042221996725113,0.0066515634819243,0.0073082080149748,72138205518.0,-0.2065301623601166,0.657646084941434
8.350227372186474,40.39957536700447,1.922222976997653,0.1,0.0004055635535789,16.373995905422802,0.0031762262750466,0.0426296302543831,-0.0819436547758895,-0.0449987251706635,-0.0052612378069573,-0.0042221996725113,0.0066515634819243,0.0073082080149748,72138205518.0,-0.2065301623601166,0.657646084941434
8.730015792164583,40.39957536700447,1.922222976997653,0.1,0.0004055635535789,16.373995905422802,0.0031762262750466,0.0426296302543831,-0.0819436547758895,-0.0449987251706635,-0.0052612378069573,-0.0042221996725113,0.0066515634819243,0.0073082080149748,72138205518.0,-0.2065301623601166,0.657646084941434
7.356292330854956,40.39957536700447,1.922222976997653,0.1,0.0004055635535789,16.373995905422802,0.0031762262750466,0.0426296302543831,-0.0819436547758895,-0.0449987251706635,-0.0052612378069573,-0.0042221996725113,0.0066515634819243,0.0073082080149748,72138205518.0,-0.2065301623601166,0.657646084941434
8.221585137876481,40.39957536700447,1.922222976997653,0.1,0.0004055635535789,16.373995905422802,0.0031762262750466,0.0426296302543831,-0.0819436547758895,-0.0449987251706635,-0.0052612378069573,-0.0042221996725113,0.0066515634819243,0.0073082080149748,72138205518.0,-0.2065301623601166,0.657646084941434
9.239969394408426,40.39957536700447,1.922222976997653,0.1,0.0012782281457027,16.373995905422802,0.0031762262750466,0.0426296302543831,-0.0819436547758895,-0.0449987251706635,-0.0052612378069573,-0.0042221996725113,0.0118086015446495,0.0073082080149748,62841293076.0,-0.385027528169064,0.4440146201598594
5.657707954999169,40.39957536700447,1.922222976997653,0.1,0.0012782281457027,16.373995905422802,0.0031762262750466,0.0426296302543831,-0.0819436547758895,-0.0449987251706635,-0.0052612378069573,-0.0042221996725113,0.0118086015446495,0.0073082080149748,62841293076.0,-0.385027528169064,0.4440146201598594
5.000132226287171,40.39957536700447,1.922222976997653,0.1,0.0012782281457027,16.373995905422802,0.0031762262750466,0.0426296302543831,-0.0819436547758895,-0.0449987251706635,-0.0052612378069573,-0.0042221996725113,0.0118086015446495,0.0073082080149748,62841293076.0,-0.385027528169064,0.4440146201598594
14.675825349399888,32.12866021958425,3.4900005524676683,0.1,0.4956275247527957,-8.168728803825012,-0.0032040394434006,0.0695344345349799,-0.2426752149426068,-0.2478096334389339,-0.0173726632803208,-0.0288387660846864,0.2325262506594889,-0.0284195513443175,11765938229.0,0.0551036879831642,1.1166343593098549
17.03994174629271,32.12866021958425,3.4900005524676683,0.1,0.4956275247527957,-8.168728803825012,-0.0032040394434006,0.0695344345349799,-0.2426752149426068,-0.2478096334389339,-0.0173726632803208,-0.0288387660846864,0.2325262506594889,-0.0284195513443175,11765938229.0,0.0551036879831642,1.1166343593098549
14.436491163546114,32.12866021958425,3.4900005524676683,0.1,0.2832373257190974,-8.168728803825012,-0.0032040394434006,0.0695344345349799,-0.2426752149426068,-0.2478096334389339,-0.0173726632803208,-0.0288387660846864,0.1757800254612972,-0.0284195513443175,6297205143.0,0.9989708882190056,1942.4234812348625
10.749854491124315,32.12866021958425,3.4900005524676683,0.1,0.2832373257190974,-8.168728803825012,-0.0032040394434006,0.0695344345349799,-0.2426752149426068,-0.2478096334389339,-0.0173726632803208,-0.0288387660846864,0.1757800254612972,-0.0284195513443175,6297205143.0,0.9989708882190056,1942.4234812348625
11.114644480449344,32.12866021958425,3.4900005524676683,0.1,0.2832373257190974,-8.168728803825012,-0.0032040394434006,0.0695344345349799,-0.2426752149426068,-0.2478096334389339,-0.0173726632803208,-0.0288387660846864,0.1757800254612972,-0.0284195513443175,6297205143.0,0.9989708882190056,1942.4234812348625
