token_address,spike_time,future_price_increase,rsi_14,trend_strength_15m,large_trade_ratio_15m,volume_trend_r2,rsi_14_slope,momentum_5m,volatility_15m,price_change_15m,price_change_10m,momentum_15m,momentum_10m,volume_trend_strength,price_change_5m,volume_15m,buy_sell_imbalance_15m,buy_sell_ratio_15m
CBdCxKo9QavR9hfShgpEBG3zekorAeD7W1jfq2o3pump,2024-10-28T17:23:00,9.239969394408426,40.39957536700447,1.922222976997653,0.1,0.0012782281457027528,16.373995905422802,0.0031762262750466563,0.04262963025438314,-0.08194365477588958,-0.04499872517066358,-0.005261237806957301,-0.004222199672511399,0.011808601544649527,0.007308208014974864,62841293076.0,-0.38502752816906405,0.4440146201598594
CBdCxKo9QavR9hfShgpEBG3zekorAeD7W1jfq2o3pump,2024-10-28T17:23:00,5.657707954999169,40.39957536700447,1.922222976997653,0.1,0.0012782281457027528,16.373995905422802,0.0031762262750466563,0.04262963025438314,-0.08194365477588958,-0.04499872517066358,-0.005261237806957301,-0.004222199672511399,0.011808601544649527,0.007308208014974864,62841293076.0,-0.38502752816906405,0.4440146201598594
CBdCxKo9QavR9hfShgpEBG3zekorAeD7W1jfq2o3pump,2024-10-28T17:23:00,5.000132226287171,40.39957536700447,1.922222976997653,0.1,0.0012782281457027528,16.373995905422802,0.0031762262750466563,0.04262963025438314,-0.08194365477588958,-0.04499872517066358,-0.005261237806957301,-0.004222199672511399,0.011808601544649527,0.007308208014974864,62841293076.0,-0.38502752816906405,0.4440146201598594
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-10T21:35:00,14.675825349399888,32.12866021958425,3.4900005524676683,0.1,0.49562752475279576,-8.168728803825012,-0.003204039443400697,0.06953443453497991,-0.2426752149426068,-0.24780963343893395,-0.01737266328032084,-0.028838766084686496,0.23252625065948895,-0.028419551344317506,11765938229.0,0.055103687983164236,1.1166343593098549
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-10T21:35:00,17.03994174629271,32.12866021958425,3.4900005524676683,0.1,0.49562752475279576,-8.168728803825012,-0.003204039443400697,0.06953443453497991,-0.2426752149426068,-0.24780963343893395,-0.01737266328032084,-0.028838766084686496,0.23252625065948895,-0.028419551344317506,11765938229.0,0.055103687983164236,1.1166343593098549
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-10T21:35:00,14.436491163546114,32.12866021958425,3.4900005524676683,0.1,0.2832373257190974,-8.168728803825012,-0.003204039443400697,0.06953443453497991,-0.2426752149426068,-0.24780963343893395,-0.01737266328032084,-0.028838766084686496,0.17578002546129726,-0.028419551344317506,6297205143.0,0.9989708882190056,1942.4234812348623
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-10T21:35:00,10.749854491124315,32.12866021958425,3.4900005524676683,0.1,0.2832373257190974,-8.168728803825012,-0.003204039443400697,0.06953443453497991,-0.2426752149426068,-0.24780963343893395,-0.01737266328032084,-0.028838766084686496,0.17578002546129726,-0.028419551344317506,6297205143.0,0.9989708882190056,1942.4234812348623
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-10T21:35:00,11.114644480449344,32.12866021958425,3.4900005524676683,0.1,0.2832373257190974,-8.168728803825012,-0.003204039443400697,0.06953443453497991,-0.2426752149426068,-0.24780963343893395,-0.01737266328032084,-0.028838766084686496,0.17578002546129726,-0.028419551344317506,6297205143.0,0.9989708882190056,1942.4234812348623
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-10T21:35:00,7.099421210720792,32.12866021958425,3.4900005524676683,0.1,0.2832373257190974,-8.168728803825012,-0.003204039443400697,0.06953443453497991,-0.2426752149426068,-0.24780963343893395,-0.01737266328032084,-0.028838766084686496,0.17578002546129726,-0.028419551344317506,6297205143.0,0.9989708882190056,1942.4234812348623
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:09:00,5.085499312260814,54.43371530081316,1.0005573957806992,0.1,0.2832373257190974,-4.020988506648742,0.02439638135370842,0.07119806658995485,0.07123775209186603,-0.08138544250167237,0.007209306451194696,-0.006754059458153241,0.17578002546129726,0.08519444547265095,6297205143.0,0.9989708882190056,1942.4234812348623
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:11:00,7.07401244052194,56.153817960660916,1.3353952672034184,0.1,0.2832373257190974,3.7584649900982754,0.006671412558408529,0.06784998871981354,0.09060655381624433,0.07484603382044637,0.008307731784095345,0.011090698347835333,0.17578002546129726,0.018589452913989685,6297205143.0,0.9989708882190056,1942.4234812348623
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:12:00,15.663020023838357,56.49064122870145,1.4136133467463066,0.1,0.2832373257190974,0.33682326804053275,0.015411666980571226,0.06777204353103654,0.09580346527174494,0.18985586525353787,0.008645231426785869,0.02179077297953813,0.17578002546129726,0.055632624624004076,6297205143.0,0.9989708882190056,1942.4234812348623
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:13:00,15.96525410290798,56.006942025535885,1.2770358832230462,0.1,0.2832373257190974,-0.48369920316556403,0.03464125889217781,0.06776556153573067,0.0865390537278875,0.17345781826316126,0.008033317161060633,0.02023075986273653,0.17578002546129726,0.14314844612267674,6297205143.0,0.9989708882190056,1942.4234812348623
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:14:00,14.45821427656226,51.2758720366823,0.26064143520553323,0.1,0.2832373257190974,-4.731069988853584,0.0056239462818121755,0.06804504289335571,0.017735357638346303,0.20228963067817046,0.0033532964032822543,0.022813134464907157,0.17578002546129726,0.020885386943117108,6297205143.0,0.9989708882190056,1942.4234812348623
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:15:00,25.86503866953776,48.525530803229586,0.2932879978908156,0.1,0.2832373257190974,-2.7503412334527155,-0.011632119550718495,0.06803696042386133,-0.019954423905290945,0.02310727240049755,0.0006522715485184905,0.0036789112645423763,0.17578002546129726,-0.04607770677657913,6297205143.0,0.9989708882190056,1942.4234812348623
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:16:00,32.99560487537697,50.81680832031445,0.16488248744679543,0.1,0.2832373257190974,2.2912775170848647,-0.014187235483454297,0.06697689441696286,0.011043316952930222,-0.041873880832065585,0.0028117195500713043,-0.0037518401328761795,0.17578002546129726,-0.05586347431100964,6297205143.0,0.9989708882190056,1942.4234812348623
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:17:00,32.407798652245496,58.62067503976793,1.8605947495368487,0.1,0.2832373257190974,7.803866719453481,-0.017843268025698772,0.06033715507944776,0.1122629939428111,-0.013207281776256904,0.009247596857510951,-0.0005559925431561055,0.17578002546129726,-0.06960575224693152,6297205143.0,0.9989708882190056,1942.4234812348623
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:17:00,28.431810479351004,58.62067503976793,1.8605947495368487,0.1,0.2832373257190974,7.803866719453481,-0.017843268025698772,0.06033715507944776,0.1122629939428111,-0.013207281776256904,0.009247596857510951,-0.0005559925431561055,0.17578002546129726,-0.06960575224693152,6297205143.0,0.9989708882190056,1942.4234812348623
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:19:00,46.58265916845559,53.59565094055674,0.8100514492405702,0.1,0.2832373257190974,-2.0891766475483067,-0.028729796476974157,0.062382176045745155,0.050532772112636244,-0.10797404536402061,0.005263121076883688,-0.012126525553393787,0.17578002546129726,-0.11136945967111445,6297205143.0,0.9989708882190056,1942.4234812348623
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:19:00,42.11367358757018,53.59565094055674,0.8100514492405702,0.1,0.2832373257190974,-2.0891766475483067,-0.028729796476974157,0.062382176045745155,0.050532772112636244,-0.10797404536402061,0.005263121076883688,-0.012126525553393787,0.17578002546129726,-0.11136945967111445,6297205143.0,0.9989708882190056,1942.4234812348623
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:21:00,40.93174481369985,32.295030811507814,3.586537821342112,0.1,0.2832373257190974,-6.37520150351277,-0.026840194577074622,0.04203160223807623,-0.15074793111846815,-0.16314785526949993,-0.010787785598646913,-0.019334597679887593,0.17578002546129726,-0.10476799265984985,6297205143.0,0.9989708882190056,1942.4234812348623
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:22:00,45.605368221069575,30.848965863813945,4.0081157945197,0.1,0.2832373257190974,-1.4460649476938698,-0.039736744188100914,0.044302493732334206,-0.17756952486517874,-0.22457414904761738,-0.012956463266254905,-0.0275288472157732,0.17578002546129726,-0.15176929136902867,6297205143.0,0.9989708882190056,1942.4234812348623
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:22:00,52.09260438030952,30.848965863813945,4.0081157945197,0.1,0.2832373257190974,-1.4460649476938698,-0.039736744188100914,0.044302493732334206,-0.17756952486517874,-0.22457414904761738,-0.012956463266254905,-0.0275288472157732,0.17578002546129726,-0.15176929136902867,6297205143.0,0.9989708882190056,1942.4234812348623
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:22:00,53.512804365969934,30.848965863813945,4.0081157945197,0.1,0.2832373257190974,-1.4460649476938698,-0.039736744188100914,0.044302493732334206,-0.17756952486517874,-0.22457414904761738,-0.012956463266254905,-0.0275288472157732,0.17578002546129726,-0.15176929136902867,6297205143.0,0.9989708882190056,1942.4234812348623
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:22:00,50.50331155304683,30.848965863813945,4.0081157945197,0.1,0.2832373257190974,-1.4460649476938698,-0.039736744188100914,0.044302493732334206,-0.17756952486517874,-0.22457414904761738,-0.012956463266254905,-0.0275288472157732,0.17578002546129726,-0.15176929136902867,6297205143.0,0.9989708882190056,1942.4234812348623
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:22:00,50.21824354864211,30.848965863813945,4.0081157945197,0.1,0.2832373257190974,-1.4460649476938698,-0.039736744188100914,0.044302493732334206,-0.17756952486517874,-0.22457414904761738,-0.012956463266254905,-0.0275288472157732,0.17578002546129726,-0.15176929136902867,6297205143.0,0.9989708882190056,1942.4234812348623
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:22:00,48.69173821130076,30.848965863813945,4.0081157945197,0.1,0.2832373257190974,-1.4460649476938698,-0.039736744188100914,0.044302493732334206,-0.17756952486517874,-0.22457414904761738,-0.012956463266254905,-0.0275288472157732,0.17578002546129726,-0.15176929136902867,6297205143.0,0.9989708882190056,1942.4234812348623
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:22:00,41.3580058066185,30.848965863813945,4.0081157945197,0.1,0.2832373257190974,-1.4460649476938698,-0.039736744188100914,0.044302493732334206,-0.17756952486517874,-0.22457414904761738,-0.012956463266254905,-0.0275288472157732,0.17578002546129726,-0.15176929136902867,6297205143.0,0.9989708882190056,1942.4234812348623
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:22:00,19.9646004015952,30.848965863813945,4.0081157945197,0.1,0.2832373257190974,-1.4460649476938698,-0.039736744188100914,0.044302493732334206,-0.17756952486517874,-0.22457414904761738,-0.012956463266254905,-0.0275288472157732,0.17578002546129726,-0.15176929136902867,6297205143.0,0.9989708882190056,1942.4234812348623
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:30:00,23.06940221022585,32.16231733713637,3.688100997345069,0.1,0.2832373257190974,-5.001269449101287,-0.014238880297286455,0.046170113857627135,-0.17028004296585003,-0.06391000792461743,-0.012241667451971075,-0.006013434126935989,0.17578002546129726,-0.06038600604120032,6297205143.0,0.9989708882190056,1942.4234812348623
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:30:00,25.33614077707363,32.16231733713637,3.688100997345069,0.1,0.2832373257190974,-5.001269449101287,-0.014238880297286455,0.046170113857627135,-0.17028004296585003,-0.06391000792461743,-0.012241667451971075,-0.006013434126935989,0.17578002546129726,-0.06038600604120032,6297205143.0,0.9989708882190056,1942.4234812348623
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:30:00,34.12689375391016,32.16231733713637,3.688100997345069,0.1,0.2832373257190974,-5.001269449101287,-0.014238880297286455,0.046170113857627135,-0.17028004296585003,-0.06391000792461743,-0.012241667451971075,-0.006013434126935989,0.17578002546129726,-0.06038600604120032,6297205143.0,0.9989708882190056,1942.4234812348623
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:30:00,31.57955253482124,32.16231733713637,3.688100997345069,0.1,0.2832373257190974,-5.001269449101287,-0.014238880297286455,0.046170113857627135,-0.17028004296585003,-0.06391000792461743,-0.012241667451971075,-0.006013434126935989,0.17578002546129726,-0.06038600604120032,6297205143.0,0.9989708882190056,1942.4234812348623
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:30:00,29.03048184172166,32.16231733713637,3.688100997345069,0.1,0.2832373257190974,-5.001269449101287,-0.014238880297286455,0.046170113857627135,-0.17028004296585003,-0.06391000792461743,-0.012241667451971075,-0.006013434126935989,0.17578002546129726,-0.06038600604120032,6297205143.0,0.9989708882190056,1942.4234812348623
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:30:00,33.13844158396124,32.16231733713637,3.688100997345069,0.1,0.2832373257190974,-5.001269449101287,-0.014238880297286455,0.046170113857627135,-0.17028004296585003,-0.06391000792461743,-0.012241667451971075,-0.006013434126935989,0.17578002546129726,-0.06038600604120032,6297205143.0,0.9989708882190056,1942.4234812348623
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:30:00,37.508598165966575,32.16231733713637,3.688100997345069,0.1,0.2832373257190974,-5.001269449101287,-0.014238880297286455,0.046170113857627135,-0.17028004296585003,-0.06391000792461743,-0.012241667451971075,-0.006013434126935989,0.17578002546129726,-0.06038600604120032,6297205143.0,0.9989708882190056,1942.4234812348623
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:37:00,37.88467825118092,41.383287608012814,1.9029358958878302,0.1,0.2832373257190974,-3.752278541004827,-0.0007178826347542244,0.05101260841462158,-0.09707372369505299,-0.16138851859695874,-0.006023236119766311,-0.01802623068528812,0.17578002546129726,-0.0046587430798490925,6297205143.0,0.9989708882190056,1942.4234812348623
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:38:00,42.22041819230507,31.613322067436513,3.90019478262498,0.1,0.2832373257190974,-9.769965540576301,-0.02191205925238643,0.04759294399353801,-0.1856217518533598,-0.1749382494514577,-0.013472276377959534,-0.01977638899020726,0.17578002546129726,-0.08549171679490075,6297205143.0,0.9989708882190056,1942.4234812348623
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:38:00,45.45148209347311,31.613322067436513,3.90019478262498,0.1,0.2832373257190974,-9.769965540576301,-0.02191205925238643,0.04759294399353801,-0.1856217518533598,-0.1749382494514577,-0.013472276377959534,-0.01977638899020726,0.17578002546129726,-0.08549171679490075,6297205143.0,0.9989708882190056,1942.4234812348623
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:40:00,62.93826536771342,35.66452709192447,2.9693878518192824,0.1,0.2832373257190974,-0.6525248583310912,-0.004678713308103627,0.04715004631117298,-0.1400067747291136,-0.11760634506972006,-0.009645405528081321,-0.012814391147163639,0.17578002546129726,-0.019523345941549114,6297205143.0,0.9989708882190056,1942.4234812348623
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:40:00,63.84197348438911,35.66452709192447,2.9693878518192824,0.1,0.2832373257190974,-0.6525248583310912,-0.004678713308103627,0.04715004631117298,-0.1400067747291136,-0.11760634506972006,-0.009645405528081321,-0.012814391147163639,0.17578002546129726,-0.019523345941549114,6297205143.0,0.9989708882190056,1942.4234812348623
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:40:00,69.54713096886857,35.66452709192447,2.9693878518192824,0.1,0.2832373257190974,-0.6525248583310912,-0.004678713308103627,0.04715004631117298,-0.1400067747291136,-0.11760634506972006,-0.009645405528081321,-0.012814391147163639,0.17578002546129726,-0.019523345941549114,6297205143.0,0.9989708882190056,1942.4234812348623
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:40:00,69.46574306836301,35.66452709192447,2.9693878518192824,0.1,0.2832373257190974,-0.6525248583310912,-0.004678713308103627,0.04715004631117298,-0.1400067747291136,-0.11760634506972006,-0.009645405528081321,-0.012814391147163639,0.17578002546129726,-0.019523345941549114,6297205143.0,0.9989708882190056,1942.4234812348623
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:40:00,69.75312334335572,35.66452709192447,2.9693878518192824,0.1,0.2832373257190974,-0.6525248583310912,-0.004678713308103627,0.04715004631117298,-0.1400067747291136,-0.11760634506972006,-0.009645405528081321,-0.012814391147163639,0.17578002546129726,-0.019523345941549114,6297205143.0,0.9989708882190056,1942.4234812348623
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:40:00,71.041640936492,35.66452709192447,2.9693878518192824,0.1,0.2832373257190974,-0.6525248583310912,-0.004678713308103627,0.04715004631117298,-0.1400067747291136,-0.11760634506972006,-0.009645405528081321,-0.012814391147163639,0.17578002546129726,-0.019523345941549114,6297205143.0,0.9989708882190056,1942.4234812348623
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:40:00,70.96003088254872,35.66452709192447,2.9693878518192824,0.1,0.2832373257190974,-0.6525248583310912,-0.004678713308103627,0.04715004631117298,-0.1400067747291136,-0.11760634506972006,-0.009645405528081321,-0.012814391147163639,0.17578002546129726,-0.019523345941549114,6297205143.0,0.9989708882190056,1942.4234812348623
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:40:00,68.99462991709954,35.66452709192447,2.9693878518192824,0.1,0.2832373257190974,-0.6525248583310912,-0.004678713308103627,0.04715004631117298,-0.1400067747291136,-0.11760634506972006,-0.009645405528081321,-0.012814391147163639,0.17578002546129726,-0.019523345941549114,6297205143.0,0.9989708882190056,1942.4234812348623
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:48:00,73.15293795578454,48.28561862654082,0.3421617241294573,0.1,0.2832373257190974,-9.641047016839174,0.020835435048560225,0.044517517362433534,-0.015232190494693309,0.06129864492129492,-0.00017112869182076392,0.007846705856915739,0.17578002546129726,0.08229531698419558,6297205143.0,0.9989708882190056,1942.4234812348623
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:49:00,73.83166811002198,54.78941276662253,0.9800152424772867,0.1,0.11460546037090392,6.503794140081716,0.022030933746502834,0.04375931236308249,0.04288479311614561,0.08651693753557825,0.003899849202123218,0.010484231668738662,0.11181419345791498,0.08737960603648318,463971213.0,0.986032478269293,142.18932438838317
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:49:00,74.0650197816791,54.78941276662253,0.9800152424772867,0.1,0.11460546037090392,6.503794140081716,0.022030933746502834,0.04375931236308249,0.04288479311614561,0.08651693753557825,0.003899849202123218,0.010484231668738662,0.11181419345791498,0.08737960603648318,463971213.0,0.986032478269293,142.18932438838317
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:49:00,47.89781564969344,54.78941276662253,0.9800152424772867,0.1,0.11460546037090392,6.503794140081716,0.022030933746502834,0.04375931236308249,0.04288479311614561,0.08651693753557825,0.003899849202123218,0.010484231668738662,0.11181419345791498,0.08737960603648318,463971213.0,0.986032478269293,142.18932438838317
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:49:00,32.350879290592616,54.78941276662253,0.9800152424772867,0.1,0.11460546037090392,6.503794140081716,0.022030933746502834,0.04375931236308249,0.04288479311614561,0.08651693753557825,0.003899849202123218,0.010484231668738662,0.11181419345791498,0.08737960603648318,463971213.0,0.986032478269293,142.18932438838317
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:49:00,30.166811426772934,54.78941276662253,0.9800152424772867,0.1,0.11460546037090392,6.503794140081716,0.022030933746502834,0.04375931236308249,0.04288479311614561,0.08651693753557825,0.003899849202123218,0.010484231668738662,0.11181419345791498,0.08737960603648318,463971213.0,0.986032478269293,142.18932438838317
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:49:00,39.10364394819384,54.78941276662253,0.9800152424772867,0.1,0.20202556455121698,6.503794140081716,0.022030933746502834,0.04375931236308249,0.04288479311614561,0.08651693753557825,0.003899849202123218,0.010484231668738662,0.14845589411167343,0.08737960603648318,433178749.0,-0.027937148412605993,0.9456442478886029
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:49:00,38.13666204110735,54.78941276662253,0.9800152424772867,0.1,0.20202556455121698,6.503794140081716,0.022030933746502834,0.04375931236308249,0.04288479311614561,0.08651693753557825,0.003899849202123218,0.010484231668738662,0.14845589411167343,0.08737960603648318,433178749.0,-0.027937148412605993,0.9456442478886029
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:49:00,46.42821710963259,54.78941276662253,0.9800152424772867,0.1,0.20202556455121698,6.503794140081716,0.022030933746502834,0.04375931236308249,0.04288479311614561,0.08651693753557825,0.003899849202123218,0.010484231668738662,0.14845589411167343,0.08737960603648318,433178749.0,-0.027937148412605993,0.9456442478886029
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:49:00,48.28702316071586,54.78941276662253,0.9800152424772867,0.1,0.20202556455121698,6.503794140081716,0.022030933746502834,0.04375931236308249,0.04288479311614561,0.08651693753557825,0.003899849202123218,0.010484231668738662,0.14845589411167343,0.08737960603648318,433178749.0,-0.027937148412605993,0.9456442478886029
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:49:00,54.22862729513121,54.78941276662253,0.9800152424772867,0.1,0.20202556455121698,6.503794140081716,0.022030933746502834,0.04375931236308249,0.04288479311614561,0.08651693753557825,0.003899849202123218,0.010484231668738662,0.14845589411167343,0.08737960603648318,433178749.0,-0.027937148412605993,0.9456442478886029
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-11T00:49:00,51.4292398891626,54.78941276662253,0.9800152424772867,0.1,0.20202556455121698,6.503794140081716,0.022030933746502834,0.04375931236308249,0.04288479311614561,0.08651693753557825,0.003899849202123218,0.010484231668738662,0.14845589411167343,0.08737960603648318,433178749.0,-0.027937148412605993,0.9456442478886029
