token_address,spike_time,price_change_10m,volume_momentum_10m,volume_momentum_5m,trade_interval_std,trend_consistency_15m,trend_consistency_10m,volume_acceleration_5m,price_change_5m,rsi_14,holder_count,trend_consistency_3m,trend_consistency_5m,volatility_3m,volatility_adjusted_momentum_15m,liquidity,max_trade_size_10m,rsi_trend_strength_7,volume_total,clustering_ratio,volatility_adjusted_momentum_10m,rsi_14_slope,trend_strength_15m,buy_sell_imbalance_5m,trend_strength_5m,avg_trade_size_3m,volatility_adjusted_momentum_5m,avg_trade_size_5m,buy_sell_ratio_5m,buy_sell_imbalance_3m,trend_strength_3m,price_std,max_trade_size_5m,trend_strength_10m,volume_skew,trade_interval_skew,volume_trend_slope,trend_consistency_2m,trades_per_holder,price_min,volume_1m,market_count,unique_wallets_24h,active_ratio,buy_sell_imbalance_1m,volume_trend_strength,rsi_7_slope,rsi_trend_strength_14,trend_strength_2m,volume_acceleration_10m,macd,price_change_15m
ohyRE8Gj46Y9JeVe6CuRgateGewCJgPi2pNAu5Npump,2024-09-27T13:47:00,0.392385969441165,15.526544153477964,16.978135183680997,7013.156453726414,0.8571428571428571,0.7777777777777778,22.529430599734038,0.4927985198630146,74.90069042796283,1506,1.0,1.0,0.005668689434349051,0.5609896442173312,17387.0268690327,13400212.675937,1.2264715900222187,27470566.844779,0.1,0.4215536164144879,2.987038376994903,0.5177700847377367,-1.0,2.923725498011492,2893414.448175,0.4961819167302656,2373022.1249574,0.0,-1.0,2.4355652708030133,0.00025026566037509825,8381503.51988,0.36106361655497177,1.8964033510922549,-0.8380304284181319,303790.4078051454,1.0,0.004648074369189907,0.0007847333795968,8381503.51988,1,11,0.0073041168658698535,-1.0,0.06677423572968562,-2.222168295434013,7.329832445945198,13.255181301470001,8.400553012181923,,0.884907462529589
ohyRE8Gj46Y9JeVe6CuRgateGewCJgPi2pNAu5Npump,2024-09-27T14:05:00,0.318117981643506,15.526544153477964,16.978135183680997,7013.156453726414,0.5714285714285714,0.7777777777777778,22.529430599734038,0.25575510957539654,71.45385629538634,1506,1.0,1.0,0.05823143376104823,0.19929852881376373,17387.0268690327,13400212.675937,0.8489341038644662,27470566.844779,0.1,0.6891255913276675,5.365506641066652,0.2236383808868324,-1.0,1.516144398960125,2893414.448175,1.061256336330692,2373022.1249574,0.0,-1.0,1.4712539336519994,0.00011777956225164575,8381503.51988,0.6126635003344376,1.8964033510922549,-0.8380304284181319,303790.4078051454,1.0,0.004648074369189907,0.0012505120519226,8381503.51988,1,11,0.0073041168658698535,-1.0,0.06677423572968562,6.925960578845488,2.578428811913637,0.9568850705924756,8.400553012181923,,0.17034955542642022
ohyRE8Gj46Y9JeVe6CuRgateGewCJgPi2pNAu5Npump,2024-09-27T14:06:00,0.2686856753655258,15.526544153477964,16.978135183680997,7013.156453726414,0.6428571428571429,0.7777777777777778,22.529430599734038,0.26282788972419163,75.48650622106912,1506,1.0,1.0,0.03693419861469213,0.26759481965967025,17387.0268690327,13400212.675937,1.770222237142185,27470566.844779,0.1,0.672421453725793,6.072467839005398,0.3289637669735715,-1.0,1.5910621897259223,2893414.448175,1.6353267939988978,2373022.1249574,0.0,-1.0,1.2488101033788537,0.0001487732728804141,8381503.51988,0.564163965191259,1.8964033510922549,-0.8380304284181319,303790.4078051454,1.0,0.004648074369189907,0.0012505120519226,8381503.51988,1,11,0.0073041168658698535,-1.0,0.06677423572968562,3.473616614740041,3.2372499836066204,1.9163867540772572,8.400553012181923,,0.26639535712276924
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27T23:27:00,0.08541866794946242,7.328674222339793,1.2719328162615078,28190.913084321655,0.6428571428571429,0.6666666666666666,0.022911364486238577,0.4789307355315541,64.02825410581718,442,1.0,1.0,0.15052126083077413,0.1968152773216552,11293.568857692013,1787293.63749,0.5671525163727186,7014803.801588,0.1,0.09732580449501209,5.589331111747072,0.12427428970628661,-1.0,1.0093218548756282,744935.3668013335,0.8579291694698936,677766.011771,0.0,-1.0,0.71970630829962,5.658793493420165e-05,1439688.126115,0.12770861469847344,0.637036734169515,-1.1969863511153236,-17387.2481988,1.0,0.004524886877828055,0.0002960786312912,157849.999987,1,3,0.006787330316742082,-1.0,0.028889091218578432,-0.25499143135066193,1.6028045233137267,0.7556504474234369,-7.149856229742824,,0.12224918913762138
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27T23:27:00,0.08541866794946242,7.328674222339793,1.2719328162615078,28190.913084321655,0.6428571428571429,0.6666666666666666,0.022911364486238577,0.4789307355315541,64.02825410581718,442,1.0,1.0,0.15052126083077413,0.1968152773216552,11293.568857692013,1787293.63749,0.5671525163727186,7014803.801588,0.1,0.09732580449501209,5.589331111747072,0.12427428970628661,-1.0,1.0093218548756282,744935.3668013335,0.8579291694698936,677766.011771,0.0,-1.0,0.71970630829962,5.658793493420165e-05,1439688.126115,0.12770861469847344,0.637036734169515,-1.1969863511153236,-17387.2481988,1.0,0.004524886877828055,0.0002960786312912,157849.999987,1,3,0.006787330316742082,-1.0,0.028889091218578432,-0.25499143135066193,1.6028045233137267,0.7556504474234369,-7.149856229742824,,0.12224918913762138
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27T23:27:00,0.08541866794946242,7.328674222339793,1.2719328162615078,28190.913084321655,0.6428571428571429,0.6666666666666666,0.022911364486238577,0.4789307355315541,64.02825410581718,442,1.0,1.0,0.15052126083077413,0.1968152773216552,11293.568857692013,1787293.63749,0.5671525163727186,7014803.801588,0.1,0.09732580449501209,5.589331111747072,0.12427428970628661,-1.0,1.0093218548756282,744935.3668013335,0.8579291694698936,677766.011771,0.0,-1.0,0.71970630829962,5.658793493420165e-05,1439688.126115,0.12770861469847344,0.637036734169515,-1.1969863511153236,-17387.2481988,1.0,0.004524886877828055,0.0002960786312912,157849.999987,1,3,0.006787330316742082,-1.0,0.028889091218578432,-0.25499143135066193,1.6028045233137267,0.7556504474234369,-7.149856229742824,,0.12224918913762138
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27T23:27:00,0.08541866794946242,7.328674222339793,1.2719328162615078,28190.913084321655,0.6428571428571429,0.6666666666666666,0.022911364486238577,0.4789307355315541,64.02825410581718,442,1.0,1.0,0.15052126083077413,0.1968152773216552,11293.568857692013,1787293.63749,0.5671525163727186,7014803.801588,0.1,0.09732580449501209,5.589331111747072,0.12427428970628661,-1.0,1.0093218548756282,744935.3668013335,0.8579291694698936,677766.011771,0.0,-1.0,0.71970630829962,5.658793493420165e-05,1439688.126115,0.12770861469847344,0.637036734169515,-1.1969863511153236,-17387.2481988,1.0,0.004524886877828055,0.0002960786312912,157849.999987,1,3,0.006787330316742082,-1.0,0.028889091218578432,-0.25499143135066193,1.6028045233137267,0.7556504474234369,-7.149856229742824,,0.12224918913762138
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27T23:27:00,0.08541866794946242,7.328674222339793,1.2719328162615078,28190.913084321655,0.6428571428571429,0.6666666666666666,0.022911364486238577,0.4789307355315541,64.02825410581718,442,1.0,1.0,0.15052126083077413,0.1968152773216552,11293.568857692013,1787293.63749,0.5671525163727186,7014803.801588,0.1,0.09732580449501209,5.589331111747072,0.12427428970628661,-1.0,1.0093218548756282,744935.3668013335,0.8579291694698936,677766.011771,0.0,-1.0,0.71970630829962,5.658793493420165e-05,1439688.126115,0.12770861469847344,0.637036734169515,-1.1969863511153236,-17387.2481988,1.0,0.004524886877828055,0.0002960786312912,157849.999987,1,3,0.006787330316742082,-1.0,0.028889091218578432,-0.25499143135066193,1.6028045233137267,0.7556504474234369,-7.149856229742824,,0.12224918913762138
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27T23:27:00,0.08541866794946242,7.328674222339793,1.2719328162615078,28190.913084321655,0.6428571428571429,0.6666666666666666,0.022911364486238577,0.4789307355315541,64.02825410581718,442,1.0,1.0,0.15052126083077413,0.1968152773216552,11293.568857692013,1787293.63749,0.5671525163727186,7014803.801588,0.1,0.09732580449501209,5.589331111747072,0.12427428970628661,-1.0,1.0093218548756282,744935.3668013335,0.8579291694698936,677766.011771,0.0,-1.0,0.71970630829962,5.658793493420165e-05,1439688.126115,0.12770861469847344,0.637036734169515,-1.1969863511153236,-17387.2481988,1.0,0.004524886877828055,0.0002960786312912,157849.999987,1,3,0.006787330316742082,-1.0,0.028889091218578432,-0.25499143135066193,1.6028045233137267,0.7556504474234369,-7.149856229742824,,0.12224918913762138
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27T23:27:00,0.08541866794946242,7.328674222339793,1.2719328162615078,28190.913084321655,0.6428571428571429,0.6666666666666666,0.022911364486238577,0.4789307355315541,64.02825410581718,442,1.0,1.0,0.15052126083077413,0.1968152773216552,11293.568857692013,1787293.63749,0.5671525163727186,7014803.801588,0.1,0.09732580449501209,5.589331111747072,0.12427428970628661,-1.0,1.0093218548756282,744935.3668013335,0.8579291694698936,677766.011771,0.0,-1.0,0.71970630829962,5.658793493420165e-05,1439688.126115,0.12770861469847344,0.637036734169515,-1.1969863511153236,-17387.2481988,1.0,0.004524886877828055,0.0002960786312912,157849.999987,1,3,0.006787330316742082,-1.0,0.028889091218578432,-0.25499143135066193,1.6028045233137267,0.7556504474234369,-7.149856229742824,,0.12224918913762138
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27T23:27:00,0.08541866794946242,7.328674222339793,1.2719328162615078,28190.913084321655,0.6428571428571429,0.6666666666666666,0.022911364486238577,0.4789307355315541,64.02825410581718,442,1.0,1.0,0.15052126083077413,0.1968152773216552,11293.568857692013,1787293.63749,0.5671525163727186,7014803.801588,0.1,0.09732580449501209,5.589331111747072,0.12427428970628661,-1.0,1.0093218548756282,744935.3668013335,0.8579291694698936,677766.011771,0.0,-1.0,0.71970630829962,5.658793493420165e-05,1439688.126115,0.12770861469847344,0.637036734169515,-1.1969863511153236,-17387.2481988,1.0,0.004524886877828055,0.0002960786312912,157849.999987,1,3,0.006787330316742082,-1.0,0.028889091218578432,-0.25499143135066193,1.6028045233137267,0.7556504474234369,-7.149856229742824,,0.12224918913762138
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27T23:27:00,0.08541866794946242,7.328674222339793,1.2719328162615078,28190.913084321655,0.6428571428571429,0.6666666666666666,0.022911364486238577,0.4789307355315541,64.02825410581718,442,1.0,1.0,0.15052126083077413,0.1968152773216552,11293.568857692013,1787293.63749,0.5671525163727186,7014803.801588,0.1,0.09732580449501209,5.589331111747072,0.12427428970628661,-1.0,1.0093218548756282,744935.3668013335,0.8579291694698936,677766.011771,0.0,-1.0,0.71970630829962,5.658793493420165e-05,1439688.126115,0.12770861469847344,0.637036734169515,-1.1969863511153236,-17387.2481988,1.0,0.004524886877828055,0.0002960786312912,157849.999987,1,3,0.006787330316742082,-1.0,0.028889091218578432,-0.25499143135066193,1.6028045233137267,0.7556504474234369,-7.149856229742824,,0.12224918913762138
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27T23:27:00,0.08541866794946242,7.328674222339793,1.2719328162615078,28190.913084321655,0.6428571428571429,0.6666666666666666,0.022911364486238577,0.4789307355315541,64.02825410581718,442,1.0,1.0,0.15052126083077413,0.1968152773216552,11293.568857692013,1787293.63749,0.5671525163727186,7014803.801588,0.1,0.09732580449501209,5.589331111747072,0.12427428970628661,-1.0,1.0093218548756282,744935.3668013335,0.8579291694698936,677766.011771,0.0,-1.0,0.71970630829962,5.658793493420165e-05,1439688.126115,0.12770861469847344,0.637036734169515,-1.1969863511153236,-17387.2481988,1.0,0.004524886877828055,0.0002960786312912,157849.999987,1,3,0.006787330316742082,-1.0,0.028889091218578432,-0.25499143135066193,1.6028045233137267,0.7556504474234369,-7.149856229742824,,0.12224918913762138
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27T23:27:00,0.08541866794946242,7.328674222339793,1.2719328162615078,28190.913084321655,0.6428571428571429,0.6666666666666666,0.022911364486238577,0.4789307355315541,64.02825410581718,442,1.0,1.0,0.15052126083077413,0.1968152773216552,11293.568857692013,1787293.63749,0.5671525163727186,7014803.801588,0.1,0.09732580449501209,5.589331111747072,0.12427428970628661,-1.0,1.0093218548756282,744935.3668013335,0.8579291694698936,677766.011771,0.0,-1.0,0.71970630829962,5.658793493420165e-05,1439688.126115,0.12770861469847344,0.637036734169515,-1.1969863511153236,-17387.2481988,1.0,0.004524886877828055,0.0002960786312912,157849.999987,1,3,0.006787330316742082,-1.0,0.028889091218578432,-0.25499143135066193,1.6028045233137267,0.7556504474234369,-7.149856229742824,,0.12224918913762138
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27T23:27:00,0.08541866794946242,7.328674222339793,1.2719328162615078,28190.913084321655,0.6428571428571429,0.6666666666666666,0.022911364486238577,0.4789307355315541,64.02825410581718,442,1.0,1.0,0.15052126083077413,0.1968152773216552,11293.568857692013,1787293.63749,0.5671525163727186,7014803.801588,0.1,0.09732580449501209,5.589331111747072,0.12427428970628661,-1.0,1.0093218548756282,744935.3668013335,0.8579291694698936,677766.011771,0.0,-1.0,0.71970630829962,5.658793493420165e-05,1439688.126115,0.12770861469847344,0.637036734169515,-1.1969863511153236,-17387.2481988,1.0,0.004524886877828055,0.0002960786312912,157849.999987,1,3,0.006787330316742082,-1.0,0.028889091218578432,-0.25499143135066193,1.6028045233137267,0.7556504474234369,-7.149856229742824,,0.12224918913762138
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27T23:27:00,0.08541866794946242,7.328674222339793,1.2719328162615078,28190.913084321655,0.6428571428571429,0.6666666666666666,0.022911364486238577,0.4789307355315541,64.02825410581718,442,1.0,1.0,0.15052126083077413,0.1968152773216552,11293.568857692013,1787293.63749,0.5671525163727186,7014803.801588,0.1,0.09732580449501209,5.589331111747072,0.12427428970628661,-1.0,1.0093218548756282,744935.3668013335,0.8579291694698936,677766.011771,0.0,-1.0,0.71970630829962,5.658793493420165e-05,1439688.126115,0.12770861469847344,0.637036734169515,-1.1969863511153236,-17387.2481988,1.0,0.004524886877828055,0.0002960786312912,157849.999987,1,3,0.006787330316742082,-1.0,0.028889091218578432,-0.25499143135066193,1.6028045233137267,0.7556504474234369,-7.149856229742824,,0.12224918913762138
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27T23:27:00,0.08541866794946242,7.328674222339793,1.2719328162615078,28190.913084321655,0.6428571428571429,0.6666666666666666,0.022911364486238577,0.4789307355315541,64.02825410581718,442,1.0,1.0,0.15052126083077413,0.1968152773216552,11293.568857692013,1787293.63749,0.5671525163727186,7014803.801588,0.1,0.09732580449501209,5.589331111747072,0.12427428970628661,-1.0,1.0093218548756282,744935.3668013335,0.8579291694698936,677766.011771,0.0,-1.0,0.71970630829962,5.658793493420165e-05,1439688.126115,0.12770861469847344,0.637036734169515,-1.1969863511153236,-17387.2481988,1.0,0.004524886877828055,0.0002960786312912,157849.999987,1,3,0.006787330316742082,-1.0,0.028889091218578432,-0.25499143135066193,1.6028045233137267,0.7556504474234369,-7.149856229742824,,0.12224918913762138
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-27T23:27:00,0.08541866794946242,7.328674222339793,1.2719328162615078,28190.913084321655,0.6428571428571429,0.6666666666666666,0.022911364486238577,0.4789307355315541,64.02825410581718,442,1.0,1.0,0.15052126083077413,0.1968152773216552,11293.568857692013,1787293.63749,0.5671525163727186,7014803.801588,0.1,0.09732580449501209,5.589331111747072,0.12427428970628661,-1.0,1.0093218548756282,744935.3668013335,0.8579291694698936,677766.011771,0.0,-1.0,0.71970630829962,5.658793493420165e-05,1439688.126115,0.12770861469847344,0.637036734169515,-1.1969863511153236,-17387.2481988,1.0,0.004524886877828055,0.0002960786312912,157849.999987,1,3,0.006787330316742082,-1.0,0.028889091218578432,-0.25499143135066193,1.6028045233137267,0.7556504474234369,-7.149856229742824,,0.12224918913762138
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-28T01:27:00,0.36846649131388487,7.328674222339793,1.2719328162615078,28190.913084321655,0.7142857142857143,0.7777777777777778,0.022911364486238577,0.11566685086827064,78.71661253729847,442,1.0,1.0,0.012459487864827633,0.43940376296189737,11293.568857692013,1787293.63749,9.361780830093153,7014803.801588,0.1,0.66966404041292,1.805702432320487,0.4075453954917314,-1.0,1.525959178852333,744935.3668013335,1.003367663838637,677766.011771,0.0,-1.0,1.2639868037845785,5.499826823693323e-05,1439688.126115,0.5658893264979817,0.637036734169515,-1.1969863511153236,-17387.2481988,1.0,0.004524886877828055,0.0001801613650967,157849.999987,1,3,0.006787330316742082,-1.0,0.028889091218578432,1.4249322721933022,14.84458597484791,3.218180240611667,-7.149856229742824,,0.7454472533451203
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,2024-09-28T01:27:00,0.36846649131388487,7.328674222339793,1.2719328162615078,28190.913084321655,0.7142857142857143,0.7777777777777778,0.022911364486238577,0.11566685086827064,78.71661253729847,442,1.0,1.0,0.012459487864827633,0.43940376296189737,11293.568857692013,1787293.63749,9.361780830093153,7014803.801588,0.1,0.66966404041292,1.805702432320487,0.4075453954917314,-1.0,1.525959178852333,744935.3668013335,1.003367663838637,677766.011771,0.0,-1.0,1.2639868037845785,5.499826823693323e-05,1439688.126115,0.5658893264979817,0.637036734169515,-1.1969863511153236,-17387.2481988,1.0,0.004524886877828055,0.0001801613650967,157849.999987,1,3,0.006787330316742082,-1.0,0.028889091218578432,1.4249322721933022,14.84458597484791,3.218180240611667,-7.149856229742824,,0.7454472533451203
