token_address,spike_time,price_mean,price_std,price_min,price_max,price_last,rsi_7,rsi_7_slope,rsi_14,rsi_14_slope,macd,macd_signal,macd_divergence,price_change_3m,volatility_3m,momentum_3m,momentum_std_3m,acceleration_3m,trend_strength_3m,trend_consistency_3m,price_change_5m,volatility_5m,momentum_5m,momentum_std_5m,acceleration_5m,trend_strength_5m,trend_consistency_5m,price_change_10m,volatility_10m,momentum_10m,momentum_std_10m,acceleration_10m,trend_strength_10m,trend_consistency_10m,price_change_15m,volatility_15m,momentum_15m,momentum_std_15m,acceleration_15m,trend_strength_15m,trend_consistency_15m,volume_total,volume_mean,volume_std,volume_skew,volume_kurtosis,avg_trade_interval,trade_interval_std,whale_trade_count,whale_volume_ratio,volume_1m,trades_count_1m,avg_trade_size_1m,max_trade_size_1m,buy_sell_ratio_1m,buy_sell_imbalance_1m,large_trade_ratio_1m,volume_3m,trades_count_3m,avg_trade_size_3m,max_trade_size_3m,buy_sell_ratio_3m,buy_sell_imbalance_3m,large_trade_ratio_3m,volume_momentum_3m,volume_momentum_std_3m,volume_acceleration_3m,volume_5m,trades_count_5m,avg_trade_size_5m,max_trade_size_5m,buy_sell_ratio_5m,buy_sell_imbalance_5m,large_trade_ratio_5m,volume_momentum_5m,volume_momentum_std_5m,volume_acceleration_5m,volume_10m,trades_count_10m,avg_trade_size_10m,max_trade_size_10m,buy_sell_ratio_10m,buy_sell_imbalance_10m,large_trade_ratio_10m,volume_momentum_10m,volume_momentum_std_10m,volume_acceleration_10m,volume_15m,trades_count_15m,avg_trade_size_15m,max_trade_size_15m,buy_sell_ratio_15m,buy_sell_imbalance_15m,large_trade_ratio_15m,volume_momentum_15m,volume_momentum_std_15m,volume_acceleration_15m,volume_trend_slope,volume_trend_r2,volume_trend_strength,volume_acceleration,trade_interval_skew,cluster_count,clustering_ratio,liquidity,market_count,holder_count,unique_wallets_24h,active_ratio,average_holding,trades_24h,trades_per_holder,volume_per_holder,has_valid_liquidity,has_valid_holders,has_recent_trades,has_price_data,trend_strength_2m,trend_consistency_2m,momentum_strength_2m,pattern_type_2m,momentum_strength_3m,pattern_type_3m,volatility_acceleration_1m,volatility_acceleration_3m,volatility_regime_3m,volatility_acceleration_5m,volatility_regime_5m,volatility_acceleration_10m,volatility_regime_10m,volatility_acceleration_15m,volatility_regime_15m,rsi_divergence_7,rsi_divergence_14,patterns_detected,volatility_adjusted_momentum_3m,volatility_adjusted_momentum_5m,volatility_adjusted_momentum_10m,volatility_adjusted_momentum_15m,rsi_trend_strength_7,rsi_trend_strength_14,rsi_trend_strength_21,data_points_count,trades_count,feature_extraction_time,data_run_dir
ohyRE8Gj46Y9JeVe6CuRgateGewCJgPi2pNAu5Npump,2024-09-27T13:47:00,0.0011756333835518313,0.00025026566037509825,0.0007847333795968,0.0016102077215022,0.0016102077215022,75.615033390604,-2.222168295434013,74.90069042796283,2.987038376994903,,,,0.15590889075917835,0.005668689434349051,0.0751395061940241,0.005668689434349051,0.008016737478937497,2.4355652708030133,1.0,0.4927985198630146,0.036184901975456624,0.10579472054868894,0.036184901975456624,-0.016342479867022346,2.923725498011492,1.0,0.392385969441165,0.12207184435064139,0.04407570160077818,0.12207184435064139,0.007230255863407059,0.36106361655497177,0.7777777777777778,0.884907462529589,0.0981144701469527,0.050800737521985835,0.0981144701469527,7.781969867352109e-05,0.5177700847377367,0.8571428571428571,27470566.844779,2747056.6844779,4549515.3105899235,1.8964033510922549,2.867603266972508,-7969.222222222223,7013.156453726414,1,0.4878025543358534,8381503.51988,1,8381503.51988,8381503.51988,0.0,-1.0,1.0,8680243.344525,3,2893414.448175,8381503.51988,0.0,-1.0,0.3333333333333333,33.15663456849302,47.301493452646845,66.89441356123533,11865110.624787,5,2373022.1249574,8381503.51988,0.0,-1.0,0.2,16.978135183680997,33.11984591205955,22.529430599734038,27470566.844779,10,2747056.6844779,13400212.675937,0.0,-1.0,0.1,15.526544153477964,31.10230703370758,8.400553012181923,27470566.844779,10,2747056.6844779,13400212.675937,0.0,-1.0,0.1,15.526544153477964,31.10230703370758,8.400553012181923,303790.4078051454,0.04087232010843322,0.06677423572968562,8.400553012181923,-0.8380304284181319,1,0.1,17387.0268690327,1,1506,11,0.0073041168658698535,0.0,7,0.004648074369189907,0.0,True,True,False,True,13.255181301470001,1.0,13.255181301470001,uptrend,2.4355652708030133,uptrend,,1.0457267968167716,normal,0.7999493164762318,normal,1.0010095189356754,normal,0.9931199789801219,normal,False,False,True,2.4355652708030187,0.4961819167302656,0.4215536164144879,0.5609896442173312,1.2264715900222187,7.329832445945198,0,16,10,2024-10-27T12:30:32.294551,run_20241023_171347
ohyRE8Gj46Y9JeVe6CuRgateGewCJgPi2pNAu5Npump,2024-09-27T13:47:00,0.0011756333835518313,0.00025026566037509825,0.0007847333795968,0.0016102077215022,0.0016102077215022,75.615033390604,-2.222168295434013,74.90069042796283,2.987038376994903,,,,0.15590889075917835,0.005668689434349051,0.0751395061940241,0.005668689434349051,0.008016737478937497,2.4355652708030133,1.0,0.4927985198630146,0.036184901975456624,0.10579472054868894,0.036184901975456624,-0.016342479867022346,2.923725498011492,1.0,0.392385969441165,0.12207184435064139,0.04407570160077818,0.12207184435064139,0.007230255863407059,0.36106361655497177,0.7777777777777778,0.884907462529589,0.0981144701469527,0.050800737521985835,0.0981144701469527,7.781969867352109e-05,0.5177700847377367,0.8571428571428571,27470566.844779,2747056.6844779,4549515.3105899235,1.8964033510922549,2.867603266972508,-7969.222222222223,7013.156453726414,1,0.4878025543358534,8381503.51988,1,8381503.51988,8381503.51988,0.0,-1.0,1.0,8680243.344525,3,2893414.448175,8381503.51988,0.0,-1.0,0.3333333333333333,33.15663456849302,47.301493452646845,66.89441356123533,11865110.624787,5,2373022.1249574,8381503.51988,0.0,-1.0,0.2,16.978135183680997,33.11984591205955,22.529430599734038,27470566.844779,10,2747056.6844779,13400212.675937,0.0,-1.0,0.1,15.526544153477964,31.10230703370758,8.400553012181923,27470566.844779,10,2747056.6844779,13400212.675937,0.0,-1.0,0.1,15.526544153477964,31.10230703370758,8.400553012181923,303790.4078051454,0.04087232010843322,0.06677423572968562,8.400553012181923,-0.8380304284181319,1,0.1,17387.0268690327,1,1506,11,0.0073041168658698535,0.0,7,0.004648074369189907,0.0,True,True,False,True,13.255181301470001,1.0,13.255181301470001,uptrend,2.4355652708030133,uptrend,,1.0457267968167716,normal,0.7999493164762318,normal,1.0010095189356754,normal,0.9931199789801219,normal,False,False,True,2.4355652708030187,0.4961819167302656,0.4215536164144879,0.5609896442173312,1.2264715900222187,7.329832445945198,0,16,10,2024-10-27T12:30:32.318078,run_20241023_171347
ohyRE8Gj46Y9JeVe6CuRgateGewCJgPi2pNAu5Npump,2024-09-27T13:47:00,0.0011756333835518313,0.00025026566037509825,0.0007847333795968,0.0016102077215022,0.0016102077215022,75.615033390604,-2.222168295434013,74.90069042796283,2.987038376994903,,,,0.15590889075917835,0.005668689434349051,0.0751395061940241,0.005668689434349051,0.008016737478937497,2.4355652708030133,1.0,0.4927985198630146,0.036184901975456624,0.10579472054868894,0.036184901975456624,-0.016342479867022346,2.923725498011492,1.0,0.392385969441165,0.12207184435064139,0.04407570160077818,0.12207184435064139,0.007230255863407059,0.36106361655497177,0.7777777777777778,0.884907462529589,0.0981144701469527,0.050800737521985835,0.0981144701469527,7.781969867352109e-05,0.5177700847377367,0.8571428571428571,27470566.844779,2747056.6844779,4549515.3105899235,1.8964033510922549,2.867603266972508,-7969.222222222223,7013.156453726414,1,0.4878025543358534,8381503.51988,1,8381503.51988,8381503.51988,0.0,-1.0,1.0,8680243.344525,3,2893414.448175,8381503.51988,0.0,-1.0,0.3333333333333333,33.15663456849302,47.301493452646845,66.89441356123533,11865110.624787,5,2373022.1249574,8381503.51988,0.0,-1.0,0.2,16.978135183680997,33.11984591205955,22.529430599734038,27470566.844779,10,2747056.6844779,13400212.675937,0.0,-1.0,0.1,15.526544153477964,31.10230703370758,8.400553012181923,27470566.844779,10,2747056.6844779,13400212.675937,0.0,-1.0,0.1,15.526544153477964,31.10230703370758,8.400553012181923,303790.4078051454,0.04087232010843322,0.06677423572968562,8.400553012181923,-0.8380304284181319,1,0.1,17387.0268690327,1,1506,11,0.0073041168658698535,0.0,7,0.004648074369189907,0.0,True,True,False,True,13.255181301470001,1.0,13.255181301470001,uptrend,2.4355652708030133,uptrend,,1.0457267968167716,normal,0.7999493164762318,normal,1.0010095189356754,normal,0.9931199789801219,normal,False,False,True,2.4355652708030187,0.4961819167302656,0.4215536164144879,0.5609896442173312,1.2264715900222187,7.329832445945198,0,16,10,2024-10-27T12:30:32.348123,run_20241023_171347
ohyRE8Gj46Y9JeVe6CuRgateGewCJgPi2pNAu5Npump,2024-09-27T13:47:00,0.0011756333835518313,0.00025026566037509825,0.0007847333795968,0.0016102077215022,0.0016102077215022,75.615033390604,-2.222168295434013,74.90069042796283,2.987038376994903,,,,0.15590889075917835,0.005668689434349051,0.0751395061940241,0.005668689434349051,0.008016737478937497,2.4355652708030133,1.0,0.4927985198630146,0.036184901975456624,0.10579472054868894,0.036184901975456624,-0.016342479867022346,2.923725498011492,1.0,0.392385969441165,0.12207184435064139,0.04407570160077818,0.12207184435064139,0.007230255863407059,0.36106361655497177,0.7777777777777778,0.884907462529589,0.0981144701469527,0.050800737521985835,0.0981144701469527,7.781969867352109e-05,0.5177700847377367,0.8571428571428571,27470566.844779,2747056.6844779,4549515.3105899235,1.8964033510922549,2.867603266972508,-7969.222222222223,7013.156453726414,1,0.4878025543358534,8381503.51988,1,8381503.51988,8381503.51988,0.0,-1.0,1.0,8680243.344525,3,2893414.448175,8381503.51988,0.0,-1.0,0.3333333333333333,33.15663456849302,47.301493452646845,66.89441356123533,11865110.624787,5,2373022.1249574,8381503.51988,0.0,-1.0,0.2,16.978135183680997,33.11984591205955,22.529430599734038,27470566.844779,10,2747056.6844779,13400212.675937,0.0,-1.0,0.1,15.526544153477964,31.10230703370758,8.400553012181923,27470566.844779,10,2747056.6844779,13400212.675937,0.0,-1.0,0.1,15.526544153477964,31.10230703370758,8.400553012181923,303790.4078051454,0.04087232010843322,0.06677423572968562,8.400553012181923,-0.8380304284181319,1,0.1,17387.0268690327,1,1506,11,0.0073041168658698535,0.0,7,0.004648074369189907,0.0,True,True,False,True,13.255181301470001,1.0,13.255181301470001,uptrend,2.4355652708030133,uptrend,,1.0457267968167716,normal,0.7999493164762318,normal,1.0010095189356754,normal,0.9931199789801219,normal,False,False,True,2.4355652708030187,0.4961819167302656,0.4215536164144879,0.5609896442173312,1.2264715900222187,7.329832445945198,0,16,10,2024-10-27T12:30:32.373875,run_20241023_171347
ohyRE8Gj46Y9JeVe6CuRgateGewCJgPi2pNAu5Npump,2024-09-27T13:47:00,0.0011756333835518313,0.00025026566037509825,0.0007847333795968,0.0016102077215022,0.0016102077215022,75.615033390604,-2.222168295434013,74.90069042796283,2.987038376994903,,,,0.15590889075917835,0.005668689434349051,0.0751395061940241,0.005668689434349051,0.008016737478937497,2.4355652708030133,1.0,0.4927985198630146,0.036184901975456624,0.10579472054868894,0.036184901975456624,-0.016342479867022346,2.923725498011492,1.0,0.392385969441165,0.12207184435064139,0.04407570160077818,0.12207184435064139,0.007230255863407059,0.36106361655497177,0.7777777777777778,0.884907462529589,0.0981144701469527,0.050800737521985835,0.0981144701469527,7.781969867352109e-05,0.5177700847377367,0.8571428571428571,27470566.844779,2747056.6844779,4549515.3105899235,1.8964033510922549,2.867603266972508,-7969.222222222223,7013.156453726414,1,0.4878025543358534,8381503.51988,1,8381503.51988,8381503.51988,0.0,-1.0,1.0,8680243.344525,3,2893414.448175,8381503.51988,0.0,-1.0,0.3333333333333333,33.15663456849302,47.301493452646845,66.89441356123533,11865110.624787,5,2373022.1249574,8381503.51988,0.0,-1.0,0.2,16.978135183680997,33.11984591205955,22.529430599734038,27470566.844779,10,2747056.6844779,13400212.675937,0.0,-1.0,0.1,15.526544153477964,31.10230703370758,8.400553012181923,27470566.844779,10,2747056.6844779,13400212.675937,0.0,-1.0,0.1,15.526544153477964,31.10230703370758,8.400553012181923,303790.4078051454,0.04087232010843322,0.06677423572968562,8.400553012181923,-0.8380304284181319,1,0.1,17387.0268690327,1,1506,11,0.0073041168658698535,0.0,7,0.004648074369189907,0.0,True,True,False,True,13.255181301470001,1.0,13.255181301470001,uptrend,2.4355652708030133,uptrend,,1.0457267968167716,normal,0.7999493164762318,normal,1.0010095189356754,normal,0.9931199789801219,normal,False,False,True,2.4355652708030187,0.4961819167302656,0.4215536164144879,0.5609896442173312,1.2264715900222187,7.329832445945198,0,16,10,2024-10-27T12:30:32.395938,run_20241023_171347
ohyRE8Gj46Y9JeVe6CuRgateGewCJgPi2pNAu5Npump,2024-09-27T13:47:00,0.0011756333835518313,0.00025026566037509825,0.0007847333795968,0.0016102077215022,0.0016102077215022,75.615033390604,-2.222168295434013,74.90069042796283,2.987038376994903,,,,0.15590889075917835,0.005668689434349051,0.0751395061940241,0.005668689434349051,0.008016737478937497,2.4355652708030133,1.0,0.4927985198630146,0.036184901975456624,0.10579472054868894,0.036184901975456624,-0.016342479867022346,2.923725498011492,1.0,0.392385969441165,0.12207184435064139,0.04407570160077818,0.12207184435064139,0.007230255863407059,0.36106361655497177,0.7777777777777778,0.884907462529589,0.0981144701469527,0.050800737521985835,0.0981144701469527,7.781969867352109e-05,0.5177700847377367,0.8571428571428571,27470566.844779,2747056.6844779,4549515.3105899235,1.8964033510922549,2.867603266972508,-7969.222222222223,7013.156453726414,1,0.4878025543358534,8381503.51988,1,8381503.51988,8381503.51988,0.0,-1.0,1.0,8680243.344525,3,2893414.448175,8381503.51988,0.0,-1.0,0.3333333333333333,33.15663456849302,47.301493452646845,66.89441356123533,11865110.624787,5,2373022.1249574,8381503.51988,0.0,-1.0,0.2,16.978135183680997,33.11984591205955,22.529430599734038,27470566.844779,10,2747056.6844779,13400212.675937,0.0,-1.0,0.1,15.526544153477964,31.10230703370758,8.400553012181923,27470566.844779,10,2747056.6844779,13400212.675937,0.0,-1.0,0.1,15.526544153477964,31.10230703370758,8.400553012181923,303790.4078051454,0.04087232010843322,0.06677423572968562,8.400553012181923,-0.8380304284181319,1,0.1,17387.0268690327,1,1506,11,0.0073041168658698535,0.0,7,0.004648074369189907,0.0,True,True,False,True,13.255181301470001,1.0,13.255181301470001,uptrend,2.4355652708030133,uptrend,,1.0457267968167716,normal,0.7999493164762318,normal,1.0010095189356754,normal,0.9931199789801219,normal,False,False,True,2.4355652708030187,0.4961819167302656,0.4215536164144879,0.5609896442173312,1.2264715900222187,7.329832445945198,0,16,10,2024-10-27T12:30:32.417957,run_20241023_171347
ohyRE8Gj46Y9JeVe6CuRgateGewCJgPi2pNAu5Npump,2024-09-27T13:47:00,0.0011756333835518313,0.00025026566037509825,0.0007847333795968,0.0016102077215022,0.0016102077215022,75.615033390604,-2.222168295434013,74.90069042796283,2.987038376994903,,,,0.15590889075917835,0.005668689434349051,0.0751395061940241,0.005668689434349051,0.008016737478937497,2.4355652708030133,1.0,0.4927985198630146,0.036184901975456624,0.10579472054868894,0.036184901975456624,-0.016342479867022346,2.923725498011492,1.0,0.392385969441165,0.12207184435064139,0.04407570160077818,0.12207184435064139,0.007230255863407059,0.36106361655497177,0.7777777777777778,0.884907462529589,0.0981144701469527,0.050800737521985835,0.0981144701469527,7.781969867352109e-05,0.5177700847377367,0.8571428571428571,27470566.844779,2747056.6844779,4549515.3105899235,1.8964033510922549,2.867603266972508,-7969.222222222223,7013.156453726414,1,0.4878025543358534,8381503.51988,1,8381503.51988,8381503.51988,0.0,-1.0,1.0,8680243.344525,3,2893414.448175,8381503.51988,0.0,-1.0,0.3333333333333333,33.15663456849302,47.301493452646845,66.89441356123533,11865110.624787,5,2373022.1249574,8381503.51988,0.0,-1.0,0.2,16.978135183680997,33.11984591205955,22.529430599734038,27470566.844779,10,2747056.6844779,13400212.675937,0.0,-1.0,0.1,15.526544153477964,31.10230703370758,8.400553012181923,27470566.844779,10,2747056.6844779,13400212.675937,0.0,-1.0,0.1,15.526544153477964,31.10230703370758,8.400553012181923,303790.4078051454,0.04087232010843322,0.06677423572968562,8.400553012181923,-0.8380304284181319,1,0.1,17387.0268690327,1,1506,11,0.0073041168658698535,0.0,7,0.004648074369189907,0.0,True,True,False,True,13.255181301470001,1.0,13.255181301470001,uptrend,2.4355652708030133,uptrend,,1.0457267968167716,normal,0.7999493164762318,normal,1.0010095189356754,normal,0.9931199789801219,normal,False,False,True,2.4355652708030187,0.4961819167302656,0.4215536164144879,0.5609896442173312,1.2264715900222187,7.329832445945198,0,16,10,2024-10-27T12:30:32.439973,run_20241023_171347
ohyRE8Gj46Y9JeVe6CuRgateGewCJgPi2pNAu5Npump,2024-09-27T13:47:00,0.0011756333835518313,0.00025026566037509825,0.0007847333795968,0.0016102077215022,0.0016102077215022,75.615033390604,-2.222168295434013,74.90069042796283,2.987038376994903,,,,0.15590889075917835,0.005668689434349051,0.0751395061940241,0.005668689434349051,0.008016737478937497,2.4355652708030133,1.0,0.4927985198630146,0.036184901975456624,0.10579472054868894,0.036184901975456624,-0.016342479867022346,2.923725498011492,1.0,0.392385969441165,0.12207184435064139,0.04407570160077818,0.12207184435064139,0.007230255863407059,0.36106361655497177,0.7777777777777778,0.884907462529589,0.0981144701469527,0.050800737521985835,0.0981144701469527,7.781969867352109e-05,0.5177700847377367,0.8571428571428571,27470566.844779,2747056.6844779,4549515.3105899235,1.8964033510922549,2.867603266972508,-7969.222222222223,7013.156453726414,1,0.4878025543358534,8381503.51988,1,8381503.51988,8381503.51988,0.0,-1.0,1.0,8680243.344525,3,2893414.448175,8381503.51988,0.0,-1.0,0.3333333333333333,33.15663456849302,47.301493452646845,66.89441356123533,11865110.624787,5,2373022.1249574,8381503.51988,0.0,-1.0,0.2,16.978135183680997,33.11984591205955,22.529430599734038,27470566.844779,10,2747056.6844779,13400212.675937,0.0,-1.0,0.1,15.526544153477964,31.10230703370758,8.400553012181923,27470566.844779,10,2747056.6844779,13400212.675937,0.0,-1.0,0.1,15.526544153477964,31.10230703370758,8.400553012181923,303790.4078051454,0.04087232010843322,0.06677423572968562,8.400553012181923,-0.8380304284181319,1,0.1,17387.0268690327,1,1506,11,0.0073041168658698535,0.0,7,0.004648074369189907,0.0,True,True,False,True,13.255181301470001,1.0,13.255181301470001,uptrend,2.4355652708030133,uptrend,,1.0457267968167716,normal,0.7999493164762318,normal,1.0010095189356754,normal,0.9931199789801219,normal,False,False,True,2.4355652708030187,0.4961819167302656,0.4215536164144879,0.5609896442173312,1.2264715900222187,7.329832445945198,0,16,10,2024-10-27T12:30:32.462494,run_20241023_171347
ohyRE8Gj46Y9JeVe6CuRgateGewCJgPi2pNAu5Npump,2024-09-27T13:47:00,0.0011756333835518313,0.00025026566037509825,0.0007847333795968,0.0016102077215022,0.0016102077215022,75.615033390604,-2.222168295434013,74.90069042796283,2.987038376994903,,,,0.15590889075917835,0.005668689434349051,0.0751395061940241,0.005668689434349051,0.008016737478937497,2.4355652708030133,1.0,0.4927985198630146,0.036184901975456624,0.10579472054868894,0.036184901975456624,-0.016342479867022346,2.923725498011492,1.0,0.392385969441165,0.12207184435064139,0.04407570160077818,0.12207184435064139,0.007230255863407059,0.36106361655497177,0.7777777777777778,0.884907462529589,0.0981144701469527,0.050800737521985835,0.0981144701469527,7.781969867352109e-05,0.5177700847377367,0.8571428571428571,27470566.844779,2747056.6844779,4549515.3105899235,1.8964033510922549,2.867603266972508,-7969.222222222223,7013.156453726414,1,0.4878025543358534,8381503.51988,1,8381503.51988,8381503.51988,0.0,-1.0,1.0,8680243.344525,3,2893414.448175,8381503.51988,0.0,-1.0,0.3333333333333333,33.15663456849302,47.301493452646845,66.89441356123533,11865110.624787,5,2373022.1249574,8381503.51988,0.0,-1.0,0.2,16.978135183680997,33.11984591205955,22.529430599734038,27470566.844779,10,2747056.6844779,13400212.675937,0.0,-1.0,0.1,15.526544153477964,31.10230703370758,8.400553012181923,27470566.844779,10,2747056.6844779,13400212.675937,0.0,-1.0,0.1,15.526544153477964,31.10230703370758,8.400553012181923,303790.4078051454,0.04087232010843322,0.06677423572968562,8.400553012181923,-0.8380304284181319,1,0.1,17387.0268690327,1,1506,11,0.0073041168658698535,0.0,7,0.004648074369189907,0.0,True,True,False,True,13.255181301470001,1.0,13.255181301470001,uptrend,2.4355652708030133,uptrend,,1.0457267968167716,normal,0.7999493164762318,normal,1.0010095189356754,normal,0.9931199789801219,normal,False,False,True,2.4355652708030187,0.4961819167302656,0.4215536164144879,0.5609896442173312,1.2264715900222187,7.329832445945198,0,16,10,2024-10-27T12:30:32.484516,run_20241023_171347
ohyRE8Gj46Y9JeVe6CuRgateGewCJgPi2pNAu5Npump,2024-09-27T13:47:00,0.0011756333835518313,0.00025026566037509825,0.0007847333795968,0.0016102077215022,0.0016102077215022,75.615033390604,-2.222168295434013,74.90069042796283,2.987038376994903,,,,0.15590889075917835,0.005668689434349051,0.0751395061940241,0.005668689434349051,0.008016737478937497,2.4355652708030133,1.0,0.4927985198630146,0.036184901975456624,0.10579472054868894,0.036184901975456624,-0.016342479867022346,2.923725498011492,1.0,0.392385969441165,0.12207184435064139,0.04407570160077818,0.12207184435064139,0.007230255863407059,0.36106361655497177,0.7777777777777778,0.884907462529589,0.0981144701469527,0.050800737521985835,0.0981144701469527,7.781969867352109e-05,0.5177700847377367,0.8571428571428571,27470566.844779,2747056.6844779,4549515.3105899235,1.8964033510922549,2.867603266972508,-7969.222222222223,7013.156453726414,1,0.4878025543358534,8381503.51988,1,8381503.51988,8381503.51988,0.0,-1.0,1.0,8680243.344525,3,2893414.448175,8381503.51988,0.0,-1.0,0.3333333333333333,33.15663456849302,47.301493452646845,66.89441356123533,11865110.624787,5,2373022.1249574,8381503.51988,0.0,-1.0,0.2,16.978135183680997,33.11984591205955,22.529430599734038,27470566.844779,10,2747056.6844779,13400212.675937,0.0,-1.0,0.1,15.526544153477964,31.10230703370758,8.400553012181923,27470566.844779,10,2747056.6844779,13400212.675937,0.0,-1.0,0.1,15.526544153477964,31.10230703370758,8.400553012181923,303790.4078051454,0.04087232010843322,0.06677423572968562,8.400553012181923,-0.8380304284181319,1,0.1,17387.0268690327,1,1506,11,0.0073041168658698535,0.0,7,0.004648074369189907,0.0,True,True,False,True,13.255181301470001,1.0,13.255181301470001,uptrend,2.4355652708030133,uptrend,,1.0457267968167716,normal,0.7999493164762318,normal,1.0010095189356754,normal,0.9931199789801219,normal,False,False,True,2.4355652708030187,0.4961819167302656,0.4215536164144879,0.5609896442173312,1.2264715900222187,7.329832445945198,0,16,10,2024-10-27T12:30:32.506040,run_20241023_171347
